"UniqueID","StreetAddress","City","State","ZIP"
5696,"5400 LOCH RAVEN BLVD","BALTIMORE","Maryland","21239"
5697,"ELLICOTT DWY","BALTIMORE","Maryland","21216"
5698,"2311 N CALVERT ST","BALTIMORE","Maryland","21218"
5699,"4500 FAIRVIEW AVE","BALTIMORE","Maryland","21216"
5700,"2605 DULANY ST","BALTIMORE","Maryland","21223"
5701,"3900 EDMONDSON AVE","BALTIMORE","Maryland","21229"
5702,"3300 EDMONDSON AVE","BALTIMORE","Maryland","21229"
5703,"2511 GLENCOE RD","BALTIMORE","Maryland","21234"
5704,"4700 EDMONDSON AVE","BALTIMORE","Maryland","21229"
5705,"EDMONDSON AVE","BALTIMORE","Maryland","21229"
5706,"400 E BIDDLE ST","BALTIMORE","Maryland","21202"
5707,"2201 W LAFAYETTE AVE","BALTIMORE","Maryland","21216"
5708,"800 SPEDDEN ST","BALTIMORE","Maryland","21216"
5709,"1800 HOLLINS ST","BALTIMORE","Maryland","21223"
5710,"700 N EUTAW ST","BALTIMORE","Maryland","21201"
5711,"2911 BAYONNE AVE","BALTIMORE","Maryland","21214"
5712,"6300 BELAIR RD","BALTIMORE","Maryland","21206"
5713,"5902 HARFORD RD","BALTIMORE","Maryland","21214"
5714,"1127 E MADISON ST","BALTIMORE","Maryland","21201"
5715,"4328 N CHARLES ST","BALTIMORE","Maryland","21218"
5716,"4338 N CHARLES ST","BALTIMORE","Maryland","21218"
5717,"4560 N CHARLES ST","BALTIMORE","Maryland","21210"
5718,"6200 E LOMBARD ST","BALTIMORE","Maryland","21224"
5719,"TAYLOR AVE & MOYER AVE","BALTIMORE","Maryland","21234"
5720,"3313 LERCH DR","BALTIMORE","Maryland","21214"
5721,"4643 MANORDENE RD","BALTIMORE","Maryland","21229"
5722,"2304 N FOREST PARK AVE","BALTIMORE","Maryland","21207"
5723,"E FAYETTE ST & COLVIN ST","BALTIMORE","Maryland","21202"
5724,"6505 ROSEMONT AVE","BALTIMORE","Maryland","21206"
5725,"11 E OSTEND ST","BALTIMORE","Maryland","21230"
5726,"1100 E NORTHERN PKWY","BALTIMORE","Maryland","21239"
5727,"1220 WILLIAM ST","BALTIMORE","Maryland","21230"
5728,"3400 EDNOR RD","BALTIMORE","Maryland","21218"
5729,"E NORTHERN PKWY & RAMP","BALTIMORE","Maryland","21239"
5730,"GREENWAY & MILLBROOK RD","BALTIMORE","Maryland","21218"
5731,"STRATFORD RD & UNDERWOOD RD","BALTIMORE","Maryland","21218"
5732,"204 STRATFORD RD","BALTIMORE","Maryland","21218"
5733,"OVERHILL RD &N CHARLES ST","BALTIMORE","Maryland","21210"
5734,"1000 OGDEN ST","BALTIMORE","Maryland","21224"
5735,"6201 E LOMBARD ST","BALTIMORE","Maryland","21224"
5736,"4100 MARY AVE","BALTIMORE","Maryland","21206"
5737,"2201 W COLD SPRING LN","BALTIMORE","Maryland","21209"
5738,"4700 BANK ST","BALTIMORE","Maryland","21224"
5739,"1201 WINDEMERE AVE","BALTIMORE","Maryland","21218"
5740,"3009 GUILFORD AVE","BALTIMORE","Maryland","21218"
5741,"3210 GUILFORD AVE","BALTIMORE","Maryland","21218"
5742,"2923 GUILFORD AVE","BALTIMORE","Maryland","21218"
5743,"2300 FREDERICK AVE","BALTIMORE","Maryland","21228"
5744,"5100 FREDERICK AVE","BALTIMORE","Maryland","21229"
5745,"1900 W PRATT ST","BALTIMORE","Maryland","21223"
5746,"1400 W PRATT ST","BALTIMORE","Maryland","21223"
5747,"1000 W PRATT ST","BALTIMORE","Maryland","21223"
5748,"6400 FAIR OAKS AVE","BALTIMORE","Maryland","21214"
5749,"HOLABIRD AVE & PONCABIRD PASS","BALTIMORE","Maryland","21224"
5750,"3900 RIDGEWOOD AVE","BALTIMORE","Maryland","21215"
5751,"600 N PAYSON ST","BALTIMORE","Maryland","21217"
5752,"2 W 25TH ST","BALTIMORE","Maryland","21218"
5753,"1709 FLEET ST","BALTIMORE","Maryland","21231"
5754,"4300 LIBERTY HEIGHTS AVE","BALTIMORE","Maryland","21207"
5755,"BRENDAN AVE & WOODSTOCK AVE","BALTIMORE","Maryland","21213"
5756,"BRENDAN AVE & PARKLAWN AVE","BALTIMORE","Maryland","21213"
5757,"W FRANKLIN ST &N HOWARD ST","BALTIMORE","Maryland","21201"
5758,"3800 GLENMORE AVE","BALTIMORE","Maryland","21206"
5759,"618 CHESTNUT HILL AVE","BALTIMORE","Maryland","21218"
5760,"6100 MOYER AVE","BALTIMORE","Maryland","21206"
5761,"N HOWARD ST &W FRANKLIN ST","BALTIMORE","Maryland","21201"
5762,"3600 PARKVIEW AVE","BALTIMORE","Maryland","21207"
5763,"2044 GOUGH ST","BALTIMORE","Maryland","21231"
5764,"EUTAW PL & DOLPHIN ST","BALTIMORE","Maryland","21217"
5765,"5923 KAVON AVE","BALTIMORE","Maryland","21206"
5766,"PLAINFIELD AVE & WHITE AVE","BALTIMORE","Maryland","21206"
5767,"900 S ELLWOOD AVE","BALTIMORE","Maryland","21224"
5768,"2301 W PATAPSCO AVE","BALTIMORE","Maryland","21230"
5769,"11 W LAKE AVE","BALTIMORE","Maryland","21210"
5770,"3242 E NORTHERN PKWY","BALTIMORE","Maryland","21214"
5771,"3000 S HANOVER ST","BALTIMORE","Maryland","21225"
5772,"2100 N CALVERT ST","BALTIMORE","Maryland","21218"
5773,"2004 HOLLINS FERRY RD","BALTIMORE","Maryland","21230"
5774,"1606 GLENEAGLE RD","BALTIMORE","Maryland","21239"
5775,"N ELLAMONT ST","BALTIMORE","Maryland","21216"
5776,"HOLLINS FERRY RD & BREMEN ST","BALTIMORE","Maryland","21230"
5777,"ELLICOTT DWY","BALTIMORE","Maryland","21216"
5778,"1926 E FAYETTE ST","BALTIMORE","Maryland","21231"
5779,"5200 TRAMORE RD","BALTIMORE","Maryland","21214"
5780,"W NORTH AVE & PENNSYLVANIA AVE","BALTIMORE","Maryland","21217"
5781,"4200 KELWAY RD","BALTIMORE","Maryland","21218"
5782,"3500 GLEN AVE","BALTIMORE","Maryland","21215"
5783,"3105 EVERGREEN AVE","BALTIMORE","Maryland","21214"
5784,"3901 JUNIPER RD","BALTIMORE","Maryland","21218"
5785,"1109 HARRITON RD","BALTIMORE","Maryland","21210"
5786,"1116 BRYN MAWR RD","BALTIMORE","Maryland","21210"
5787,"1109 HARRITON RD","BALTIMORE","Maryland","21210"
5788,"1110 BELLEMORE RD","BALTIMORE","Maryland","21210"
5789,"1104 BELLEMORE RD","BALTIMORE","Maryland","21210"
5790,"1010 BELLEMORE RD","BALTIMORE","Maryland","21210"
5791,"1007 BELLEMORE RD","BALTIMORE","Maryland","21210"
5792,"801 BELLEMORE RD","BALTIMORE","Maryland","21210"
5793,"1700 S CHARLES ST","BALTIMORE","Maryland","21230"
5794,"801 LYNDHURST ST","BALTIMORE","Maryland","21229"
5795,"4814 BRIARCLIFT RD","BALTIMORE","Maryland","21229"
5796,"5400 HAMLET AVE","BALTIMORE","Maryland","21214"
5797,"3300 TAYLOR AVE","BALTIMORE","Maryland","21234"
5798,"3022 CHESLEY AVE","BALTIMORE","Maryland","21234"
5799,"2100 E PRATT ST","BALTIMORE","Maryland","21231"
5800,"1923 E PRATT ST","BALTIMORE","Maryland","21231"
5801,"3724 ROLAND AVE","BALTIMORE","Maryland","21211"
5802,"2700 W PATAPSCO AVE","BALTIMORE","Maryland","21230"
5803,"ROLAND AVE & UNION AVE","BALTIMORE","Maryland","21211"
5804,"4100 MONTANA AVE","BALTIMORE","Maryland","21206"
5805,"STAMFORD RD & WESTHILLS RD","BALTIMORE","Maryland","21229"
5806,"729 LYNDHURST ST","BALTIMORE","Maryland","21229"
5807,"1500 N PAYSON ST","BALTIMORE","Maryland","21217"
5808,"1800 CHERRY HILL RD","BALTIMORE","Maryland","21230"
5809,"2601 LIBERTY HEIGHTS AVE","BALTIMORE","Maryland","21215"
5810,"LYNDHURST ST & CRANSTON AVE","BALTIMORE","Maryland","21229"
5811,"55 W TALBOTT ST","BALTIMORE","Maryland","21225"
5812,"4208 VALLEY VIEW AVE","BALTIMORE","Maryland","21206"
5813,"503 COLLEEN RD","BALTIMORE","Maryland","21229"
5814,"100 WILLARD ST","BALTIMORE","Maryland","21223"
5815,"2080 ECHODALE AVE","BALTIMORE","Maryland","21214"
5816,"2406 ERDMAN AVE","BALTIMORE","Maryland","21213"
5817,"5314 TILBURY WAY","BALTIMORE","Maryland","21212"
5818,"FLEET ST &S CENTRAL AVE","BALTIMORE","Maryland","21202"
5819,"BOSTON ST & LAKEWOOD AVE","BALTIMORE","Maryland","21224"
5820,"307 E 30TH ST","BALTIMORE","Maryland","21218"
5821,"400 E BIDDLE ST","BALTIMORE","Maryland","21202"
5822,"1200 E BIDDLE ST","BALTIMORE","Maryland","21202"
5823,"3700 WILKENS AVE","BALTIMORE","Maryland","21229"
5824,"3925 WILKENS AVE","BALTIMORE","Maryland","21229"
5825,"W 29TH ST &N HOWARD ST","BALTIMORE","Maryland","21211"
5826,"W 28TH ST &N HOWARD ST","BALTIMORE","Maryland","21211"
5827,"5738 WHITE AVE","BALTIMORE","Maryland","21206"
5828,"1810 CHERRY HILL RD","BALTIMORE","Maryland","21230"
5829,"E NORTH AVE & HARFORD RD","BALTIMORE","Maryland","21213"
5830,"5200 SINCLAIR LN","BALTIMORE","Maryland","21206"
5831,"4100 SINCLAIR LN","BALTIMORE","Maryland","21213"
5832,"3800 SINCLAIR LN","BALTIMORE","Maryland","21213"
5833,"DRUID PARK LAKE DR","BALTIMORE","Maryland","21217"
5834,"1800 HOLLINS ST","BALTIMORE","Maryland","21223"
5835,"4819 MIDWOOD AVE","BALTIMORE","Maryland","21212"
5836,"4400 MANNASOTA AVE","BALTIMORE","Maryland","21206"
5837,"N CHARLES ST &E COLD SPRING LN","BALTIMORE","Maryland","21210"
5838,"5000 CURTIS AVE","BALTIMORE","Maryland","21226"
5839,"MOSHER ST &W MOUNT ROYAL AVE","BALTIMORE","Maryland","21217"
5840,"MADISON AVE &W LAFAYETTE AVE","BALTIMORE","Maryland","21217"
5841,"5713 BELAIR RD","BALTIMORE","Maryland","21206"
5842,"3701 MARMON AVE","BALTIMORE","Maryland","21207"
5843,"335 TUNBRIDGE RD","BALTIMORE","Maryland","21212"
5844,"3100 FALLS RD","BALTIMORE","Maryland","21211"
5845,"305 CEDARCROFT RD","BALTIMORE","Maryland","21212"
5846,"700 ARGONNE DR","BALTIMORE","Maryland","21218"
5847,"S CAREY ST &W PRATT ST","BALTIMORE","Maryland","21223"
5848,"BELAIR RD & HAMILTON AVE","BALTIMORE","Maryland","21206"
5849,"223 S FULTON AVE","BALTIMORE","Maryland","21223"
5850,"I 83 N &W NORTHERN PKWY","BALTIMORE","Maryland","21210"
5851,"800 EVESHAM AVE","BALTIMORE","Maryland","21212"
5852,"4516 BELVIEU AVE","BALTIMORE","Maryland","21215"
5853,"825 LYNDHURST ST","BALTIMORE","Maryland","21229"
5854,"3100 PARKSIDE DR","BALTIMORE","Maryland","21214"
5855,"4000 TIVOLY AVE","BALTIMORE","Maryland","21218"
5856,"4300 MARBLE HALL RD","BALTIMORE","Maryland","21218"
5857,"4600 MARBLE HALL RD","BALTIMORE","Maryland","21239"
5858,"5600 NORTHWOOD DR","BALTIMORE","Maryland","21212"
5859,"2034 N CALVERT ST","BALTIMORE","Maryland","21218"
5860,"6300 HARFORD RD","BALTIMORE","Maryland","21214"
5861,"E NORTHERN PKWY","BALTIMORE","Maryland","21239"
5862,"1 W 39TH ST","BALTIMORE","Maryland","21218"
5863,"4106 WILKE AVE","BALTIMORE","Maryland","21206"
5864,"1705 WICKES AVE","BALTIMORE","Maryland","21230"
5865,"5000 HERRING RUN DR","BALTIMORE","Maryland","21214"
5866,"PERRING PKWY & HILLEN RD","BALTIMORE","Maryland","21239"
5867,"4800 GILRAY DR","BALTIMORE","Maryland","21214"
5868,"5600 WOODMONT AVE","BALTIMORE","Maryland","21239"
5869,"1300 E 33RD ST","BALTIMORE","Maryland","21218"
5870,"108 W JEFFREY ST","BALTIMORE","Maryland","21225"
5871,"1800 HOLLINS ST","BALTIMORE","Maryland","21223"
5872,"E COLD SPRING LN &N CHARLES ST","BALTIMORE","Maryland","21212"
5873,"500 E 33RD ST","BALTIMORE","Maryland","21218"
5874,"103 E 33RD ST","BALTIMORE","Maryland","21218"
5875,"5100 PERRING PKWY","BALTIMORE","Maryland","21239"
5876,"800 EVESHAM AVE","BALTIMORE","Maryland","21212"
5877,"700 NORTH PT RD","BALTIMORE","Maryland","21224"
5878,"5300 GOODNOW RD","BALTIMORE","Maryland","21206"
5879,"5100 NORTHWOOD DR","BALTIMORE","Maryland","21239"
5880,"SAINT PAUL ST &E 27TH ST","BALTIMORE","Maryland","21218"
5881,"LOVEGROVE ST &E 27TH ST","BALTIMORE","Maryland","21218"
5882,"2715 W BELVEDERE AVE","BALTIMORE","Maryland","21215"
5883,"2406 ERDMAN AVE","BALTIMORE","Maryland","21213"
5884,"5100 ERDMAN AVE","BALTIMORE","Maryland","21205"
5885,"300 E NORTHERN PKWY","BALTIMORE","Maryland","21212"
5886,"6500 PULASKI HWY","BALTIMORE","Maryland","21205"
5887,"6401 PULASKI HWY","BALTIMORE","Maryland","21205"
5888,"501 W FRANKLIN ST","BALTIMORE","Maryland","21201"
5889,"3207 HAMILTON AVE","BALTIMORE","Maryland","21214"
5890,"N CHARLES ST &E COLD SPRING LN","BALTIMORE","Maryland","21210"
5891,"1000 CHURCH ST","BALTIMORE","Maryland","21225"
5892,"1001 E 25TH ST","BALTIMORE","Maryland","21218"
5893,"3100 GWYNNS FALLS PKWY","BALTIMORE","Maryland","21216"
5894,"1002 HILLMAN ST","BALTIMORE","Maryland","21202"
5895,"700 E NORTHERN PKWY","BALTIMORE","Maryland","21212"
5896,"S MARTIN LUTHER KING JR BLVD & WASHINGTO","BALTIMORE","Maryland","21201"
5897,"539 S CATHERINE ST","BALTIMORE","Maryland","21223"
5898,"1700 EAGLE ST","BALTIMORE","Maryland","21223"
5899,"1800 EAGLE ST","BALTIMORE","Maryland","21223"
5900,"3300 CLARKS LN","BALTIMORE","Maryland","21215"
5901,"920 MOUNT HOLLY ST","BALTIMORE","Maryland","21229"
5902,"2001 FAIRBANK RD","BALTIMORE","Maryland","21209"
5903,"4119 HAMILTON AVE","BALTIMORE","Maryland","21206"
5904,"6300 HARFORD RD","BALTIMORE","Maryland","21214"
5905,"HARFORD RD & ERDMAN AVE","BALTIMORE","Maryland","21218"
5906,"3300 CLIFTMONT AVE","BALTIMORE","Maryland","21213"
5907,"1700 W SARATOGA ST","BALTIMORE","Maryland","21223"
5908,"3400 E BIDDLE ST","BALTIMORE","Maryland","21213"
5909,"1800 DESOTO RD","BALTIMORE","Maryland","21230"
5910,"5400 CEDELLA AVE","BALTIMORE","Maryland","21206"
5911,"6100 LOCH RAVEN BLVD","BALTIMORE","Maryland","21239"
5912,"PERRING PKWY &E NORTHERN PKWY","BALTIMORE","Maryland","21239"
5913,"3815 BAYONNE AVE","BALTIMORE","Maryland","21206"
5914,"5400 CEDONIA AVE","BALTIMORE","Maryland","21206"
5915,"1400 PENNSYLVANIA AVE","BALTIMORE","Maryland","21217"
5916,"E COLD SPRING LN & MILLBROOK RD","BALTIMORE","Maryland","21212"
5917,"110 W 39TH ST","BALTIMORE","Maryland","21210"
5918,"E LOMBARD ST","BALTIMORE","Maryland","21202"
5919,"246 S CHESTER ST","BALTIMORE","Maryland","21231"
5920,"698 E FAYETTE ST","BALTIMORE","Maryland","21202"
5921,"601 WARWICK RD","BALTIMORE","Maryland","21229"
5922,"3500 THE ALAMEDA","BALTIMORE","Maryland","21218"
5923,"N CHARLES ST &E COLD SPRING LN","BALTIMORE","Maryland","21210"
5924,"CLARKS LN & BANCROFT RD","BALTIMORE","Maryland","21215"
5925,"BANCROFT RD & WESTERN RUN DR","BALTIMORE","Maryland","21215"
5926,"1666 E COLD SPRING LN","BALTIMORE","Maryland","21218"
5927,"6109 CARDIFF AVE","BALTIMORE","Maryland","21224"
5928,"2200 LOUISE AVE","BALTIMORE","Maryland","21214"
5929,"300 W 30TH ST","BALTIMORE","Maryland","21211"
5930,"OAKMONT AVE & BEAUFORT AVE","BALTIMORE","Maryland","21215"
5931,"I 83 N &W COLD SPRING LN","BALTIMORE","Maryland","21209"
5932,"3700 SINCLAIR LN","BALTIMORE","Maryland","21213"
5933,"100 N WASHINGTON ST","BALTIMORE","Maryland","21231"
5934,"1900 MCELDERRY ST","BALTIMORE","Maryland","21205"
5935,"6200 E LOMBARD ST","BALTIMORE","Maryland","21224"
5936,"303 S COLLINGTON AVE","BALTIMORE","Maryland","21231"
5937,"1400 DELLWOOD AVE","BALTIMORE","Maryland","21211"
5938,"300 E OLD COLD SPRING LN","BALTIMORE","Maryland","21218"
5939,"4100 BOSTON ST","BALTIMORE","Maryland","21224"
5940,"2717 HUDSON ST","BALTIMORE","Maryland","21224"
5941,"2920 BOSTON ST","BALTIMORE","Maryland","21224"
5942,"2809 BOSTON ST","BALTIMORE","Maryland","21224"
5943,"3600 W MULBERRY ST","BALTIMORE","Maryland","21229"
5944,"300 N GRANTLEY ST","BALTIMORE","Maryland","21229"
5945,"503 COLLEEN RD","BALTIMORE","Maryland","21229"
5946,"5400 MOORES RUN DR","BALTIMORE","Maryland","21206"
5947,"800 BELGIAN AVE","BALTIMORE","Maryland","21218"
5948,"PARK HEIGHTS AVE & REISTERSTOWN RD","BALTIMORE","Maryland","21215"
5949,"3600 EVERETT ST","BALTIMORE","Maryland","21226"
5950,"DICKEY HILL RD &N FOREST PARK AVE","BALTIMORE","Maryland","21207"
5951,"N PARRISH ST & RIGGS AVE","BALTIMORE","Maryland","21217"
5952,"2200 BROENING HWY","BALTIMORE","Maryland","21224"
5953,"33 S KOSSUTH ST","BALTIMORE","Maryland","21229"
5954,"500 ORKNEY RD","BALTIMORE","Maryland","21212"
5955,"E 33RD ST & LOCH RAVEN BLVD","BALTIMORE","Maryland","21218"
5956,"2401 CHESTERFIELD AVE","BALTIMORE","Maryland","21213"
5957,"2801 CHESTERFIELD AVE","BALTIMORE","Maryland","21213"
5958,"2300 CHESTERFIELD AVE","BALTIMORE","Maryland","21213"
5959,"2315 MONTICELLO RD","BALTIMORE","Maryland","21216"
5960,"2213 CHESTERFIELD AVE","BALTIMORE","Maryland","21213"
5961,"SINCLAIR LN & ERDMAN AVE","BALTIMORE","Maryland","21213"
5962,"4100 MARY AVE","BALTIMORE","Maryland","21206"
5963,"SINCLAIR LN & GLADDEN AVE","BALTIMORE","Maryland","21213"
5964,"1535 POPLAR GROVE ST","BALTIMORE","Maryland","21216"
5965,"SINCLAIR LN & COLEMAN AVE","BALTIMORE","Maryland","21213"
5966,"SINCLAIR LN & EASTMONT AVE","BALTIMORE","Maryland","21213"
5967,"2601 CHESTERFIELD AVE","BALTIMORE","Maryland","21213"
5968,"5 E COLD SPRING LN","BALTIMORE","Maryland","21212"
5969,"HAMILTON AVE & WALTHER AVE","BALTIMORE","Maryland","21214"
5970,"OLD HARFORD RD &E NORTHERN PKWY","BALTIMORE","Maryland","21214"
5971,"2213 CHESTERFIELD AVE","BALTIMORE","Maryland","21213"
5972,"2500 W COLD SPRING LN","BALTIMORE","Maryland","21215"
5973,"E LOMBARD ST &S CENTRAL AVE","BALTIMORE","Maryland","21202"
5974,"4711 EDMONDSON AVE","BALTIMORE","Maryland","21229"
5975,"1300 E LOMBARD ST","BALTIMORE","Maryland","21202"
5976,"WAVERLY WAY &E NORTHERN PKWY","BALTIMORE","Maryland","21239"
5977,"832 E COLD SPRING LN","BALTIMORE","Maryland","21212"
5978,"2601 CHESTERFIELD AVE","BALTIMORE","Maryland","21213"
5979,"4205 ROLAND AVE","BALTIMORE","Maryland","21210"
5980,"2500 CHESTERFIELD AVE","BALTIMORE","Maryland","21213"
5981,"4100 SINCLAIR LN","BALTIMORE","Maryland","21213"
5982,"LOCH RAVEN BLVD &E NORTHERN PKWY","BALTIMORE","Maryland","21239"
5983,"2700 SAINT PAUL ST","BALTIMORE","Maryland","21218"
5984,"S CENTRAL AVE &E LOMBARD ST","BALTIMORE","Maryland","21202"
5985,"211 W 28TH ST","BALTIMORE","Maryland","21211"
5986,"3100 WEAVER AVE","BALTIMORE","Maryland","21214"
5987,"SOUTHERN AVE & BELAIR RD","BALTIMORE","Maryland","21206"
5988,"5400 REISTERSTOWN RD","BALTIMORE","Maryland","21215"
5989,"4900 LIBERTY HEIGHTS AVE","BALTIMORE","Maryland","21207"
5990,"E NORTHERN PKWY & FENWICK AVE","BALTIMORE","Maryland","21239"
5991,"W COLD SPRING LN & GREENSPRING AVE","BALTIMORE","Maryland","21215"
5992,"3500 PINKNEY RD","BALTIMORE","Maryland","21215"
5993,"3600 E NORTHERN PKWY","BALTIMORE","Maryland","21206"
5994,"100 W COLD SPRING LN","BALTIMORE","Maryland","21210"
5995,"300 E 28TH ST","BALTIMORE","Maryland","21218"
5996,"W NORTHERN PKWY & ROLAND AVE","BALTIMORE","Maryland","21210"
5997,"1300 W NORTHERN PKWY","BALTIMORE","Maryland","21209"
5998,"5206 THE ALAMEDA","BALTIMORE","Maryland","21239"
5999,"LUERSSEN AVE & SOUTHERN AVE","BALTIMORE","Maryland","21206"
6000,"3900 SOUTHERN AVE","BALTIMORE","Maryland","21206"
6001,"3600 PARKVIEW AVE","BALTIMORE","Maryland","21207"
6002,"MOYER AVE & GLENMORE AVE","BALTIMORE","Maryland","21206"
6003,"1401 WOODALL ST","BALTIMORE","Maryland","21230"
6004,"654 MELVIN DR","BALTIMORE","Maryland","21230"
6005,"623 PORTLAND ST","BALTIMORE","Maryland","21230"
6006,"327 S FREMONT AVE","BALTIMORE","Maryland","21230"
6007,"327 S FREMONT AVE","BALTIMORE","Maryland","21230"
6008,"300 E NORTHERN PKWY","BALTIMORE","Maryland","21212"
6009,"900 E NORTHERN PKWY","BALTIMORE","Maryland","21212"
6010,"3700 CHESTLE PL","BALTIMORE","Maryland","21224"
6011,"700 E COLD SPRING LN","BALTIMORE","Maryland","21212"
6012,"THE ALAMEDA & RAMBLEWOOD RD","BALTIMORE","Maryland","21239"
6013,"5115 ROLAND AVE","BALTIMORE","Maryland","21210"
6014,"1401 WOODALL ST","BALTIMORE","Maryland","21230"
6015,"2701 INGLEWOOD AVE","BALTIMORE","Maryland","21234"
6016,"5805 STONY RUN DR","BALTIMORE","Maryland","21210"
6017,"5115 ROLAND AVE","BALTIMORE","Maryland","21210"
6018,"5129 ROLAND AVE","BALTIMORE","Maryland","21210"
6019,"5119 ROLAND AVE","BALTIMORE","Maryland","21210"
6020,"HILLEN RD &E COLD SPRING LN","BALTIMORE","Maryland","21218"
6021,"3626 ROLAND AVE","BALTIMORE","Maryland","21211"
6022,"4300 FRANKFORD AVE","BALTIMORE","Maryland","21206"
6023,"WABASH AVE &N ROGERS AVE","BALTIMORE","Maryland","21215"
6024,"W COLD SPRING LN & GREENSPRING AVE","BALTIMORE","Maryland","21209"
6025,"802 E COLD SPRING LN","BALTIMORE","Maryland","21212"
6026,"4011 W FRANKLIN ST","BALTIMORE","Maryland","21229"
6027,"1240 W CROSS ST","BALTIMORE","Maryland","21230"
6028,"1234 N BROADWAY","BALTIMORE","Maryland","21213"
6029,"1600 CHERRY ST","BALTIMORE","Maryland","21226"
6030,"211 E MADISON ST","BALTIMORE","Maryland","21202"
6031,"E GITTINGS ST & PATAPSCO ST","BALTIMORE","Maryland","21230"
6032,"1900 HOLLINS FERRY RD","BALTIMORE","Maryland","21230"
6033,"2421 CHESTERFIELD AVE","BALTIMORE","Maryland","21213"
6034,"1322 E 33RD ST","BALTIMORE","Maryland","21218"
6035,"800 N CHARLES ST","BALTIMORE","Maryland","21201"
6036,"WABASH AVE & HILLSDALE RD","BALTIMORE","Maryland","21215"
6037,"S GREENE ST &W BALTIMORE ST","BALTIMORE","Maryland","21201"
6038,"3614 FRANKFORD AVE","BALTIMORE","Maryland","21214"
6039,"916 BELGIAN AVE","BALTIMORE","Maryland","21218"
6040,"122 S ARLINGTON AVE","BALTIMORE","Maryland","21223"
6041,"1200 PONCA ST","BALTIMORE","Maryland","21224"
6042,"2400 W COLD SPRING LN","BALTIMORE","Maryland","21215"
6043,"600 N DECKER AVE","BALTIMORE","Maryland","21205"
6044,"200 W LAFAYETTE AVE","BALTIMORE","Maryland","21217"
6045,"1700 S CATON AVE","BALTIMORE","Maryland","21227"
6046,"E COLD SPRING LN & HILLEN RD","BALTIMORE","Maryland","21218"
6047,"1600 E COLD SPRING LN","BALTIMORE","Maryland","21218"
6048,"HAWKINS POINT RD & CHEMICAL RD","BALTIMORE","Maryland","21226"
6049,"EDMONDSON AVE & BALTIMORE NATIONAL PIKE","BALTIMORE","Maryland","21229"
6050,"WALSHIRE AVE & PLYMOUTH RD","BALTIMORE","Maryland","21214"
6051,"1000 S LAKEWOOD AVE","BALTIMORE","Maryland","21224"
6052,"927 STUBBLEFIELD LN","BALTIMORE","Maryland","21202"
6053,"900 W NORTHERN PKWY","BALTIMORE","Maryland","21210"
6054,"3612 MARY AVE","BALTIMORE","Maryland","21206"
6055,"3028 WINDSOR AVE","BALTIMORE","Maryland","21216"
6056,"504 S CLINTON ST","BALTIMORE","Maryland","21224"
6057,"4820 O'DONNELL ST","BALTIMORE","Maryland","21224"
6058,"6000 HILLEN RD","BALTIMORE","Maryland","21239"
6059,"1200 N GAY ST","BALTIMORE","Maryland","21213"
6060,"N WOODINGTON RD & WOODRIDGE RD","BALTIMORE","Maryland","21229"
6061,"4001 HAMILTON AVE","BALTIMORE","Maryland","21206"
6062,"6600 FRANKFORD AVE","BALTIMORE","Maryland","21206"
6063,"2300 GARRETT AVE","BALTIMORE","Maryland","21218"
6064,"5514 PILGRIM RD","BALTIMORE","Maryland","21214"
6065,"N CHARLES ST &W COLD SPRING LN","BALTIMORE","Maryland","21210"
6066,"ALLENDALE ST & EDMONDSON AVE","BALTIMORE","Maryland","21229"
6067,"4600 WHITE AVE","BALTIMORE","Maryland","21206"
6068,"E 22ND ST &N CALVERT ST","BALTIMORE","Maryland","21218"
6069,"1401 WOODALL ST","BALTIMORE","Maryland","21230"
6070,"300 W 28TH ST","BALTIMORE","Maryland","21211"
6071,"3716 FLEETWOOD AVE","BALTIMORE","Maryland","21206"
6072,"5500 ALBAN AVE","BALTIMORE","Maryland","21214"
6073,"800 E 33RD ST","BALTIMORE","Maryland","21218"
6074,"1825 S CHARLES ST","BALTIMORE","Maryland","21230"
6075,"3100 GUILFORD AVE","BALTIMORE","Maryland","21218"
6076,"800 DRUID PARK LAKE DR","BALTIMORE","Maryland","21217"
6077,"33 E 21ST ST","BALTIMORE","Maryland","21218"
6078,"1825 S CHARLES ST","BALTIMORE","Maryland","21230"
6079,"E MONUMENT ST & CONSTITUTION ST","BALTIMORE","Maryland","21202"
6080,"3310 N CALVERT ST","BALTIMORE","Maryland","21218"
6081,"SOMERSET ST &E CHASE ST","BALTIMORE","Maryland","21202"
6082,"GREENSPRING AVE & CREST RD","BALTIMORE","Maryland","21209"
6083,"1 N CHARLES ST","BALTIMORE","Maryland","21201"
6084,"DENISON ST & PIEDMONT AVE","BALTIMORE","Maryland","21216"
6085,"4900 TRUESDALE AVE","BALTIMORE","Maryland","21206"
6086,"MILTON LN & WESTFIELD AVE","BALTIMORE","Maryland","21214"
6087,"1220 W LEXINGTON ST","BALTIMORE","Maryland","21223"
6088,"5903 THE ALAMEDA","BALTIMORE","Maryland","21239"
6089,"2900 NORFOLK AVE","BALTIMORE","Maryland","21215"
6090,"3500 MANNASOTA AVE","BALTIMORE","Maryland","21213"
6091,"3316 LAWNVIEW AVE","BALTIMORE","Maryland","21213"
6092,"1802 PATAPSCO ST","BALTIMORE","Maryland","21230"
