"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","lon","lat"
"Dispatch Work Crew","S HANOVER ST &W MCCOMAS ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-11-05T15:38:15.000","2014-11-05T15:38:15.000","PORT COVINGTON","Debris Removed (Closed)","14-00834511","MD","CLOSED","2014-11-05T18:14:42.000","2014-11-05T18:14:00.000","21230",NA,NA
"Dispatch Work Crew","152 N EAST AVE","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-11-04T15:26:53.000","2014-11-04T15:26:53.000","BALTIMORE-LINWOOD","No Trouble Found (Closed)","14-00830331","MD","CLOSED","2014-11-04T16:22:35.000","2014-11-04T16:22:00.000","21224",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-11-03T19:48:13.000","2014-11-03T19:48:13.000","RESERVOIR HILL","Debris Removed (Closed)","14-00828484","MD","CLOSED","2014-11-03T22:13:03.000","2014-11-03T22:12:00.000","21217",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-11-03T19:46:37.000","2014-11-03T19:46:37.000","CROSS KEYS","No Trouble Found (Closed)","14-00828478","MD","CLOSED","2014-11-04T00:12:02.000","2014-11-04T00:11:00.000","21209",NA,NA
"Dispatch Work Crew","E 31ST ST &N CHARLES ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-11-02T12:37:10.000","2014-11-02T12:37:10.000","CHARLES VILLAGE","Debris Removed (Closed)","14-00823971","MD","CLOSED","2014-11-02T13:57:51.000","2014-11-02T13:57:00.000","21218",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-11-01T21:11:37.000","2014-11-01T21:11:37.000","RESERVOIR HILL","Debris Removed (Closed)","14-00823295","MD","DUPCLOSD","2014-11-03T22:13:03.000","2014-11-03T20:46:00.000","21217",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-11-01T19:49:37.000","2014-11-01T19:49:37.000","DRUID HILL PARK","Debris Removed (Closed)","14-00823231","MD","CLOSED","2014-11-01T21:12:42.000","2014-11-01T21:12:00.000","21217",NA,NA
"Dispatch Work Crew","PENHURST AVE & GWYNN OAK AVE","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-11-01T19:43:40.000","2014-11-01T19:43:40.000","WEST ARLINGTON","Debris Removed (Closed)","14-00823229","MD","CLOSED","2014-11-01T20:15:42.000","2014-11-01T20:14:00.000","21215",NA,NA
"Dispatch Work Crew","1400 W NORTHERN PKWY","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-11-01T19:29:44.000","2014-11-01T19:29:44.000","CROSS KEYS","No Trouble Found (Closed)","14-00823215","MD","CLOSED","2014-11-01T19:51:42.000","2014-11-01T19:51:00.000","21209",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-11-01T15:23:12.000","2014-11-01T15:23:12.000","CROSS KEYS","No Trouble Found (Closed)","14-00822461","MD","CLOSED","2014-11-01T15:59:54.000","2014-11-01T15:59:00.000","21209",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-11-01T14:23:28.000","2014-11-01T14:23:28.000","RESERVOIR HILL","No Trouble Found (Closed)","14-00822233","MD","CLOSED","2014-11-01T15:45:30.000","2014-11-01T15:45:00.000","21217",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-31T21:49:02.000","2014-10-31T21:49:02.000","DRUID HILL PARK","No Trouble Found (Closed)","14-00821253","MD","CLOSED","2014-11-01T16:00:29.000","2014-11-01T16:00:00.000","21217",NA,NA
"Dispatch Work Crew","1701 W COLD SPRING LN","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-31T10:39:09.000","2014-10-31T10:39:09.000","MEDFIELD","Debris Removed (Closed)","14-00818442","MD","CLOSED","2014-10-31T12:43:07.000","2014-10-31T12:43:00.000","21209",NA,NA
NA,"RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-27T18:44:56.000","2014-10-27T18:44:56.000","CANTON INDUSTRIAL AREA",NA,"14-00807908","MD","CLOSED","2014-10-27T19:00:55.000",NA,"21224",NA,NA
"Dispatch Work Crew","E PATAPSCO AVE & SHELL RD","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-27T16:23:08.000","2014-10-27T16:23:08.000","FAIRFIELD AREA","Debris Removed (Closed)","14-00807251","MD","CLOSED","2014-10-27T17:33:36.000","2014-10-27T17:33:00.000","21225",NA,NA
"Dispatch Work Crew","299 W CONWAY ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-24T13:03:18.000","2014-10-24T13:03:18.000","OTTERBEIN","No Trouble Found (Closed)","14-00801357","MD","CLOSED","2014-10-24T16:22:28.000","2014-10-24T16:22:00.000","21201",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-23T17:38:38.000","2014-10-23T17:38:38.000","MID-TOWN BELVEDERE","Debris Removed (Closed)","14-00799468","MD","CLOSED","2014-10-23T18:14:15.000","2014-10-23T18:14:00.000","21201",NA,NA
"Dispatch Work Crew","3300  CLARKS LN","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-23T11:41:13.000","2014-10-23T11:41:13.000","CROSS COUNTRY","No Trouble Found (Closed)","14-00797737","MD","CLOSED","2014-10-23T17:59:49.000","2014-10-23T17:59:00.000","21215",NA,NA
"Dispatch Work Crew","E BELVEDERE AVE & NASCO PL","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-22T14:42:02.000","2014-10-22T14:42:02.000","LOCH RAVEN","Debris Removed (Closed)","14-00795614","MD","CLOSED","2014-10-22T14:59:28.000","2014-10-22T14:59:00.000","21239",NA,NA
"Dispatch Work Crew","3008 E BALTIMORE ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-21T17:11:09.000","2014-10-21T17:11:09.000","BALTIMORE-LINWOOD","Debris Removed (Closed)","14-00793086","MD","CLOSED","2014-10-21T18:57:27.000","2014-10-21T18:57:00.000","21224",NA,NA
"Dispatch Work Crew","S CATON AVE & RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-21T15:21:29.000","2014-10-21T15:21:29.000","VIOLETVILLE","Debris Removed (Closed)","14-00792432","MD","CLOSED","2014-10-23T02:31:08.000","2014-10-23T02:30:00.000","21227",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-20T19:50:50.000","2014-10-20T19:50:50.000","RESERVOIR HILL","No Trouble Found (Closed)","14-00790283","MD","CLOSED","2014-10-20T21:41:04.000","2014-10-20T21:41:00.000","21217",NA,NA
"Dispatch Work Crew","100 S FREMONT AVE","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-20T19:49:17.000","2014-10-20T19:49:17.000","UNIVERSITY OF MARYLAND","No Trouble Found (Closed)","14-00790278","MD","CLOSED","2014-10-20T21:45:26.000","2014-10-20T21:43:00.000","21201",NA,NA
"Dispatch Work Crew","HOLLIDAY ST &E FAYETTE ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-19T21:17:49.000","2014-10-19T21:17:49.000","DOWNTOWN","No Trouble Found (Closed)","14-00787478","MD","CLOSED","2014-10-20T02:40:20.000","2014-10-20T02:40:00.000","21202",NA,NA
"Dispatch Work Crew","3600  WINDSOR MILL RD","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-19T19:35:40.000","2014-10-19T19:35:40.000","MOUNT HOLLY","No Trouble Found (Closed)","14-00787391","MD","CLOSED","2014-10-19T21:00:30.000","2014-10-19T21:00:00.000","21216",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-19T18:08:18.000","2014-10-19T18:08:18.000","CROSS KEYS","Debris Removed (Closed)","14-00787293","MD","CLOSED","2014-10-19T20:04:31.000","2014-10-19T20:04:00.000","21209",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-18T22:58:46.000","2014-10-18T22:58:46.000","RESERVOIR HILL","Debris Removed (Closed)","14-00786580","MD","CLOSED","2014-10-19T00:36:11.000","2014-10-19T00:35:00.000","21217",NA,NA
"Dispatch Work Crew","W NORTHERN PKWY & RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-17T20:22:01.000","2014-10-17T20:22:01.000","COLDSPRING","Debris Removed (Closed)","14-00784264","MD","CLOSED","2014-10-18T00:23:45.000","2014-10-18T00:23:00.000","21209",NA,NA
"Dispatch Work Crew","202 N MILTON AVE","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-16T20:44:46.000","2014-10-16T20:44:46.000","PATTERSON PLACE","Debris Removed (Closed)","14-00781390","MD","CLOSED","2014-10-16T21:16:23.000","2014-10-16T21:15:00.000","21224",NA,NA
"Dispatch Work Crew","OLD HARFORD RD & KILDAIRE DR","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-16T15:35:46.000","2014-10-16T15:35:46.000","NORTH HARFORD ROAD","Debris Removed (Closed)","14-00780342","MD","CLOSED","2014-10-16T22:20:59.000","2014-10-16T22:20:00.000","21234",NA,NA
"Dispatch Work Crew","5505  ELSRODE AVE","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-15T14:18:52.000","2014-10-15T14:18:52.000","HARFORD-ECHODALE/PERRING PARKWAY","No Trouble Found (Closed)","14-00776551","MD","CLOSED","2014-10-15T21:18:27.000","2014-10-15T21:17:00.000","21214",NA,NA
"Dispatch Work Crew","3001 S HANOVER ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-15T11:48:26.000","2014-10-15T11:48:26.000","MIDDLE BRANCH/REEDBIRD PARKS","Debris Removed (Closed)","14-00775855","MD","CLOSED","2014-10-15T16:51:22.000","2014-10-15T16:51:00.000","21225",NA,NA
"Dispatch Work Crew","EDMONDSON AVE &N ATHOL AVE","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-14T19:53:12.000","2014-10-14T19:53:12.000","ROGNEL HEIGHTS","Debris Removed (Closed)","14-00774776","MD","CLOSED","2014-10-14T20:46:08.000","2014-10-14T20:42:00.000","21229",NA,NA
"Dispatch Work Crew","2900  MOSHER ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-14T13:31:45.000","2014-10-14T13:31:45.000","FRANKLINTOWN ROAD","No Trouble Found (Closed)","14-00773099","MD","CLOSED","2014-10-14T14:26:50.000","2014-10-14T14:26:00.000","21216",NA,NA
NA,"RUSSELL ST & RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-13T21:25:58.000","2014-10-13T21:25:58.000","WESTPORT",NA,"14-00771819","MD","CLOSED","2014-10-14T11:31:59.000",NA,"21230",NA,NA
"Dispatch Work Crew","W 28TH ST & RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-10T17:51:02.000","2014-10-10T17:51:02.000","DRUID HILL PARK","No Trouble Found (Closed)","14-00766670","MD","CLOSED","2014-10-10T20:12:35.000","2014-10-10T20:12:00.000","21217",NA,NA
"Dispatch Work Crew","5600 N CHARLES ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-10T09:59:17.000","2014-10-10T09:59:17.000","HOMELAND","No Trouble Found (Closed)","14-00764673","MD","CLOSED","2014-10-10T09:59:33.000","2014-10-10T09:59:00.000","21210",NA,NA
"Dispatch Work Crew","2900  RIDGEWOOD AVE","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-10T01:56:00.000","2014-10-10T01:56:00.000","LUCILLE PARK","No Trouble Found (Closed)","14-00764370","MD","CLOSED","2014-10-10T13:08:11.000","2014-10-10T13:00:00.000","21215",NA,NA
NA,"3100  HAWKINS POINT RD","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-09T16:46:48.000","2014-10-09T16:46:48.000","HAWKINS POINT",NA,"14-00763042","MD","CLOSED","2014-10-09T17:38:11.000",NA,"21226",NA,NA
"Dispatch Work Crew","YORK RD &E NORTHERN PKWY","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-09T11:48:54.000","2014-10-09T11:48:54.000","ROSEBANK","Debris Removed (Closed)","14-00761588","MD","CLOSED","2014-10-09T15:36:50.000","2014-10-09T15:36:00.000","21212",NA,NA
"Dispatch Work Crew","1133 E FAYETTE ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-09T00:54:47.000","2014-10-09T00:54:47.000","JONESTOWN","Debris Removed (Closed)","14-00761091","MD","CLOSED","2014-10-09T11:03:29.000","2014-10-09T11:03:00.000","21202",NA,NA
"Dispatch Work Crew","EASTERN AVE &S HAVEN ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-08T15:20:52.000","2014-10-08T15:20:52.000","BREWERS HILL","Debris Removed (Closed)","14-00759051","MD","CLOSED","2014-10-08T18:07:23.000","2014-10-08T18:07:00.000","21224",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-08T13:34:24.000","2014-10-08T13:34:24.000","CROSS KEYS","No Trouble Found (Closed)","14-00758580","MD","CLOSED","2014-10-08T14:27:49.000","2014-10-08T14:27:00.000","21209",NA,NA
"Dispatch Work Crew","LIBERTY HEIGHTS AVE & DRUID PARK DR","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-07T15:50:50.000","2014-10-07T15:50:50.000","BURLEITH-LEIGHTON","Debris Removed (Closed)","14-00755811","MD","CLOSED","2014-10-07T18:18:06.000","2014-10-07T18:18:00.000","21215",NA,NA
"Dispatch Work Crew","510  WASHINGTON BLVD","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-07T12:17:49.000","2014-10-07T12:17:49.000","INNER HARBOR","No Trouble Found (Closed)","14-00754614","MD","CLOSED","2014-10-07T14:04:45.000","2014-10-07T14:04:00.000","21230",NA,NA
"Dispatch Work Crew","N ROSEDALE ST & PRESSTMAN ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-06T10:05:22.000","2014-10-06T10:05:22.000","ROSEMONT","Debris Removed (Closed)","14-00750726","MD","CLOSED","2014-10-08T23:21:40.000","2014-10-08T23:21:00.000","21216",NA,NA
"Dispatch Work Crew","3110  HUDSON ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-05T18:16:48.000","2014-10-05T18:16:48.000","CANTON","Debris Removed (Closed)","14-00750402","MD","CLOSED","2014-10-05T19:52:48.000","2014-10-05T19:52:00.000","21224",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-04T10:12:03.000","2014-10-04T10:12:03.000","CROSS KEYS","No Trouble Found (Closed)","14-00748913","MD","CLOSED","2014-10-04T18:57:11.000","2014-10-04T18:57:00.000","21209",NA,NA
"Dispatch Work Crew","E NORTHERN PKWY","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-03T20:05:00.000","2014-10-03T20:05:00.000","HARFORD-ECHODALE/PERRING PARKWAY","Debris Removed (Closed)","14-00748488","MD","CLOSED","2014-10-03T23:18:51.000","2014-10-03T23:18:00.000","21214",NA,NA
"Dispatch Work Crew","HUDSON ST & BUSHEY ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-02T16:16:53.000","2014-10-02T16:16:53.000","GRACELAND PARK","Debris Removed (Closed)","14-00743885","MD","CLOSED","2014-10-02T17:12:45.000","2014-10-02T17:12:00.000","21224",NA,NA
"Dispatch Work Crew","1702 W COLD SPRING LN","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-01T11:30:12.000","2014-10-01T11:30:12.000","CROSS KEYS","No Trouble Found (Closed)","14-00738912","MD","CLOSED","2014-10-01T13:30:00.000","2014-10-01T13:29:00.000","21209",NA,NA
"Dispatch Work Crew","1409 W COLD SPRING LN","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-01T09:54:39.000","2014-10-01T09:54:39.000","MEDFIELD","No Trouble Found (Closed)","14-00738646","MD","CLOSED","2014-10-01T12:06:49.000","2014-10-01T12:06:00.000","21209",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-10-01T09:43:53.000","2014-10-01T09:43:53.000","JONES FALLS AREA","No Trouble Found (Closed)","14-00738641","MD","CLOSED","2014-10-01T12:03:51.000","2014-10-01T12:03:00.000","21211",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-30T15:04:47.000","2014-09-30T15:04:47.000","MID-TOWN BELVEDERE","No Trouble Found (Closed)","14-00736450","MD","CLOSED","2014-09-30T16:47:27.000","2014-09-30T16:47:00.000","21202",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-30T14:17:31.000","2014-09-30T14:17:31.000","MID-TOWN BELVEDERE","Debris Removed (Closed)","14-00736202","MD","CLOSED","2014-09-30T14:36:02.000","2014-09-30T14:33:00.000","21202",NA,NA
"Dispatch Work Crew","2021 E PRATT ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-29T19:24:48.000","2014-09-29T19:24:48.000","UPPER FELLS POINT","Debris Removed (Closed)","14-00734458","MD","CLOSED","2014-09-29T23:04:18.000","2014-09-29T23:03:00.000","21231",NA,NA
"Dispatch Work Crew","83  N","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-28T20:55:17.000","2014-09-28T20:55:17.000","MEDFIELD","Debris Removed (Closed)","14-00731294","MD","CLOSED","2014-09-28T21:24:51.000","2014-09-28T21:24:00.000","21209",NA,NA
"Dispatch Work Crew","WINTERBOURNE RD & MORRIS RD","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-26T19:48:17.000","2014-09-26T19:48:17.000","GWYNNS FALLS/LEAKIN PARK","No Trouble Found (Closed)","14-00728885","MD","CLOSED","2014-09-27T00:53:05.000","2014-09-27T00:52:00.000","21216",NA,NA
"Dispatch Work Crew","2300  BRUNT ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-25T17:08:55.000","2014-09-25T17:08:55.000","DRUID HEIGHTS","Debris Removed (Closed)","14-00725312","MD","CLOSED","2014-09-26T02:09:38.000","2014-09-26T02:00:00.000","21217",NA,NA
"Dispatch Work Crew","W NORTH AVE & RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-21T19:27:17.000","2014-09-21T19:27:17.000","RESERVOIR HILL","Debris Removed (Closed)","14-00712946","MD","CLOSED","2014-09-21T20:50:21.000","2014-09-21T20:49:00.000","21217",NA,NA
"Dispatch Work Crew","4809  HERRING RUN DR","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-20T23:37:46.000","2014-09-20T23:37:46.000","MORGAN PARK","Debris Removed (Closed)","14-00712019","MD","CLOSED","2014-09-21T00:49:37.000","2014-09-21T00:45:00.000","21214",NA,NA
"Dispatch Work Crew","615  PRESIDENT ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-20T08:20:15.000","2014-09-20T08:20:15.000","INNER HARBOR","Debris Removed (Closed)","14-00710810","MD","CLOSED","2014-09-20T09:51:56.000","2014-09-20T09:50:00.000","21202",NA,NA
"Dispatch Work Crew","I 83 S & ST PAUL ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-17T16:52:06.000","2014-09-17T16:52:06.000","MID-TOWN BELVEDERE","No Trouble Found (Closed)","14-00702672","MD","CLOSED","2014-09-17T18:30:16.000","2014-09-17T18:30:00.000","21201",NA,NA
"Dispatch Work Crew","5911  ARIZONA AVE","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-15T22:30:09.000","2014-09-15T22:30:09.000","FRANKFORD","No Trouble Found (Closed)","14-00697006","MD","CLOSED","2014-09-16T17:09:51.000","2014-09-16T17:00:00.000","21206",NA,NA
"Dispatch Work Crew","I 83 N &W NORTHERN PKWY","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-15T15:56:58.000","2014-09-15T15:56:58.000","CROSS KEYS","Debris Removed (Closed)","14-00695464","MD","CLOSED","2014-09-15T16:38:41.000","2014-09-15T16:38:00.000","21210",NA,NA
NA,"2710  WALBROOK AVE","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-15T13:42:55.000","2014-09-15T13:42:55.000","WALBROOK",NA,"14-00694786","MD","CLOSED","2014-09-15T16:03:06.000",NA,"21216",NA,NA
"Dispatch Work Crew","I 83 S &W 41ST ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-15T12:44:58.000","2014-09-15T12:44:58.000","WOODBERRY","Debris Removed (Closed)","14-00694462","MD","CLOSED","2014-09-15T16:39:03.000","2014-09-15T16:38:00.000","21211",NA,NA
"Dispatch Work Crew","W 28TH ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-15T10:11:05.000","2014-09-15T10:11:05.000","JONES FALLS AREA","Debris Removed (Closed)","14-00693922","MD","CLOSED","2014-09-15T12:18:50.000","2014-09-15T12:18:00.000","21217",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-15T09:56:20.000","2014-09-15T09:56:20.000","MID-TOWN BELVEDERE","Debris Removed (Closed)","14-00693899","MD","CLOSED","2014-09-15T12:19:47.000","2014-09-15T12:19:00.000","21201",NA,NA
"Dispatch Work Crew","1101  WASHINGTON BLVD","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-13T20:22:50.000","2014-09-13T20:22:50.000","WASHINGTON VILLAGE","Debris Removed (Closed)","14-00692647","MD","CLOSED","2014-09-13T21:18:20.000","2014-09-13T21:17:00.000","21230",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-13T16:18:00.000","2014-09-13T16:18:00.000","RESERVOIR HILL","Debris Removed (Closed)","14-00692324","MD","CLOSED","2014-09-13T16:45:32.000","2014-09-13T16:45:00.000","21217",NA,NA
NA,"I 395 N & RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-13T16:08:50.000","2014-09-13T16:08:50.000","WESTPORT",NA,"14-00692300","MD","CLOSED","2014-09-13T16:39:44.000",NA,"21230",NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-13T09:17:48.000","2014-09-13T09:17:48.000","JONES FALLS AREA","Debris Removed (Closed)","14-00691698","MD","CLOSED","2014-09-13T09:38:36.000","2014-09-13T09:38:00.000","21217",NA,NA
"Dispatch Work Crew","E NORTHERN PKWY & SPRINGLAKE WAY","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-13T07:06:28.000","2014-09-13T07:06:28.000","HOMELAND","Debris Removed (Closed)","14-00691495","MD","CLOSED","2014-09-13T08:47:07.000","2014-09-13T08:46:00.000","21212",NA,NA
"Dispatch Work Crew","E NORTH AVE &N ROSE ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-12T16:52:57.000","2014-09-12T16:52:57.000","BEREA","No Trouble Found (Closed)","14-00690263","MD","CLOSED","2014-09-13T16:43:02.000","2014-09-13T16:43:00.000","21213",NA,NA
"Dispatch Work Crew","I 83 N & GUILFORD AVE","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-11T08:13:59.000","2014-09-11T08:13:59.000","JOHNSTON SQUARE","Debris Removed (Closed)","14-00684681","MD","CLOSED","2014-09-11T09:18:18.000","2014-09-11T09:18:00.000","21202",NA,NA
"Dispatch Work Crew","DRUID PARK LAKE DR & LINDEN AVE","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2014-09-10T18:49:40.000","2014-09-10T18:49:40.000","DRUID HILL PARK","Debris Removed (Closed)","14-00683859","MD","CLOSED","2014-09-11T00:42:02.000","2014-09-11T00:42:00.000",NA,NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2014-09-10T15:45:52.000","2014-09-10T15:45:52.000","HAMPDEN","Debris Removed (Closed)","14-00682886","MD","CLOSED","2014-09-10T18:36:10.000","2014-09-10T18:36:00.000",NA,NA,NA
"Dispatch Work Crew","RAMP","BALTIMORE","ZTRMDEBR","TRM-Debris in Roadway","2014-09-09T16:23:12.000","2014-09-09T16:23:12.000","HAMPDEN","Debris Removed (Closed)","14-00679476","MD","CLOSED","2014-09-09T18:50:33.000","2014-09-09T18:50:00.000",NA,NA,NA
"Dispatch Work Crew","I 83 S &W COLD SPRING LN","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-07T12:18:22.000","2014-09-07T12:18:22.000","WOODBERRY","No Trouble Found (Closed)","14-00672999","MD","CLOSED","2014-09-07T20:48:15.000","2014-09-07T20:48:00.000","21209",NA,NA
"Dispatch Work Crew","3000  WATERVIEW AVE","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-05T19:51:32.000","2014-09-05T19:51:32.000","MIDDLE BRANCH/REEDBIRD PARKS","No Trouble Found (Closed)","14-00671094","MD","CLOSED","2014-09-05T22:24:19.000","2014-09-05T22:21:00.000","21225",NA,NA
"Dispatch Work Crew","215 E FAYETTE ST","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-05T11:04:49.000","2014-09-05T11:04:49.000","DOWNTOWN","No Trouble Found (Closed)","14-00668960","MD","CLOSED","2014-09-05T14:19:29.000","2014-09-05T14:18:00.000","21202",NA,NA
"Dispatch Work Crew","S MARTIN LUTHER KING JR BLVD & WASHINGTO","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-04T00:24:40.000","2014-09-04T00:24:40.000","WASHINGTON VILLAGE","No Trouble Found (Closed)","14-00664667","MD","CLOSED","2014-09-04T01:04:36.000","2014-09-04T01:04:00.000","21201",NA,NA
"Dispatch Work Crew","2200  HENNEMAN AVE","BALTIMORE CITY","ZTRMDEBR","TRM-Debris in Roadway","2014-09-03T22:43:39.000","2014-09-03T22:43:39.000","MIDDLE EAST","Debris Removed (Closed)","14-00664518","MD","CLOSED","2014-09-04T01:34:28.000","2014-09-04T01:34:00.000","21213",NA,NA
