"","latitude","longitude","deathdate","ptype","druginv","alcinv","accdate"
"1494","39.20163056","-76.88550556","11232003","1","8","8","11232003"
"1495","39.20163056","-76.88550556","0","1","8","0","11232003"
"1496","38.61870556","-76.86314444","11232003","1","8","0","11232003"
"1497","39.47172222","-76.40931111","12012003","1","8","8","12012003"
"1498","39.05871944","-77.08683611","0","1","8","0","12012003"
"1499","39.05871944","-77.08683611","12012003","5","8","8","12012003"
"1500","39.39618333","-76.62456667","0","1","8","0","12032003"
"1501","39.39618333","-76.62456667","12032003","2","0","0","12032003"
"1502","39.39618333","-76.62456667","12032003","2","0","0","12032003"
"1503","39.39618333","-76.62456667","0","1","8","0","12032003"
"1504","38.86045","-76.91861111","0","1","8","0","12042003"
"1505","38.86045","-76.91861111","12092003","5","8","8","12042003"
"1506","38.97634722","-76.29110833","7052003","5","8","1","7052003"
"1507","38.97634722","-76.29110833","0","2","8","8","7052003"
"1508","38.97634722","-76.29110833","0","1","8","0","7052003"
"1509","38.97634722","-76.29110833","0","2","8","8","7052003"
"1510","38.97634722","-76.29110833","0","2","8","0","7052003"
"1511","38.97634722","-76.29110833","0","1","8","0","7052003"
"1512","38.97634722","-76.29110833","0","1","8","0","7052003"
"1513","38.97634722","-76.29110833","0","2","8","8","7052003"
"1514","38.97634722","-76.29110833","0","1","8","0","7052003"
"1515","38.97634722","-76.29110833","0","2","8","8","7052003"
"1516","38.97634722","-76.29110833","0","2","8","8","7052003"
"1517","38.97634722","-76.29110833","0","2","8","8","7052003"
"1518","38.97634722","-76.29110833","0","2","8","0","7052003"
"1519","38.97634722","-76.29110833","0","2","8","8","7052003"
"1520","38.97634722","-76.29110833","0","2","8","8","7052003"
"1521","38.97634722","-76.29110833","0","2","8","8","7052003"
"1522","39.13374722","-77.15836111","0","1","8","8","11172003"
"1523","39.13374722","-77.15836111","11172003","1","8","8","11172003"
"1524","39.20725833","-76.72726389","11232003","5","8","0","11212003"
"1525","39.20725833","-76.72726389","0","1","8","0","11212003"
"1526","39.72216667","-78.18171389","0","1","8","0","12032003"
"1527","39.72216667","-78.18171389","12032003","1","8","8","12032003"
"1528","39.17246111","-77.29816944","12042003","5","8","8","12042003"
"1529","39.17246111","-77.29816944","0","1","8","0","12042003"
"1530","38.93781111","-76.85883889","12102003","1","8","8","12102003"
"1531","39.10860278","-77.08121667","0","1","8","0","12102003"
"1532","39.10860278","-77.08121667","12102003","5","8","8","12102003"
"1533","38.92148333","-75.94323056","12122003","1","8","8","12122003"
"1534","38.92148333","-75.94323056","0","1","8","0","12122003"
"1535","39.68618889","-77.73294444","12202003","1","8","8","12202003"
"1536","39.70930278","-76.34580556","12232003","1","8","8","12232003"
"1537","39.70930278","-76.34580556","0","2","8","8","12232003"
"1538","39.70930278","-76.34580556","0","1","8","0","12232003"
"1539","39.15807222","-77.41890278","12122003","1","8","8","12122003"
"1540","39.15807222","-77.41890278","0","2","8","8","12122003"
"1541","39.15807222","-77.41890278","0","1","8","0","12122003"
"1542","39.14520278","-77.15016667","12232003","5","8","8","12232003"
"1543","39.14520278","-77.15016667","0","1","8","0","12232003"
"1544","39.14520278","-77.15016667","0","2","8","8","12232003"
"1545","39.39177222","-76.742425","12312003","1","8","0","12302003"
"1546","39.39177222","-76.742425","0","1","8","0","12302003"
"1547","39.39177222","-76.742425","0","1","8","0","12302003"
"1548","38.73961667","-76.82077222","7202003","1","8","9","7202003"
"1549","38.73961667","-76.82077222","0","1","8","0","7202003"
"1550","38.73961667","-76.82077222","0","2","8","8","7202003"
"1551","38.73961667","-76.82077222","0","2","8","8","7202003"
"1552","39.60007778","-76.392925","0","1","8","0","7312003"
"1553","39.60007778","-76.392925","0","1","8","0","7312003"
"1554","39.60007778","-76.392925","8012003","2","8","8","7312003"
"1555","39.02163889","-76.47580556","11132003","1","8","0","11122003"
"1556","39.02163889","-76.47580556","0","1","8","0","11122003"
"1557","39.02163889","-76.47580556","0","2","8","8","11122003"
"1558","39.02163889","-76.47580556","0","2","8","8","11122003"
"1559","39.18593056","-76.55786667","0","1","8","0","11132003"
"1560","39.18593056","-76.55786667","11132003","6","8","1","11132003"
"1561","39.30258056","-79.32728611","12032003","1","8","1","12032003"
"1562","39.16047778","-76.61518889","11212003","2","8","8","11212003"
"1563","39.16047778","-76.61518889","0","2","8","8","11212003"
"1564","39.16047778","-76.61518889","0","1","8","1","11212003"
"1565","39.16047778","-76.61518889","0","1","8","0","11212003"
"1566","39.16047778","-76.61518889","0","2","8","8","11212003"
"1567","38.39882222","-75.54402222","0","2","8","8","12162003"
"1568","38.39882222","-75.54402222","0","1","8","0","12162003"
"1569","38.39882222","-75.54402222","12162003","1","8","0","12162003"
"1570","39.43825556","-76.62515833","0","1","8","0","12212003"
"1571","39.43825556","-76.62515833","12312003","1","8","0","12212003"
"1572","39.43825556","-76.62515833","0","2","8","8","12212003"
"1573","39.43825556","-76.62515833","0","2","8","8","12212003"
"1574","38.80863333","-76.62913333","12292003","1","8","0","12292003"
"1575","38.80863333","-76.62913333","0","1","8","0","12292003"
"1576","38.80863333","-76.62913333","12292003","2","8","8","12292003"
"1577","38.62647778","-76.58136944","12052003","1","8","1","12052003"
"1578","39.09603056","-77.11012778","0","1","8","0","12232003"
"1579","39.09603056","-77.11012778","12232003","5","8","0","12232003"
"1580","39.09603056","-77.11012778","0","1","9","8","12232003"
"1581","39.29763611","-76.64563333","0","1","8","0","5082003"
"1582","39.29763611","-76.64563333","0","2","8","8","5082003"
"1583","39.29763611","-76.64563333","5082003","1","8","0","5082003"
"1584","39.29763611","-76.64563333","0","2","8","8","5082003"
"1585","39.17097222","-76.73065556","8092003","1","8","8","8092003"
"1586","39.03206667","-76.7853","0","1","8","0","9072003"
"1587","39.03206667","-76.7853","0","2","8","8","9072003"
"1588","39.03206667","-76.7853","9072003","1","8","0","9072003"
"1589","39.04147222","-76.85278889","8292003","1","8","8","8292003"
"1590","38.72154444","-76.74939722","0","1","8","0","9252003"
"1591","38.72154444","-76.74939722","9252003","5","8","8","9252003"
"1592","38.86494444","-76.92511389","9282003","1","8","8","9282003"
"1593","38.86494444","-76.92511389","9282003","2","8","8","9282003"
"1594","38.89805278","-76.75781389","9162003","1","8","8","9162003"
"1595","38.84870833","-76.86758889","10052003","1","8","0","10042003"
"1596","38.84870833","-76.86758889","10042003","1","8","0","10042003"
"1597","38.99481944","-76.97159722","0","1","8","8","10112003"
"1598","38.99481944","-76.97159722","10112003","2","8","8","10112003"
"1599","38.99481944","-76.97159722","0","9","8","8","10112003"
"1600","39.34322222","-76.467525","0","1","8","8","12012003"
"1601","39.34322222","-76.467525","12012003","2","8","8","12012003"
"1602","39.34322222","-76.467525","0","1","8","0","12012003"
"1603","39.12755556","-76.54015","12142003","5","8","1","12142003"
"1604","39.12755556","-76.54015","0","1","8","1","12142003"
"1605","39.12755556","-76.54015","0","2","8","8","12142003"
"1606","39.24729167","-76.63681944","0","1","8","0","7022003"
"1607","39.24729167","-76.63681944","7162003","1","8","0","7022003"
"1608","39.29390278","-76.68209167","7072003","5","8","0","7052003"
"1609","39.29390278","-76.68209167","0","1","8","0","7052003"
"1610","38.69645556","-76.87101944","8132003","3","8","0","8032003"
"1611","38.69645556","-76.87101944","0","1","1","1","8032003"
"1612","39.04530833","-76.94074444","1062003","5","8","0","1062003"
"1613","39.04530833","-76.94074444","0","1","8","0","1062003"
"1614","38.87311667","-76.89351944","0","1","8","8","8052003"
"1615","38.87311667","-76.89351944","8052003","1","8","0","8052003"
"1616","38.87311667","-76.89351944","0","2","8","8","8052003"
"1617","38.87311667","-76.89351944","0","2","8","8","8052003"
"1618","38.87311667","-76.89351944","0","2","8","0","8052003"
"1619","38.85329722","-76.91003889","8062003","5","8","0","8062003"
"1620","38.85329722","-76.91003889","0","1","8","0","8062003"
"1621","39.03009444","-76.68488333","8112003","1","8","1","8072003"
"1622","39.03009444","-76.68488333","0","1","8","0","8072003"
"1623","39.31095","-76.62510833","8092003","5","8","8","8092003"
"1624","39.31095","-76.62510833","0","1","8","8","8092003"
"1625","39.44335556","-77.24973611","8112003","1","8","1","8112003"
"1626","39.06388056","-77.1557","8152003","1","8","0","8152003"
"1627","39.35788056","-76.69226944","8152003","1","8","0","8152003"
"1628","39.35788056","-76.69226944","0","1","8","0","8152003"
"1629","38.67096111","-77.01147778","8182003","1","8","1","8182003"
"1630","39.59043333","-76.50869444","8212003","1","8","0","8202003"
"1631","39.05439444","-75.74366944","8252003","1","8","1","8252003"
"1632","39.05439444","-75.74366944","0","2","8","8","8252003"
"1633","39.05439444","-75.74366944","0","2","8","8","8252003"
"1634","38.812775","-76.72158611","8262003","1","8","8","8262003"
"1635","39.33427778","-75.94434167","8292003","1","8","8","8292003"
"1636","39.35159167","-76.75198611","8312003","5","8","0","8312003"
"1637","39.35159167","-76.75198611","0","1","8","1","8312003"
"1638","39.35159167","-76.75198611","0","2","8","8","8312003"
"1639","38.30971667","-75.77570278","9132003","1","8","8","9132003"
"1640","38.30971667","-75.77570278","9132003","1","8","0","9132003"
"1641","39.2945","-76.63186667","9142003","5","8","8","9142003"
"1642","39.2945","-76.63186667","0","1","8","0","9142003"
"1643","39.2945","-76.63186667","0","2","8","8","9142003"
"1644","38.46193889","-76.48274444","9142003","1","8","1","9142003"
"1645","39.33920278","-77.15290556","0","1","8","0","9182003"
"1646","39.33920278","-77.15290556","0","2","8","8","9182003"
"1647","39.33920278","-77.15290556","9182003","2","8","8","9182003"
"1648","39.33920278","-77.15290556","0","2","8","8","9182003"
"1649","39.33920278","-77.15290556","0","1","8","0","9182003"
"1650","39.33920278","-77.15290556","0","2","8","8","9182003"
"1651","39.03823611","-76.48840278","9182003","1","8","8","9182003"
"1652","39.59995833","-75.82768333","0","1","8","0","9192003"
"1653","39.59995833","-75.82768333","9192003","5","8","0","9192003"
"1654","39.59995833","-75.82768333","0","2","8","8","9192003"
"1655","38.68675278","-76.59994722","9222003","1","8","0","9222003"
"1656","38.98401389","-76.97133889","0","1","8","1","9012003"
"1657","38.98401389","-76.97133889","9012003","5","8","0","9012003"
"1658","39.593225","-77.12143056","9042003","1","8","0","9042003"
"1659","39.593225","-77.12143056","0","1","8","0","9042003"
"1660","39.46825","-78.95757222","9062003","1","8","8","9062003"
"1661","38.27565556","-76.611825","9112003","1","8","0","9112003"
"1662","39.28609722","-76.55566111","9072003","5","8","8","9072003"
"1663","39.28609722","-76.55566111","0","5","8","8","9072003"
"1664","39.28609722","-76.55566111","0","1","8","1","9072003"
"1665","39.28609722","-76.55566111","0","2","8","8","9072003"
"1666","38.864975","-76.93284444","0","1","8","0","9172003"
"1667","38.864975","-76.93284444","0","2","8","8","9172003"
"1668","38.864975","-76.93284444","9172003","1","8","8","9172003"
"1669","39.61112222","-78.81161111","0","1","8","1","9122003"
"1670","39.61112222","-78.81161111","0","2","8","8","9122003"
"1671","39.61112222","-78.81161111","9122003","1","8","8","9122003"
"1672","39.16403056","-77.22649444","0","1","8","0","9252003"
"1673","39.16403056","-77.22649444","9282003","2","8","8","9252003"
"1674","39.16403056","-77.22649444","0","2","8","8","9252003"
"1675","39.16403056","-77.22649444","0","2","8","8","9252003"
"1676","39.41613889","-79.40229167","9292003","1","8","0","9272003"
"1677","39.41613889","-79.40229167","0","1","8","0","9272003"
"1678","39.41613889","-79.40229167","0","2","8","8","9272003"
"1679","39.41613889","-79.40229167","0","2","8","8","9272003"
"1680","39.08290833","-76.82361111","9302003","2","8","8","9302003"
"1681","39.08290833","-76.82361111","0","1","1","8","9302003"
"1682","39.08290833","-76.82361111","9302003","2","8","8","9302003"
"1683","39.58965278","-76.67266111","0","2","8","8","9302003"
"1684","39.58965278","-76.67266111","0","1","8","0","9302003"
"1685","39.58965278","-76.67266111","0","2","8","8","9302003"
"1686","39.58965278","-76.67266111","10172003","1","8","0","9302003"
"1687","39.30375833","-76.60219722","10052003","2","8","8","10052003"
"1688","39.30375833","-76.60219722","0","1","8","0","10052003"
"1689","39.30375833","-76.60219722","0","2","8","8","10052003"
"1690","39.30375833","-76.60219722","0","1","8","8","10052003"
"1691","39.30375833","-76.60219722","0","1","8","0","10052003"
"1692","39.30375833","-76.60219722","0","2","8","8","10052003"
"1693","39.20684167","-76.61363889","10092003","1","8","1","10082003"
"1694","39.19659167","-76.76836389","10112003","1","8","8","10112003"
"1695","39.19659167","-76.76836389","0","2","8","8","10112003"
"1696","39.19659167","-76.76836389","0","1","8","0","10112003"
"1697","38.80923056","-76.97004722","0","1","8","0","10122003"
"1698","38.80923056","-76.97004722","10152003","2","8","0","10122003"
"1699","38.80923056","-76.97004722","0","2","8","8","10122003"
"1700","38.80923056","-76.97004722","0","2","8","8","10122003"
"1701","38.80923056","-76.97004722","0","2","8","8","10122003"
"1702","38.80923056","-76.97004722","0","2","8","8","10122003"
"1703","38.80923056","-76.97004722","0","1","8","0","10122003"
"1704","38.80508056","-76.90577778","0","1","8","0","10142003"
"1705","38.80508056","-76.90577778","10142003","1","8","8","10142003"
"1706","38.96437222","-76.89634444","10212003","5","8","0","10212003"
"1707","38.96437222","-76.89634444","0","2","8","8","10212003"
"1708","38.96437222","-76.89634444","0","1","8","0","10212003"
"1709","38.985575","-76.81313056","10242003","5","8","0","10242003"
"1710","38.985575","-76.81313056","0","1","8","8","10242003"
"1711","39.50873333","-76.34544167","10262003","2","8","8","10262003"
"1712","39.50873333","-76.34544167","10302003","1","8","0","10262003"
"1713","39.50873333","-76.34544167","0","1","8","0","10262003"
"1714","38.84378611","-76.884775","0","1","8","0","10282003"
"1715","38.84378611","-76.884775","10282003","5","8","0","10282003"
"1716","39.22565","-76.61141667","11182003","1","8","8","11032003"
"1717","39.07008611","-76.84309722","0","1","8","8","11142003"
"1718","39.07008611","-76.84309722","11142003","2","8","8","11142003"
"1719","39.07008611","-76.84309722","0","1","8","0","11142003"
"1720","39.57746389","-78.62309722","11162003","1","8","0","11162003"
"1721","38.84384167","-76.88494167","0","1","8","0","11172003"
"1722","38.84384167","-76.88494167","11182003","1","8","8","11172003"
"1723","38.84384167","-76.88494167","0","2","8","8","11172003"
"1724","39.31034444","-76.50254722","12022003","1","8","1","11272003"
"1725","39.287475","-76.54831389","0","1","8","0","11282003"
"1726","39.287475","-76.54831389","0","1","8","0","11282003"
"1727","39.287475","-76.54831389","11282003","2","8","8","11282003"
"1728","39.287475","-76.54831389","0","2","8","8","11282003"
"1729","39.287475","-76.54831389","0","2","8","8","11282003"
"1730","39.29054167","-76.72181389","11292003","5","8","8","11292003"
"1731","39.29054167","-76.72181389","0","1","8","0","11292003"
"1732","39.29054167","-76.72181389","0","1","8","8","11292003"
"1733","39.14433611","-76.63093333","11302003","1","8","8","11302003"
"1734","39.14433611","-76.63093333","0","2","8","8","11302003"
"1735","39.14433611","-76.63093333","0","1","8","0","11302003"
"1736",".",".","11302003","1","8","0","11302003"
"1737",".",".","0","2","8","8","11302003"
"1738",".",".","0","2","8","8","11302003"
"1739",".",".","0","2","8","8","11302003"
"1740",".",".","0","1","8","0","11302003"
"1741","38.49488056","-76.62236944","0","1","8","0","12092003"
"1742","38.49488056","-76.62236944","12092003","1","8","0","12092003"
"1743","39.35536667","-76.57511111","12052003","1","8","1","12052003"
"1744","39.35536667","-76.57511111","12052003","2","8","8","12052003"
"1745","38.36892778","-75.59371667","12102003","1","8","1","12102003"
"1746","39.46133333","-79.36937222","0","2","8","8","12112003"
"1747","39.46133333","-79.36937222","0","1","8","0","12112003"
"1748","39.46133333","-79.36937222","0","2","8","8","12112003"
"1749","39.46133333","-79.36937222","0","2","8","8","12112003"
"1750","39.46133333","-79.36937222","0","1","8","0","12112003"
"1751","39.46133333","-79.36937222","0","2","8","8","12112003"
"1752","39.46133333","-79.36937222","0","1","8","0","12112003"
"1753","39.46133333","-79.36937222","12112003","2","8","8","12112003"
"1754","39.07473056","-75.85899444","12302003","1","8","8","12302003"
"1755","39.13793611","-77.15388889","0","1","8","8","12312003"
"1756","39.13793611","-77.15388889","12312003","2","8","8","12312003"
"1757","39.13793611","-77.15388889","0","1","8","0","12312003"
"1758","39.03866389","-76.94655","12292003","5","8","0","12292003"
"1759","39.03866389","-76.94655","0","1","8","8","12292003"
"1760","39.37131667","-77.20623333","0","1","8","8","10162003"
"1761","39.37131667","-77.20623333","10242003","1","8","8","10162003"
"1762","39.37131667","-77.20623333","0","1","8","8","10162003"
"1763","39.05845278","-76.83843056","7052003","1","8","8","7042003"
"1764","39.05845278","-76.83843056","0","2","8","8","7042003"
"1765","38.97903056","-76.75038611","0","1","8","0","7052003"
"1766","38.97903056","-76.75038611","0","2","8","8","7052003"
"1767","38.97903056","-76.75038611","7052003","1","8","8","7052003"
"1768","39.56733889","-78.65768889","8142003","1","8","0","8142003"
"1769","38.85845833","-76.90702778","10272003","1","8","8","10272003"
"1770","38.85845833","-76.90702778","10272003","1","8","8","10272003"
"1771","38.85845833","-76.90702778","0","2","8","8","10272003"
"1772","38.85845833","-76.90702778","0","1","8","0","10272003"
"1773","39.39696667","-77.52351944","11022003","1","8","0","11012003"
"1774","39.39696667","-77.52351944","0","1","8","0","11012003"
"1775","39.50777222","-75.83093056","0","1","8","0","10252003"
"1776","39.50777222","-75.83093056","10252003","1","8","8","10252003"
"1777","39.50777222","-75.83093056","0","1","8","0","10252003"
"1778","38.63437222","-75.83789444","10312003","1","8","8","10312003"
"1779","39.15898333","-76.60451111","11162003","5","8","0","11162003"
"1780","39.15898333","-76.60451111","0","1","8","8","11162003"
"1781","39.15898333","-76.60451111","0","1","8","0","11162003"
"1782","39.46868333","-77.36293611","12042003","1","8","1","11262003"
"1783","39.46868333","-77.36293611","0","1","8","0","11262003"
"1784","39.46868333","-77.36293611","0","2","8","0","11262003"
"1785","39.46868333","-77.36293611","0","1","8","0","11262003"
"1786","39.46868333","-77.36293611","0","2","8","8","11262003"
"1787","39.46868333","-77.36293611","0","2","8","8","11262003"
"1788","38.88768056","-76.88963889","12062003","2","8","8","12032003"
"1789","38.88768056","-76.88963889","0","2","8","8","12032003"
"1790","38.88768056","-76.88963889","0","1","8","0","12032003"
"1791","38.88768056","-76.88963889","0","2","8","8","12032003"
"1792","38.88768056","-76.88963889","0","1","8","0","12032003"
"1793","39.65034444","-77.38688889","12202003","1","8","0","12202003"
"1794","39.65034444","-77.38688889","0","1","8","0","12202003"
"1795","39.57716111","-76.98558611","12242003","5","8","0","12242003"
"1796","39.57716111","-76.98558611","0","1","8","0","12242003"
"1797","39.57716111","-76.98558611","0","2","8","8","12242003"
"1798","39.27343611","-76.62855556","3112003","1","8","1","3112003"
"1799","39.27343611","-76.62855556","3112003","2","8","8","3112003"
"1800","39.32166944","-76.57368333","4162003","5","8","0","4162003"
"1801","39.32166944","-76.57368333","0","1","8","0","4162003"
"1802","39.32166944","-76.57368333","0","1","8","0","4162003"
"1803","38.74305","-76.99174444","6252003","1","8","0","6222003"
"1804","38.74305","-76.99174444","0","1","8","0","6222003"
"1805","38.96538611","-76.79313056","0","2","8","8","6222003"
"1806","38.96538611","-76.79313056","6222003","1","8","0","6222003"
"1807","38.96538611","-76.79313056","0","1","8","0","6222003"
"1808","39.03394444","-76.95006111","7092003","5","8","0","7092003"
"1809","39.03394444","-76.95006111","0","1","8","0","7092003"
"1810","39.00354444","-76.93051944","7142003","5","8","8","7142003"
"1811","39.00354444","-76.93051944","0","1","8","8","7142003"
"1812","39.35198333","-76.68557778","7232003","5","8","1","7232003"
"1813","39.35198333","-76.68557778","0","1","8","8","7232003"
"1814","38.81549444","-76.99867222","0","1","8","1","8162003"
"1815","38.81549444","-76.99867222","8162003","1","8","0","8162003"
"1816","38.98407778","-76.97941111","8162003","5","8","8","8162003"
"1817","38.98407778","-76.97941111","0","1","8","8","8162003"
"1818","38.85229167","-76.91507222","8192003","5","8","0","8192003"
"1819","38.85229167","-76.91507222","0","1","8","8","8192003"
"1820","38.85229167","-76.91507222","0","2","8","8","8192003"
"1821","39.29703056","-76.68575","8242003","1","8","0","8242003"
"1822","38.93538611","-76.91691389","9192003","5","8","0","9192003"
"1823","38.93538611","-76.91691389","0","1","8","8","9192003"
"1824","38.84023056","-76.97014722","0","1","8","1","9202003"
"1825","38.84023056","-76.97014722","9202003","2","8","0","9202003"
"1826","38.74870833","-76.83285","9212003","1","8","1","9212003"
"1827","38.74870833","-76.83285","0","1","8","0","9212003"
"1828","38.74870833","-76.83285","0","2","8","8","9212003"
"1829","39.33465556","-76.67167222","10052003","1","8","0","10052003"
"1830","39.28175556","-76.684575","0","1","8","8","10262003"
"1831","39.28175556","-76.684575","10262003","1","8","8","10262003"
"1832","39.28175556","-76.684575","0","1","8","0","10262003"
"1833","39.28175556","-76.684575","0","1","8","0","10262003"
"1834","39.28175556","-76.684575","0","2","8","8","10262003"
"1835","39.28175556","-76.684575","0","2","8","8","10262003"
"1836","39.36438333","-76.61747778","0","1","8","0","11052003"
"1837","39.36438333","-76.61747778","11052003","2","8","0","11052003"
"1838","39.36438333","-76.61747778","0","2","8","8","11052003"
"1839","39.36438333","-76.61747778","0","2","8","8","11052003"
"1840","39.36438333","-76.61747778","0","1","8","0","11052003"
"1841","39.36438333","-76.61747778","0","1","8","0","11052003"
"1842","38.19667778","-76.39397222","0","1","8","1","11092003"
"1843","38.19667778","-76.39397222","0","2","8","8","11092003"
"1844","38.19667778","-76.39397222","11092003","1","8","0","11092003"
"1845","38.19667778","-76.39397222","11092003","2","8","8","11092003"
"1846","39.31153333","-76.63497778","11222003","5","8","8","11222003"
"1847","39.31153333","-76.63497778","0","1","8","8","11222003"
"1848","38.80945278","-76.97","11302003","5","8","9","11302003"
"1849","38.80945278","-76.97","0","1","8","9","11302003"
"1850","38.80945278","-76.97","0","1","8","0","11302003"
"1851","38.80945278","-76.97","0","2","8","8","11302003"
"1852","38.80945278","-76.97","0","2","8","8","11302003"
"1853","38.80945278","-76.97","0","2","8","8","11302003"
"1854","38.80945278","-76.97","0","2","8","8","11302003"
"1855","38.80945278","-76.97","0","2","8","8","11302003"
"1856","38.80945278","-76.97","0","2","8","8","11302003"
"1857","38.80945278","-76.97","0","2","8","8","11302003"
"1858","39.39913889","-76.93247778","0","1","8","0","12032003"
"1859","39.39913889","-76.93247778","0","1","8","0","12032003"
"1860","39.39913889","-76.93247778","12032003","2","8","8","12032003"
"1861","39.29341111","-76.65568333","12132003","5","8","8","12092003"
"1862","39.29341111","-76.65568333","0","1","8","0","12092003"
"1863","39.29341111","-76.65568333","0","2","8","0","12092003"
"1864","39.00015","-76.75891389","0","1","8","8","12202003"
"1865","39.00015","-76.75891389","0","2","8","8","12202003"
"1866","39.00015","-76.75891389","12202003","2","8","8","12202003"
"1867","38.80166944","-76.97835","0","1","8","0","12212003"
"1868","38.80166944","-76.97835","0","2","8","8","12212003"
"1869","38.80166944","-76.97835","0","1","8","0","12212003"
"1870","38.80166944","-76.97835","0","1","8","8","12212003"
"1871","38.80166944","-76.97835","12212003","2","8","8","12212003"
"1872","38.80166944","-76.97835","0","2","8","8","12212003"
"1873","39.28655278","-77.53076111","12292003","1","8","0","12292003"
"1874","39.28655278","-77.53076111","0","1","8","0","12292003"
"1875","39.58373056","-76.01686944","0","1","8","0","12032003"
"1876","39.58373056","-76.01686944","12032003","5","8","0","12032003"
"1877",".",".","11202003","1","8","1","11202003"
"1878","39.43973333","-79.37992222","0","1","8","0","11182003"
"1879","39.43973333","-79.37992222","11182003","1","8","0","11182003"
"1880","39.64407222","-75.89457778","11132003","1","8","0","11132003"
"1881","39.64407222","-75.89457778","0","1","8","0","11132003"
"1882","38.90265278","-76.83755556","9262003","1","8","0","9242003"
"1883","38.90265278","-76.83755556","0","1","8","0","9242003"
"1884","38.99439444","-77.09641389","11182003","5","8","1","11082003"
"1885","38.99439444","-77.09641389","0","1","8","0","11082003"
"1886","39.08100278","-77.143925","11142003","5","8","0","11132003"
"1887","39.08100278","-77.143925","0","1","0","1","11132003"
"1888","39.08055","-77.08053611","11232003","1","8","8","11232003"
"1889","38.95631944","-76.74512222","0","1","8","0","8152003"
"1890","38.95631944","-76.74512222","8312003","1","8","0","8152003"
"1891","38.68698889","-76.81798056","11152003","1","8","0","11052003"
"1892","38.95707778","-76.00788889","11292003","1","8","1","11292003"
"1893","39.13868889","-77.03364722","0","1","8","0","10272003"
"1894","39.13868889","-77.03364722","11112003","1","8","0","10272003"
"1895","39.17795556","-75.95335278","12062003","1","8","1","12052003"
"1896","38.62303056","-76.74135","3142003","1","8","8","3142003"
"1897","38.62303056","-76.74135","0","1","8","8","3142003"
"1898","38.62303056","-76.74135","0","1","8","0","3142003"
"1899","39.04889444","-76.89078333","5032003","1","8","8","5032003"
"1900","39.04889444","-76.89078333","0","1","8","0","5032003"
"1901","39.04889444","-76.89078333","0","2","8","8","5032003"
"1902","39.05771944","-76.83870278","11042003","5","8","0","11042003"
"1903","39.05771944","-76.83870278","0","1","8","0","11042003"
"1904","39.05657778","-76.83936667","11212003","1","8","0","11212003"
"1905","39.05657778","-76.83936667","11212003","2","8","8","11212003"
"1906","39.05657778","-76.83936667","0","1","8","0","11212003"
"1907","39.05657778","-76.83936667","0","1","8","0","11212003"
"1908","39.05657778","-76.83936667","0","2","8","8","11212003"
"1909","39.05657778","-76.83936667","0","2","8","8","11212003"
"1910","39.05854444","-76.83825","12012003","1","8","0","12012003"
"1911","39.05854444","-76.83825","0","1","8","0","12012003"
"1912","39.00426944","-76.980975","12192003","5","8","8","12182003"
"1913","39.00426944","-76.980975","0","1","8","8","12182003"
"1914","39.29352222","-76.693875","9062003","5","8","0","9062003"
"1915","39.29352222","-76.693875","0","1","8","1","9062003"
"1916","39.302375","-76.62603056","1042004","5","8","0","12192003"
"1917","39.302375","-76.62603056","0","1","8","0","12192003"
"1918","39.302375","-76.62603056","0","2","8","8","12192003"
"1919","39.328875","-76.68741944","0","1","8","0","7082003"
"1920","39.328875","-76.68741944","7162003","2","8","8","7082003"
"1921","39.35437222","-76.599475","1242004","5","8","0","1222004"
"1922","39.35437222","-76.599475","0","1","8","0","1222004"
"1923","39.29788611","-76.56029167","0","1","8","0","1282004"
"1924","39.29788611","-76.56029167","0","2","8","8","1282004"
"1925","39.29788611","-76.56029167","0","1","8","0","1282004"
"1926","39.29788611","-76.56029167","1282004","2","8","8","1282004"
"1927","39.29788611","-76.56029167","0","2","8","8","1282004"
"1928","39.29136944","-76.56931944","0","2","8","8","3282004"
"1929","39.29136944","-76.56931944","3282004","1","8","0","3282004"
"1930","39.29136944","-76.56931944","0","2","8","8","3282004"
"1931","39.29136944","-76.56931944","0","2","8","8","3282004"
"1932","39.29136944","-76.56931944","0","1","8","0","3282004"
"1933","39.29136944","-76.56931944","0","2","8","8","3282004"
"1934","39.29378333","-76.68356944","3152004","5","8","1","3152004"
"1935","39.29378333","-76.68356944","0","1","8","1","3152004"
"1936","39.31171389","-76.65420556","4082004","5","8","0","4082004"
"1937","39.31171389","-76.65420556","0","2","8","8","4082004"
"1938","39.31171389","-76.65420556","0","1","8","0","4082004"
"1939","39.36888056","-76.62263889","0","1","8","0","3172004"
"1940","39.36888056","-76.62263889","3172004","1","8","0","3172004"
"1941","39.328875","-76.68743611","0","1","8","0","4162004"
"1942","39.328875","-76.68743611","0","2","8","8","4162004"
"1943","39.328875","-76.68743611","4162004","2","8","8","4162004"
"1944","39.328875","-76.68743611","0","1","8","0","4162004"
"1945","39.30987778","-76.54170833","0","1","8","1","5302004"
"1946","39.30987778","-76.54170833","0","2","8","8","5302004"
"1947","39.30987778","-76.54170833","5302004","2","8","8","5302004"
"1948","39.30987778","-76.54170833","0","1","8","0","5302004"
"1949","39.30987778","-76.54170833","0","2","8","8","5302004"
"1950","39.30987778","-76.54170833","0","2","8","8","5302004"
"1951","39.34753056","-76.58561389","0","1","8","1","5032004"
