"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","i","lon","lat"
"Repair Pothole","400 W LAFAYETTE AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T16:11:51.000","2014-09-11T16:11:51.000","MADISON PARK","Repair Completed","14-00686766","MD","CLOSED","2014-09-11T16:11:51.000","2014-09-11T16:11:51.000","21217",3,-76.6280394,39.303926
"Repair Pothole","311 W SARATOGA ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T16:10:18.000","2014-09-11T16:10:18.000","DOWNTOWN","Repair Completed","14-00686762","MD","CLOSED","2014-09-11T16:10:18.000","2014-09-11T16:10:18.000","21201",3,-76.6202068,39.2925326
"Repair Pothole","600 N GILMOR ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T16:08:41.000","2014-09-11T16:08:41.000","HARLEM PARK","Repair Completed","14-00686758","MD","CLOSED","2014-09-11T16:08:41.000","2014-09-11T16:08:41.000","21217",3,-76.643067,39.295418
"Repair Pothole","2900 W BELVEDERE AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T16:07:19.000","2014-09-11T16:07:19.000","CENTRAL PARK HEIGHTS","Repair Completed","14-00686742","MD","CLOSED","2014-09-11T16:08:11.000","2014-09-09T16:07:00.000","21215",3,-76.6711137,39.3516237
"Repair Pothole","1300 S HANOVER ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T16:06:00.000","2014-09-11T16:06:00.000","SBIC","Repair Completed","14-00686746","MD","CLOSED","2014-09-11T16:06:00.000","2014-09-11T16:06:00.000","21230",3,-76.615665,39.274572
"Repair Pothole","4600  REISTERSTOWN RD","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T16:05:18.000","2014-09-11T16:05:18.000","CENTRAL PARK HEIGHTS","Repair Completed","14-00686730","MD","CLOSED","2014-09-11T16:06:29.000","2014-09-09T16:05:00.000","21215",3,-76.671547,39.3401767
"Repair Pothole","1100  RACE ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T16:05:00.000","2014-09-11T16:05:00.000","SHARP-LEADENHALL","Repair Completed","14-00686740","MD","CLOSED","2014-09-11T16:05:00.000","2014-09-11T16:05:00.000","21230",3,-76.6165352,39.2765593
"Repair Pothole","1200 S PACA ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T16:04:04.000","2014-09-11T16:04:04.000","WASHINGTON VILLAGE","Repair Completed","14-00686733","MD","CLOSED","2014-09-11T16:04:04.000","2014-09-11T16:04:04.000","21230",3,-76.6275531,39.2785019
"Repair Pothole","800 W OSTEND ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T16:03:13.000","2014-09-11T16:03:13.000","WASHINGTON VILLAGE","Repair Completed","14-00686727","MD","CLOSED","2014-09-11T16:03:13.000","2014-09-11T16:03:13.000","21230",3,-76.6285511,39.2776803
"Repair Pothole","4700  REISTERSTOWN RD","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T16:03:01.000","2014-09-11T16:03:01.000","CENTRAL PARK HEIGHTS","Repair Completed","14-00686715","MD","CLOSED","2014-09-11T16:04:10.000","2014-09-09T16:03:00.000","21215",3,-76.6737893,39.3409902
"Repair Pothole","1400 S CAREY ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T16:02:24.000","2014-09-11T16:02:24.000","WASHINGTON VILLAGE","Repair Completed","14-00686721","MD","CLOSED","2014-09-11T16:02:24.000","2014-09-11T16:02:24.000","21230",3,-76.633842,39.279204
"Repair Pothole","830  RYAN ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T16:00:52.000","2014-09-11T16:00:52.000","WASHINGTON VILLAGE","Repair Completed","14-00686712","MD","CLOSED","2014-09-11T16:00:52.000","2014-09-11T16:00:52.000","21230",3,-76.6299936,39.284416
"Repair Pothole","3400  GARRISON BLVD","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T15:57:14.000","2014-09-11T15:57:14.000","CALLAWAY-GARRISON","Repair Completed","14-00686667","MD","CLOSED","2014-09-11T15:58:54.000","2014-09-09T15:57:00.000","21215",3,-76.682822,39.327929
"Repair Pothole","4100  RIDGEWOOD AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T15:54:18.000","2014-09-11T15:54:18.000","WEST ARLINGTON","Repair Completed","14-00686653","MD","CLOSED","2014-09-11T15:55:57.000","2014-09-09T15:54:00.000","21215",3,-76.687246,39.336925
"Repair Pothole","3200  SPAULDING AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T15:51:29.000","2014-09-11T15:51:29.000","CENTRAL PARK HEIGHTS","Repair Completed","14-00686640","MD","CLOSED","2014-09-11T15:52:51.000","2014-09-09T15:52:00.000","21215",3,-76.6747502,39.3483867
"Repair Pothole","5400  REISTERSTOWN RD","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T15:48:16.000","2014-09-11T15:48:16.000","WOODMERE","Repair Completed","14-00686630","MD","CLOSED","2014-09-11T15:50:02.000","2014-09-09T15:49:00.000","21215",3,-76.688334,39.346023
"Repair Pothole","5000  REISTERSTOWN RD","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T15:44:21.000","2014-09-11T15:44:21.000","LANGSTON HUGHES","Repair Completed","14-00686608","MD","CLOSED","2014-09-11T15:46:16.000","2014-09-11T15:45:00.000","21215",3,-76.6794077,39.3419594
"Repair Pothole","3300  BLOEDE AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T15:42:30.000","2014-09-11T15:42:30.000","VIOLETVILLE","Repair Completed","14-00686607","MD","CLOSED","2014-09-11T15:42:30.000","2014-09-11T15:42:30.000","21227",3,-76.6655304,39.2622254
"Repair Pothole","2500  LIBERTY HEIGHTS AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T15:38:42.000","2014-09-11T15:38:42.000","BURLEITH-LEIGHTON","Repair Completed","14-00686580","MD","CLOSED","2014-09-11T15:43:23.000","2014-09-09T15:42:00.000","21215",3,-76.6556601,39.3197533
"Repair Pothole","500  NOTTINGHAM RD","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:34:48.000","2014-09-11T14:34:48.000","TEN HILLS","Repair Completed","14-00686272","MD","CLOSED","2014-09-11T14:34:48.000","2014-09-11T14:34:48.000","21229",3,-76.698818,39.2890919
"Repair Pothole","RIGGS AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:33:53.000","2014-09-11T14:33:53.000","SANDTOWN-WINCHESTER","Repair Completed","14-00686268","MD","CLOSED","2014-09-11T14:33:53.000","2014-09-11T14:33:53.000","21217",3,-76.652356,39.3007312
"Repair Pothole","3100  JANICE AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:12:49.000","2014-09-11T14:12:49.000","LAKELAND","Repair Completed","14-00686126","MD","CLOSED","2014-09-11T14:12:49.000","2014-09-11T14:12:49.000","21230",3,-76.6525791,39.2546552
"Repair Pothole","1900  PRESSTMAN ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:31:15.000","2014-09-11T14:31:15.000","BRIDGEVIEW/GREENLAWN","Repair Completed","14-00686258","MD","CLOSED","2014-09-11T14:31:15.000","2014-09-11T14:31:15.000","21217",3,-76.6479639,39.3052417
"Repair Pothole","2400  BAKER ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:30:09.000","2014-09-11T14:30:09.000","COPPIN HEIGHTS/ASH-CO-EAST","Repair Completed","14-00686251","MD","CLOSED","2014-09-11T14:30:09.000","2014-09-11T14:30:09.000","21216",3,-76.65633,39.306503
"Repair Pothole","2200  PRESSTMAN ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:28:35.000","2014-09-11T14:28:35.000","COPPIN HEIGHTS/ASH-CO-EAST","Repair Completed","14-00686241","MD","CLOSED","2014-09-11T14:28:35.000","2014-09-11T14:28:35.000","21216",3,-76.652598,39.30529
"Repair Pothole","2300  WINCHESTER ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:25:05.000","2014-09-11T14:25:05.000","BRIDGEVIEW/GREENLAWN","Repair Completed","14-00686226","MD","CLOSED","2014-09-11T14:25:05.000","2014-09-11T14:25:05.000","21216",3,-76.6536278,39.3017738
"Repair Pothole","EDMONDSON AVE &N BENTALOU ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:24:45.000","2014-09-11T14:24:45.000","ROSEMONT HOMEOWNERS/TENANTS","Repair Completed","14-00686220","MD","CLOSED","2014-09-11T14:24:45.000","2014-09-11T14:24:45.000","21223",3,-76.7051535,39.2908485
"Repair Pothole","100 N EUTAW ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:22:39.000","2014-09-11T14:22:39.000","DOWNTOWN","Repair Completed","14-00686211","MD","CLOSED","2014-09-11T14:22:39.000","2014-09-11T14:22:39.000","21201",3,-76.621444,39.2905609
"Repair Pothole","5200 W NORTH AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:21:55.000","2014-09-11T14:21:55.000","FRANKLINTOWN","Repair Completed","14-00686206","MD","CLOSED","2014-09-11T14:21:55.000","2014-09-11T14:21:55.000","21207",3,-76.7089916,39.3078193
"Repair Pothole","100 N PULASKI ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:17:30.000","2014-09-11T14:17:30.000","PENROSE/FAYETTE STREET OUTREACH","Repair Completed","14-00686161","MD","CLOSED","2014-09-11T14:17:30.000","2014-09-11T14:17:30.000","21223",3,-76.6501859,39.2894334
"Repair Pothole","100 S CARROLLTON AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:16:46.000","2014-09-11T14:16:46.000","HOLLINS MARKET","Repair Completed","14-00686156","MD","CLOSED","2014-09-11T14:16:46.000","2014-09-11T14:16:46.000","21223",3,-76.6366338,39.286572
"Repair Pothole","900 W FAYETTE ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:15:40.000","2014-09-11T14:15:40.000","POPPLETON","Repair Completed","14-00686146","MD","CLOSED","2014-09-11T14:15:40.000","2014-09-11T14:15:40.000","21223",3,-76.632362,39.290137
"Repair Pothole","700  DRUID HILL AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:15:29.000","2014-09-11T14:15:29.000","SETON HILL","Repair Completed","14-00686143","MD","CLOSED","2014-09-11T14:15:29.000","2014-09-11T14:15:29.000","21201",3,-76.6231353,39.2974446
"Repair Pothole","W FAYETTE ST &N SMALLWOOD ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:14:51.000","2014-09-11T14:14:51.000","PENROSE/FAYETTE STREET OUTREACH","Repair Completed","14-00686141","MD","CLOSED","2014-09-11T14:14:51.000","2014-09-11T14:14:51.000","21223",3,-79.7272629,39.8989031
"Repair Pothole","1700 N ROSEDALE ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:13:58.000","2014-09-11T14:13:58.000","ROSEMONT","Repair Completed","14-00686135","MD","CLOSED","2014-09-11T14:13:58.000","2014-09-11T14:13:58.000","21216",3,-76.6694909,39.307647
"Repair Pothole","3000 W PATAPSCO AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:13:16.000","2014-09-11T14:13:16.000","MORRELL PARK","Repair Completed","14-00686128","MD","CLOSED","2014-09-11T14:13:16.000","2014-09-11T14:13:16.000","21227",3,-76.6641303,39.2584122
"Repair Pothole","WATERVIEW AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:11:13.000","2014-09-11T14:11:13.000","WESTPORT","Repair Completed","14-00686114","MD","CLOSED","2014-09-11T14:11:13.000","2014-09-11T14:11:13.000","21230",3,-76.6301974,39.2572396
"Repair Pothole","BAYARD ST &W HAMBURG ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:10:45.000","2014-09-11T14:10:45.000","CARROLL - CAMDEN INDUSTRIAL AREA","Repair Completed","14-00686108","MD","CLOSED","2014-09-11T14:10:45.000","2014-09-11T14:10:45.000","21230",3,-76.6336963,39.2772694
"Repair Pothole","RIDGELY ST & BAYARD ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:10:19.000","2014-09-11T14:10:19.000","CARROLL - CAMDEN INDUSTRIAL AREA","Repair Completed","14-00686104","MD","CLOSED","2014-09-11T14:10:19.000","2014-09-11T14:10:19.000","21230",3,-77.8867833,40.2370552
"Repair Pothole","FRANKFURST AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:09:12.000","2014-09-11T14:09:12.000","FAIRFIELD AREA","Repair Completed","14-00686102","MD","CLOSED","2014-09-11T14:09:12.000","2014-09-11T14:09:12.000","21225",3,-76.5917995,39.2414674
"Repair Pothole","500 N CAREY ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:08:28.000","2014-09-11T14:08:28.000","HARLEM PARK","Repair Completed","14-00686097","MD","CLOSED","2014-09-11T14:08:28.000","2014-09-11T14:08:28.000","21223",3,-76.63875,39.294342
"Repair Pothole","CARROLL ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:07:51.000","2014-09-11T14:07:51.000","WASHINGTON VILLAGE","Repair Completed","14-00686094","MD","CLOSED","2014-09-11T14:07:51.000","2014-09-11T14:07:51.000","21230",3,-76.6329064,39.2809166
"Repair Pothole","1300  CLEVELAND ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:06:53.000","2014-09-11T14:06:53.000","WASHINGTON VILLAGE","Repair Completed","14-00686089","MD","CLOSED","2014-09-11T14:06:53.000","2014-09-11T14:06:53.000","21230",3,-76.6337806,39.2794147
"Repair Pothole","1200 S CAREY ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:05:42.000","2014-09-11T14:05:42.000","WASHINGTON VILLAGE","Repair Completed","14-00686082","MD","CLOSED","2014-09-11T14:05:42.000","2014-09-11T14:05:42.000","21230",3,-76.6353534,39.2806197
"Repair Pothole","3500 W FRANKLIN ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:04:14.000","2014-09-11T14:04:14.000","ALLENDALE","Repair Completed","14-00686071","MD","CLOSED","2014-09-11T14:04:14.000","2014-09-11T14:04:14.000","21229",3,-76.6759303,39.2928731
"Repair Pothole","514  DRURY LN","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T14:01:10.000","2014-09-11T14:01:10.000","TEN HILLS","Repair Completed","14-00686052","MD","CLOSED","2014-09-11T14:01:10.000","2014-09-11T14:01:10.000","21229",3,-76.705097,39.290443
"Repair Pothole","S HANOVER ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:59:30.000","2014-09-11T13:59:30.000","PORT COVINGTON","Repair Completed","14-00686044","MD","CLOSED","2014-09-11T13:59:30.000","2014-09-11T13:59:30.000","21230",3,-76.6147011,39.2616375
"Repair Pothole","BAKER ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:50:36.000","2014-09-11T13:50:36.000","SANDTOWN-WINCHESTER","Repair Completed","14-00686006","MD","CLOSED","2014-09-11T13:50:36.000","2014-09-11T13:50:36.000","21217",3,-76.654903,39.3063613
"Repair Pothole","700  GOLD ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:49:35.000","2014-09-11T13:49:35.000","SANDTOWN-WINCHESTER","Repair Completed","14-00685997","MD","CLOSED","2014-09-11T13:49:35.000","2014-09-11T13:49:35.000","21217",3,-76.640331,39.3068373
"Repair Pothole","600 W LAFAYETTE AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:48:15.000","2014-09-11T13:48:15.000","UPTON","Repair Completed","14-00685991","MD","CLOSED","2014-09-11T13:48:15.000","2014-09-11T13:48:15.000","21217",3,-76.6322118,39.3009993
"Repair Pothole","600  DOLPHIN ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:47:17.000","2014-09-11T13:47:17.000","UPTON","Repair Completed","14-00685988","MD","CLOSED","2014-09-11T13:47:17.000","2014-09-11T13:47:17.000","21217",3,-76.6297707,39.2994292
"Repair Pothole","500 W PRESTON ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:46:36.000","2014-09-11T13:46:36.000","UPTON","Repair Completed","14-00685983","MD","CLOSED","2014-09-11T13:46:36.000","2014-09-11T13:46:36.000","21201",3,-76.6256254,39.2996215
"Repair Pothole","800  PENNSYLVANIA AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:45:44.000","2014-09-11T13:45:44.000","SETON HILL","Repair Completed","14-00685976","MD","CLOSED","2014-09-11T13:45:44.000","2014-09-11T13:45:44.000","21201",3,-76.6259486,39.2964558
"Repair Pothole","W MOUNT ROYAL AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:44:56.000","2014-09-11T13:44:56.000","MID-TOWN BELVEDERE","Repair Completed","14-00685972","MD","CLOSED","2014-09-11T13:44:56.000","2014-09-11T13:44:56.000","21201",3,-76.6238427,39.3101519
"Repair Pothole","200 W LAFAYETTE AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:43:52.000","2014-09-11T13:43:52.000","BOLTON HILL","Repair Completed","14-00685968","MD","CLOSED","2014-09-11T13:43:52.000","2014-09-11T13:43:52.000","21217",3,-76.6244031,39.3067341
"Repair Pothole","100  MCMECHEN ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:42:00.000","2014-09-11T13:42:00.000","BOLTON HILL","Repair Completed","14-00685962","MD","CLOSED","2014-09-11T13:42:00.000","2014-09-11T13:42:00.000","21217",3,-76.6239041,39.3099976
"Repair Pothole","5100  EDMONDSON AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:39:26.000","2014-09-11T13:39:26.000","WESTGATE","Repair Completed","14-00685950","MD","CLOSED","2014-09-11T13:39:26.000","2014-09-11T13:39:26.000","21229",3,-76.7055392,39.2916708
"Repair Pothole","3700  EDMONDSON AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:38:45.000","2014-09-11T13:38:45.000","EDMONDSON VILLAGE","Repair Completed","14-00685947","MD","CLOSED","2014-09-11T13:38:45.000","2014-09-11T13:38:45.000","21229",3,-76.678543,39.294184
"Repair Pothole","3600  EDMONDSON AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:26:10.000","2014-09-11T13:26:10.000","EDMONDSON VILLAGE","Repair Completed","14-00685873","MD","CLOSED","2014-09-11T13:26:10.000","2014-09-11T13:26:10.000","21229",3,-76.6775855,39.2942555
"Repair Pothole","2600 W BALTIMORE ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:25:01.000","2014-09-11T13:25:01.000","SHIPLEY HILL","Repair Completed","14-00685869","MD","CLOSED","2014-09-11T13:25:01.000","2014-09-11T13:25:01.000","21223",3,-76.6588177,39.2876616
"Repair Pothole","100 S SMALLWOOD ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:24:11.000","2014-09-11T13:24:11.000","CARROLLTON RIDGE","Repair Completed","14-00685864","MD","CLOSED","2014-09-11T13:24:11.000","2014-09-11T13:24:11.000","21223",3,-76.6513408,39.2853159
"Repair Pothole","1300 S CAREY ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:23:33.000","2014-09-11T13:23:33.000","WASHINGTON VILLAGE","Repair Completed","14-00685861","MD","CLOSED","2014-09-11T13:23:33.000","2014-09-11T13:23:33.000","21230",3,-76.634381,39.279604
"Repair Pothole","1200 S CAREY ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:22:05.000","2014-09-11T13:22:05.000","WASHINGTON VILLAGE","Repair Completed","14-00685850","MD","CLOSED","2014-09-11T13:22:05.000","2014-09-11T13:22:05.000","21230",3,-76.6353534,39.2806197
"Repair Pothole","1400  MOSHER ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:20:32.000","2014-09-11T13:20:32.000","SANDTOWN-WINCHESTER","Repair Completed","14-00685825","MD","CLOSED","2014-09-11T13:20:32.000","2014-09-11T13:20:32.000","21217",3,-76.640213,39.3001064
"Repair Pothole","1400  WINCHESTER ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:19:11.000","2014-09-11T13:19:11.000","SANDTOWN-WINCHESTER","Repair Completed","14-00685812","MD","CLOSED","2014-09-11T13:19:11.000","2014-09-11T13:19:11.000","21217",3,-76.6405015,39.3024805
"Repair Pothole","S BEECHFIELD AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:18:18.000","2014-09-11T13:18:18.000","YALE HEIGHTS","Repair Completed","14-00685807","MD","CLOSED","2014-09-11T13:18:18.000","2014-09-11T13:18:18.000","21229",3,-76.6932766,39.27342
"Repair Pothole","S BEECHFIELD AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:17:10.000","2014-09-11T13:17:10.000","YALE HEIGHTS","Repair Completed","14-00685803","MD","CLOSED","2014-09-11T13:17:10.000","2014-09-11T13:17:10.000","21229",3,-76.6932766,39.27342
"Repair Pothole","S BEECHFIELD AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T13:16:01.000","2014-09-11T13:16:01.000","YALE HEIGHTS","Repair Completed","14-00685795","MD","CLOSED","2014-09-11T13:16:01.000","2014-09-11T13:16:01.000","21229",3,-76.6932766,39.27342
"Repair Pothole","N BEECHFIELD AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T12:55:27.000","2014-09-11T12:55:27.000","IRVINGTON","Repair Completed","14-00685654","MD","CLOSED","2014-09-11T12:55:27.000","2014-09-11T12:56:03.000","21229",3,-76.6937255,39.2845951
"Repair Pothole","5115  BALTIMORE NATIONAL PIKE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T12:36:46.000","2014-09-11T12:36:46.000","WESTGATE","Repair Completed","14-00685579","MD","CLOSED","2014-09-11T12:36:46.000","2014-09-11T12:36:46.000","21229",3,-76.7099984,39.2914102
"Repair Pothole","2500 W BALTIMORE ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T12:35:32.000","2014-09-11T12:35:32.000","SHIPLEY HILL","Repair Completed","14-00685572","MD","CLOSED","2014-09-11T12:35:32.000","2014-09-11T12:35:32.000","21223",3,-76.656605,39.28793
"Repair Pothole","800 N EUTAW ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T12:34:08.000","2014-09-11T12:34:08.000","MOUNT VERNON","Repair Completed","14-00685563","MD","CLOSED","2014-09-11T12:34:08.000","2014-09-11T12:34:08.000","21201",3,-76.6217376,39.2992239
"Repair Pothole","S KOSSUTH ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T12:30:20.000","2014-09-11T12:30:20.000","SAINT JOSEPHS","Repair Completed","14-00685541","MD","CLOSED","2014-09-11T12:30:20.000","2014-09-11T12:30:20.000","21229",3,-76.6765398,39.285561
"Repair Pothole","4100  DORIS AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T12:18:04.000","2014-09-11T12:18:04.000","BROOKLYN","Repair Completed","14-00685459","MD","CLOSED","2014-09-11T12:18:04.000","2014-09-11T12:18:04.000","21225",3,-76.603007,39.229801
"Repair Pothole","1300 N STRICKER ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T12:15:37.000","2014-09-11T12:15:37.000","SANDTOWN-WINCHESTER","Repair Completed","14-00685445","MD","CLOSED","2014-09-11T12:15:37.000","2014-09-11T12:15:37.000","21217",3,-76.6418111,39.3032951
"Repair Pothole","500  EVERGREEN ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T12:01:07.000","2014-09-11T12:01:07.000","ROSEMONT HOMEOWNERS/TENANTS","Repair Completed","14-00685332","MD","CLOSED","2014-09-11T12:01:07.000","2014-09-11T12:01:07.000","21223",3,-76.6593176,39.2932287
"Repair Pothole","2800 W FRANKLIN ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T12:00:11.000","2014-09-11T12:00:11.000","PENROSE/FAYETTE STREET OUTREACH","Repair Completed","14-00685324","MD","CLOSED","2014-09-11T12:00:11.000","2014-09-11T12:00:11.000","21223",3,-76.6624628,39.293226
"Repair Pothole","3100  EDMONDSON AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T11:59:10.000","2014-09-11T11:59:10.000","GWYNNS FALLS/LEAKIN PARK","Repair Completed","14-00685315","MD","CLOSED","2014-09-11T11:59:10.000","2014-09-11T11:59:10.000","21229",3,-76.6686099,39.2943466
"Repair Pothole","3500 W CATON AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T11:58:31.000","2014-09-11T11:58:31.000","SAINT JOSEPHS","Repair Completed","14-00685311","MD","CLOSED","2014-09-11T11:58:31.000","2014-09-11T11:58:31.000","21229",3,-76.674849,39.287433
"Repair Pothole","700  CUMBERLAND ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T11:57:31.000","2014-09-11T11:57:31.000","SANDTOWN-WINCHESTER","Repair Completed","14-00685307","MD","CLOSED","2014-09-11T11:57:31.000","2014-09-11T11:57:31.000","21217",3,-76.642809,39.3087004
"Repair Pothole","1600  WESTWOOD AVE","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T11:56:05.000","2014-09-11T11:56:05.000","SANDTOWN-WINCHESTER","Repair Completed","14-00685301","MD","CLOSED","2014-09-11T11:56:05.000","2014-09-11T11:56:05.000","21217",3,-76.643598,39.3094831
"Repair Pothole","100 W JEFFREY ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T11:53:39.000","2014-09-11T11:53:39.000","BROOKLYN","Repair Completed","14-00685295","MD","CLOSED","2014-09-11T11:53:39.000","2014-09-11T11:53:39.000","21225",3,-76.6124706,39.2360989
"Repair Pothole","200 E JEFFREY ST","BALTIMORE CITY","TRMPICKU","TRM-Pickup Potholes","2014-09-11T11:52:07.000","2014-09-11T11:52:07.000","BROOKLYN","Repair Completed","14-00685291","MD","CLOSED","2014-09-11T11:52:07.000","2014-09-11T11:52:07.000","21225",3,-76.6101148,39.2351584
