"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","i","lon","lat"
"Repair Pothole","3100  LIBERTY HEIGHTS AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T19:07:38.000","2015-02-09T19:07:38.000","ASHBURTON","Repair Completed","15-00093191","MD","CLOSED","2015-02-09T19:08:03.000","2015-02-09T19:07:00.000","21215",1,-76.667664,39.323368
"Repair Pothole","3600  EDMONDSON AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T19:07:26.000","2015-02-09T19:07:26.000","EDMONDSON VILLAGE","Repair Completed","15-00093200","MD","CLOSED","2015-02-09T19:07:26.000","2015-02-09T19:07:26.000","21229",1,-76.6775855,39.2942555
"Repair Pothole","3000  WINDSOR AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T19:06:16.000","2015-02-09T19:06:16.000","WALBROOK","Repair Completed","15-00093184","MD","CLOSED","2015-02-09T19:06:45.000","2015-02-09T19:06:00.000","21216",1,-76.6678853,39.3125068
"Repair Pothole","3500  ELLAMONT RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T19:02:19.000","2015-02-09T19:02:19.000","ASHBURTON","Repair Completed","15-00093172","MD","CLOSED","2015-02-09T19:02:48.000","2015-02-09T19:02:00.000","21215",1,-76.668667,39.325848
"Repair Pothole","4500  GRAND VIEW AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T19:00:39.000","2015-02-09T19:00:39.000","MEDFIELD","Repair Completed","15-00093167","MD","CLOSED","2015-02-09T19:01:11.000","2015-02-09T19:01:00.000","21209",1,-76.6421939,39.3435742
"Repair Pothole","4403  GRAND VIEW AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:58:58.000","2015-02-09T18:58:58.000","MEDFIELD","Repair Completed","15-00093163","MD","CLOSED","2015-02-09T18:59:38.000","2015-02-09T18:59:00.000","21211",1,-76.641433,39.341969
"Repair Pothole","2600  MARYLAND AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:57:27.000","2015-02-09T18:57:27.000","CHARLES VILLAGE","Repair Completed","15-00093156","MD","CLOSED","2015-02-09T18:57:57.000","2015-02-09T18:57:00.000","21218",1,-76.6187209,39.319426
"Repair Pothole","4700  NORWOOD AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:55:21.000","2015-02-09T18:55:21.000","HOWARD PARK","Repair Completed","15-00093150","MD","CLOSED","2015-02-09T18:55:48.000","2015-02-09T18:55:00.000","21207",1,-76.6953489,39.329566
"Repair Pothole","4315  KATHLAND AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:45:14.000","2015-02-09T18:45:14.000","CENTRAL FOREST PARK","Repair Completed","15-00093106","MD","CLOSED","2015-02-09T18:45:49.000","2015-02-09T18:45:00.000","21207",1,-76.693073,39.326269
"Repair Pothole","3400  EDMONDSON AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:45:05.000","2015-02-09T18:45:05.000","EDMONDSON VILLAGE","Repair Completed","15-00093123","MD","CLOSED","2015-02-09T18:45:05.000","2015-02-09T18:45:05.000","21229",1,-76.6743,39.294348
"Repair Pothole","3300  EDMONDSON AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:44:22.000","2015-02-09T18:44:22.000","EDMONDSON VILLAGE","Repair Completed","15-00093118","MD","CLOSED","2015-02-09T18:44:22.000","2015-02-09T18:44:22.000","21229",1,-76.6727659,39.2941891
"Repair Pothole","3299  EDMONDSON AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:43:51.000","2015-02-09T18:43:51.000","CARROLL-SOUTH HILTON","Repair Completed","15-00093114","MD","CLOSED","2015-02-09T18:43:51.000","2015-02-09T18:43:51.000","21229",1,-76.6727554,39.2940341
"Repair Pothole","3100  EDMONDSON AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:43:27.000","2015-02-09T18:43:27.000","GWYNNS FALLS/LEAKIN PARK","Repair Completed","15-00093110","MD","CLOSED","2015-02-09T18:43:27.000","2015-02-09T18:43:27.000","21229",1,-76.6686099,39.2943466
"Repair Pothole","3000  EDMONDSON AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:43:06.000","2015-02-09T18:43:06.000","FRANKLINTOWN ROAD","Repair Completed","15-00093108","MD","CLOSED","2015-02-09T18:43:06.000","2015-02-09T18:43:06.000","21223",1,-76.666847,39.294605
"Repair Pothole","4217  BELVIEU AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:42:13.000","2015-02-09T18:42:13.000","WEST ARLINGTON","Repair Completed","15-00093085","MD","CLOSED","2015-02-09T18:42:41.000","2015-02-09T18:42:00.000","21215",1,-76.690966,39.339427
"Repair Pothole","2900  EDMONDSON AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:41:50.000","2015-02-09T18:41:50.000","FRANKLINTOWN ROAD","Repair Completed","15-00093103","MD","CLOSED","2015-02-09T18:41:50.000","2015-02-09T18:41:50.000","21223",1,-76.665106,39.294675
"Repair Pothole","100 N KENWOOD AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:40:53.000","2015-02-09T18:40:53.000","BALTIMORE-LINWOOD","Repair Completed","15-00093073","MD","CLOSED","2015-02-09T18:41:24.000","2015-02-09T18:41:00.000","21224",1,-76.577939,39.293379
"Repair Pothole","2000  MCCULLOH ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:40:26.000","2015-02-09T18:40:26.000","DRUID HEIGHTS","Repair Completed","15-00093092","MD","CLOSED","2015-02-09T18:40:26.000","2015-02-09T18:40:26.000","21217",1,-76.6348463,39.3079919
"Repair Pothole","1900  MCCULLOH ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:38:22.000","2015-02-09T18:38:22.000","DRUID HEIGHTS","Repair Completed","15-00093067","MD","CLOSED","2015-02-09T18:38:22.000","2015-02-09T18:38:22.000","21217",1,-76.6338751,39.3071838
"Repair Pothole","600  SPRINGFIELD AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:38:22.000","2015-02-09T18:38:22.000","PEN LUCY","Repair Completed","15-00093066","MD","CLOSED","2015-02-09T18:38:22.000","2015-02-09T18:38:22.000","21212",1,-76.6076293,39.3406537
"Repair Pothole","3407  HAMILTON AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:35:23.000","2015-02-09T18:35:23.000","WALTHERSON","Repair Completed","15-00093054","MD","CLOSED","2015-02-09T18:35:23.000","2015-02-09T18:35:23.000","21214",1,-76.5571946,39.3475955
"Repair Pothole","538 E 43RD ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:33:38.000","2015-02-09T18:33:38.000","WILSON PARK","Repair Completed","15-00093050","MD","CLOSED","2015-02-09T18:33:38.000","2015-02-09T18:33:38.000","21212",1,-76.6079827,39.3410855
"Repair Pothole","3717  MOUNT PLEASANT AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:32:31.000","2015-02-09T18:32:31.000","BALTIMORE HIGHLANDS","Repair Completed","15-00093049","MD","CLOSED","2015-02-09T18:32:31.000","2015-02-09T18:32:31.000","21224",1,-76.5663399,39.2908201
"Repair Pothole","6132  MCCLEAN BLVD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:32:09.000","2015-02-09T18:32:09.000","HARFORD-ECHODALE/PERRING PARKWAY","Repair Completed","15-00093041","MD","CLOSED","2015-02-09T18:32:09.000","2015-02-09T18:32:09.000","21214",1,-76.5689114,39.360511
"Repair Pothole","4307  HILLEN RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:29:31.000","2015-02-09T18:29:31.000","MORGAN STATE UNIVERSITY","Repair Completed","15-00093032","MD","CLOSED","2015-02-09T18:29:31.000","2015-02-09T18:29:31.000","21251",1,-76.586115,39.342998
"Repair Pothole","MCMECHEN ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:29:18.000","2015-02-09T18:29:18.000","BOLTON HILL","Repair Completed","15-00093030","MD","CLOSED","2015-02-09T18:29:18.000","2015-02-09T18:29:18.000","21217",1,-76.628539,39.306808
"Repair Pothole","120  MCMECHEN ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:28:25.000","2015-02-09T18:28:25.000","BOLTON HILL","Repair Completed","15-00093026","MD","CLOSED","2015-02-09T18:28:25.000","2015-02-09T18:28:25.000","21217",1,-76.625857,39.3099832
"Repair Pothole","951  ARGONNE DR","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:27:45.000","2015-02-09T18:27:45.000","EDNOR GARDENS-LAKESIDE","Repair Completed","15-00093021","MD","CLOSED","2015-02-09T18:27:45.000","2015-02-09T18:27:45.000","21218",1,-76.6015203,39.3390782
"Repair Pothole","MCMECHEN ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:27:27.000","2015-02-09T18:27:27.000","BOLTON HILL","Repair Completed","15-00093023","MD","CLOSED","2015-02-09T18:27:27.000","2015-02-09T18:27:27.000","21217",1,-76.628539,39.306808
"Repair Pothole","4001  LOCH RAVEN BLVD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:26:04.000","2015-02-09T18:26:04.000","HILLEN","Repair Completed","15-00093016","MD","CLOSED","2015-02-09T18:26:04.000","2015-02-09T18:26:04.000","21218",1,-76.593752,39.33791
"Repair Pothole","6400  LOCH RAVEN BLVD","NORTHWOOD","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:24:28.000","2015-02-09T18:24:28.000","IDLEWOOD","Repair Completed","15-00093008","MD","CLOSED","2015-02-09T18:24:28.000","2015-02-09T18:24:28.000","21239",1,-76.583061,39.371149
"Repair Pothole","3601  FORT ARMISTEAD RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:23:39.000","2015-02-09T18:23:39.000","HAWKINS POINT","Repair Completed","15-00093001","MD","CLOSED","2015-02-09T18:23:39.000","2015-02-09T18:23:39.000","21226",1,-76.551297,39.201125
"Repair Pothole","1200  GLYNDON AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:22:32.000","2015-02-09T18:22:32.000","WASHINGTON VILLAGE","Repair Completed","15-00092997","MD","CLOSED","2015-02-09T18:22:32.000","2015-02-09T18:22:32.000","21223",1,-76.6356675,39.2828759
"Repair Pothole","5300  SINCLAIR LN","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:22:26.000","2015-02-09T18:22:26.000","FRANKFORD","Repair Completed","15-00092996","MD","CLOSED","2015-02-09T18:22:26.000","2015-02-09T18:22:26.000","21206",1,-76.5429237,39.3232271
"Repair Pothole","4300 E FAIRMOUNT AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:21:36.000","2015-02-09T18:21:36.000","KRESSON","Repair Completed","15-00092977","MD","CLOSED","2015-02-09T18:21:36.000","2015-02-09T18:21:36.000","21224",1,-76.5607822,39.2939665
"Repair Pothole","1200  CLEVELAND ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:21:28.000","2015-02-09T18:21:28.000","WASHINGTON VILLAGE","Repair Completed","15-00092989","MD","CLOSED","2015-02-09T18:21:28.000","2015-02-09T18:21:28.000","21230",1,-76.6327655,39.2803601
"Repair Pothole","WATERVIEW AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:20:58.000","2015-02-09T18:20:58.000","WESTPORT","Repair Completed","15-00092967","MD","CLOSED","2015-02-09T18:20:58.000","2015-02-09T18:20:58.000","21230",1,-76.6301974,39.2572396
"Repair Pothole","WATERVIEW AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:20:56.000","2015-02-09T18:20:56.000","WESTPORT","Repair Completed","15-00092953","MD","CLOSED","2015-02-09T18:20:56.000","2015-02-09T18:20:56.000","21230",1,-76.6301974,39.2572396
"Repair Pothole","900  DRUID HILL AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:19:47.000","2015-02-09T18:19:47.000","HERITAGE CROSSING","Repair Completed","15-00092949","MD","CLOSED","2015-02-09T18:19:47.000","2015-02-09T18:19:47.000",NA,1,-76.6256968,39.2983859
"Repair Pothole","S HANOVER ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:19:24.000","2015-02-09T18:19:24.000","PORT COVINGTON","Repair Completed","15-00092947","MD","CLOSED","2015-02-09T18:19:24.000","2015-02-09T18:19:24.000","21230",1,-76.6147011,39.2616375
"Repair Pothole","1700 W FRANKLIN ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:18:28.000","2015-02-09T18:18:28.000","HARLEM PARK","Repair Completed","15-00092941","MD","CLOSED","2015-02-09T18:18:28.000","2015-02-09T18:18:28.000","21223",1,-76.6442227,39.2941274
"Repair Pothole","3900  WILKE AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:17:47.000","2015-02-09T18:17:47.000","WILSON HEIGHTS","Repair Completed","15-00092939","MD","CLOSED","2015-02-09T18:17:47.000","2015-02-09T18:17:47.000","21206",1,-76.560909,39.337863
"Repair Pothole","3800  WILKENS AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:17:14.000","2015-02-09T18:17:14.000","IRVINGTON","Repair Completed","15-00092933","MD","CLOSED","2015-02-09T18:17:14.000","2015-02-09T18:17:14.000","21229",1,-76.6834139,39.2699464
"Repair Pothole","3700  WILKENS AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:16:58.000","2015-02-09T18:16:58.000","IRVINGTON","Repair Completed","15-00092931","MD","CLOSED","2015-02-09T18:16:58.000","2015-02-09T18:16:58.000","21229",1,-76.6812023,39.2706672
"Repair Pothole","400 E CROSS ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:16:25.000","2015-02-09T18:16:25.000","FEDERAL HILL","Repair Completed","15-00092927","MD","CLOSED","2015-02-09T18:16:25.000","2015-02-09T18:16:25.000","21230",1,-76.6088309,39.2774858
"Repair Pothole","800  DRUID HILL AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:16:25.000","2015-02-09T18:16:25.000","SETON HILL","Repair Completed","15-00092928","MD","CLOSED","2015-02-09T18:16:25.000","2015-02-09T18:16:25.000","21201",1,-76.6234179,39.2978337
"Repair Pothole","400  ROUNDVIEW RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:15:23.000","2015-02-09T18:15:23.000","CHERRY HILL","Repair Completed","15-00092921","MD","CLOSED","2015-02-09T18:15:23.000","2015-02-09T18:15:23.000","21225",1,-76.620901,39.2508402
"Repair Pothole","5600  THE ALAMEDA","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:15:06.000","2015-02-09T18:15:06.000","GLEN OAKS","Repair Completed","15-00092919","MD","CLOSED","2015-02-09T18:15:06.000","2015-02-09T18:15:06.000","21239",1,-76.5952548,39.3598677
"Repair Pothole","1001 E MCCOMAS ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:14:37.000","2015-02-09T18:14:37.000","LOCUST POINT INDUSTRIAL AREA","Repair Completed","15-00092915","MD","CLOSED","2015-02-09T18:14:37.000","2015-02-09T18:16:58.000","21230",1,-76.601162,39.264851
"Repair Pothole","500  ROUNDVIEW RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:14:12.000","2015-02-09T18:14:12.000","CHERRY HILL","Repair Completed","15-00092916","MD","CLOSED","2015-02-09T18:14:12.000","2015-02-09T18:14:12.000","21225",1,-76.6203122,39.2491748
"Repair Pothole","6600  TRAMORE RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:13:45.000","2015-02-09T18:13:45.000","HARFORD-ECHODALE/PERRING PARKWAY","Repair Completed","15-00092911","MD","CLOSED","2015-02-09T18:13:45.000","2015-02-09T18:13:45.000","21214",1,-76.5655015,39.3668631
"Repair Pothole","700  ROUNDVIEW RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:13:40.000","2015-02-09T18:13:40.000","CHERRY HILL","Repair Completed","15-00092909","MD","CLOSED","2015-02-09T18:13:40.000","2015-02-09T18:13:40.000","21225",1,-76.6209385,39.2479954
"Repair Pothole","5900  NORTHWOOD DR","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:13:30.000","2015-02-09T18:13:30.000","CHINQUAPIN PARK-BELVEDERE","Repair Completed","15-00092904","MD","CLOSED","2015-02-09T18:13:30.000","2015-02-09T18:13:30.000","21212",1,-76.599241,39.364223
"Repair Pothole","5900  NORTHWOOD DR","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:12:59.000","2015-02-09T18:12:59.000","CHINQUAPIN PARK-BELVEDERE","Repair Completed","15-00092903","MD","CLOSED","2015-02-09T18:12:59.000","2015-02-09T18:12:59.000","21212",1,-76.599241,39.364223
"Repair Pothole","500 E MCCOMAS ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:12:02.000","2015-02-09T18:12:02.000","PORT COVINGTON","Repair Completed","15-00092898","MD","CLOSED","2015-02-09T18:12:02.000","2015-02-09T18:12:02.000","21230",1,-76.6172653,39.2661465
"Repair Pothole","500 E NORTHERN PKWY","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:11:21.000","2015-02-09T18:11:21.000","CHINQUAPIN PARK-BELVEDERE","Repair Completed","15-00092896","MD","CLOSED","2015-02-09T18:11:21.000","2015-02-09T18:11:21.000","21212",1,-76.6077499,39.3649494
"Repair Pothole","300  MCCOMAS ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:10:45.000","2015-02-09T18:10:45.000","PORT COVINGTON","Repair Completed","15-00092894","MD","CLOSED","2015-02-09T18:10:45.000","2015-02-09T18:10:45.000","21230",1,-76.6067435,39.2671501
"Repair Pothole","300 E NORTHERN PKWY","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:10:33.000","2015-02-09T18:10:33.000","LAKE EVESHAM","Repair Completed","15-00092892","MD","CLOSED","2015-02-09T18:10:33.000","2015-02-09T18:10:33.000","21212",1,-76.6157046,39.3646967
"Repair Pothole","200 E MCCOMAS ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:10:13.000","2015-02-09T18:10:13.000","PORT COVINGTON","Repair Completed","15-00092891","MD","CLOSED","2015-02-09T18:10:13.000","2015-02-09T18:10:13.000","21230",1,-76.616972,39.266409
"Repair Pothole","5206  THE ALAMEDA","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:09:28.000","2015-02-09T18:09:28.000","KENILWORTH PARK","Repair Completed","15-00092887","MD","CLOSED","2015-02-09T18:09:28.000","2015-02-09T18:09:28.000","21239",1,-76.599115,39.351289
"Repair Pothole","MCCOMAS ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:09:28.000","2015-02-09T18:09:28.000","LOCUST POINT INDUSTRIAL AREA","Repair Completed","15-00092888","MD","CLOSED","2015-02-09T18:09:28.000","2015-02-09T18:09:28.000","21230",1,-76.5883108,39.263904
"Repair Pothole","2800  O'DONNELL ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:09:22.000","2015-02-09T18:09:22.000","CANTON","Repair Completed","15-00092884","MD","CLOSED","2015-02-09T18:09:22.000","2015-02-09T18:09:22.000","21224",1,-76.5764294,39.2803089
"Repair Pothole","744 E MADISON ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:07:23.000","2015-02-09T18:07:23.000","PENN-FALLSWAY","Repair Completed","15-00092875","MD","CLOSED","2015-02-09T18:07:23.000","2015-02-09T18:07:23.000","21202",1,-76.6064306,39.298959
"Repair Pothole","100 S KRESSON ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T18:04:03.000","2015-02-09T18:04:03.000","KRESSON","Repair Completed","15-00092863","MD","CLOSED","2015-02-09T18:04:03.000","2015-02-09T18:04:03.000","21224",1,-76.5598865,39.2916796
"Repair Pothole","800  SEAGULL AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T17:17:04.000","2015-02-09T17:17:04.000","CHERRY HILL","Repair Completed","15-00092707","MD","CLOSED","2015-02-09T17:17:04.000","2015-02-09T17:17:04.000","21225",1,-76.622078,39.246082
"Repair Pothole","300  PONTIAC AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T16:46:38.000","2015-02-09T16:46:38.000","BROOKLYN","Repair Completed","15-00092598","MD","CLOSED","2015-02-09T16:46:38.000","2015-02-09T16:46:38.000",NA,1,-76.6070483,39.2367133
"Repair Pothole","400  PONTIAC AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T16:45:19.000","2015-02-09T16:45:19.000","BROOKLYN","Repair Completed","15-00092591","MD","CLOSED","2015-02-09T16:45:19.000","2015-02-09T16:45:19.000","21225",1,-76.605319,39.236331
"Repair Pothole","300  WASHBURN AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T16:44:10.000","2015-02-09T16:44:10.000","BROOKLYN","Repair Completed","15-00092583","MD","CLOSED","2015-02-09T16:44:10.000","2015-02-09T16:44:10.000","21225",1,-76.6080318,39.2356836
"Repair Pothole","300 E JEFFREY ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T16:42:45.000","2015-02-09T16:42:45.000","BROOKLYN","Repair Completed","15-00092577","MD","CLOSED","2015-02-09T16:42:45.000","2015-02-09T16:42:45.000","21225",1,-76.6085919,39.2346753
"Repair Pothole","3900  2ND ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T16:38:49.000","2015-02-09T16:38:49.000","BROOKLYN","Repair Completed","15-00092550","MD","CLOSED","2015-02-09T16:38:49.000","2015-02-09T16:38:49.000","21225",1,-76.610455,39.235087
"Repair Pothole","3800  2ND ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T16:38:35.000","2015-02-09T16:38:35.000","BROOKLYN","Repair Completed","15-00092547","MD","CLOSED","2015-02-09T16:38:35.000","2015-02-09T16:38:35.000","21225",1,-76.609937,39.2361239
"Repair Pothole","HILTON RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T16:36:58.000","2015-02-09T16:36:58.000","ASHBURTON","Repair Completed","15-00092536","MD","CLOSED","2015-02-09T16:36:58.000","2015-02-09T16:36:58.000","21215",1,-76.6693318,39.3284577
"Repair Pothole","3600  EDMONDSON AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T16:35:49.000","2015-02-09T16:35:49.000","EDMONDSON VILLAGE","Repair Completed","15-00092532","MD","CLOSED","2015-02-09T16:35:49.000","2015-02-09T16:35:49.000","21229",1,-76.6775855,39.2942555
"Repair Pothole","3700  EDMONDSON AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T16:34:30.000","2015-02-09T16:34:30.000","EDMONDSON VILLAGE","Repair Completed","15-00092527","MD","CLOSED","2015-02-09T16:34:30.000","2015-02-09T16:34:30.000","21229",1,-76.678543,39.294184
"Repair Pothole","MCMECHEN ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T16:32:51.000","2015-02-09T16:32:51.000","BOLTON HILL","Repair Completed","15-00092519","MD","CLOSED","2015-02-09T16:32:51.000","2015-02-09T16:32:51.000","21217",1,-76.628539,39.306808
"Repair Pothole","MCCULLOH ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T16:31:09.000","2015-02-09T16:31:09.000","UPTON","Repair Completed","15-00092513","MD","CLOSED","2015-02-09T16:31:09.000","2015-02-09T16:31:09.000","21217",1,-76.6346118,39.3080473
"Repair Pothole","DRUID HILL AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T16:28:13.000","2015-02-09T16:28:13.000","DRUID HEIGHTS","Repair Completed","15-00092503","MD","CLOSED","2015-02-09T16:28:13.000","2015-02-09T16:28:13.000","21217",1,-76.6333944,39.3059281
"Repair Pothole","S FULTON AVE","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T15:50:14.000","2015-02-09T15:50:14.000","NEW SOUTHWEST/MOUNT CLARE","Repair Completed","15-00092345","MD","CLOSED","2015-02-09T15:50:14.000","2015-02-09T15:50:14.000","21223",1,-76.6449598,39.2843197
"Repair Pothole","2100  HOLLINS FERRY RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T15:45:44.000","2015-02-09T15:45:44.000","MORRELL PARK","Repair Completed","15-00092327","MD","CLOSED","2015-02-09T15:45:44.000","2015-02-09T15:45:44.000","21230",1,-76.6456832,39.2668521
"Repair Pothole","900 S HANOVER ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T14:39:08.000","2015-02-09T14:39:08.000","SHARP-LEADENHALL","Repair Completed","15-00092089","MD","CLOSED","2015-02-09T14:39:08.000","2015-02-09T14:39:08.000","21230",1,-76.6158917,39.2787895
"Repair Pothole","1500 S HANOVER ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T14:36:53.000","2015-02-09T14:36:53.000","SBIC","Repair Completed","15-00092078","MD","CLOSED","2015-02-09T14:36:53.000","2015-02-09T14:36:53.000","21230",1,-76.6155201,39.2724435
"Repair Pothole","S HANOVER ST","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T14:35:24.000","2015-02-09T14:35:24.000","PORT COVINGTON","Repair Completed","15-00092072","MD","CLOSED","2015-02-09T14:35:24.000","2015-02-09T14:35:24.000","21230",1,-76.6147011,39.2616375
"Repair Pothole","3100  ANNAPOLIS RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T14:34:40.000","2015-02-09T14:34:40.000","CHERRY HILL","Repair Completed","15-00092068","MD","CLOSED","2015-02-09T14:34:40.000","2015-02-09T14:34:40.000","21230",1,-76.6400367,39.2509696
"Repair Pothole","2900  ANNAPOLIS RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T14:33:53.000","2015-02-09T14:33:53.000","LAKELAND","Repair Completed","15-00092066","MD","CLOSED","2015-02-09T14:33:53.000","2015-02-09T14:33:53.000","21230",1,-76.6388313,39.2535373
"Repair Pothole","2700  ANNAPOLIS RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T14:33:34.000","2015-02-09T14:33:34.000","WESTPORT","Repair Completed","15-00092065","MD","CLOSED","2015-02-09T14:33:34.000","2015-02-09T14:33:34.000","21230",1,-76.6377023,39.2575686
"Repair Pothole","2500  ANNAPOLIS RD","BALTIMORE","TRMPICKU","TRM-Pickup Potholes","2015-02-09T14:33:14.000","2015-02-09T14:33:14.000","WESTPORT","Repair Completed","15-00092063","MD","CLOSED","2015-02-09T14:33:14.000","2015-02-09T14:33:14.000","21230",1,-76.63603,39.2606849
