"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","i","lon","lat"
NA,"2608  WASHINGTON BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T16:10:36.000","2015-03-14T16:10:36.000","MORRELL PARK",NA,"15-00195573","MD","DUPCLOSD","2015-03-13T15:20:18.000",NA,"21230",2,-76.654158,39.265598
"Dispatch Work Crew","434 S HANOVER ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T16:04:59.000","2015-03-14T16:04:59.000","OTTERBEIN","Abated - Close SR","15-00195551","MD","CLOSED","2015-03-16T18:35:27.000","2015-03-16T18:35:00.000","21201",2,-76.616213,39.2833624
"Dispatch Work Crew","2814  ECHODALE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T16:02:11.000","2015-03-14T16:02:11.000","HARFORD-ECHODALE/PERRING PARKWAY","Abated - Close SR","15-00195540","MD","CLOSED","2015-03-12T20:48:24.000","2015-03-12T20:48:00.000","21214",2,-76.564269,39.35159
NA,"WINDSOR MILL RD & MONTICELLO RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T15:53:19.000","2015-03-14T15:53:19.000","MOUNT HOLLY",NA,"15-00195499","MD","DUPCLOSD","2015-03-12T15:59:57.000",NA,"21216",2,-72.3750834,43.5193237
"Dispatch Work Crew","2000  WINFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T15:50:27.000","2015-03-14T15:50:27.000","PERRING LOCH","Abated - Close SR","15-00195487","MD","CLOSED","2015-03-16T21:42:57.000","2015-03-16T21:42:00.000","21239",2,-76.5815444,39.3522745
NA,"3200  WASHINGTON BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T15:49:19.000","2015-03-14T15:49:19.000","MORRELL PARK",NA,"15-00195481","MD","DUPCLOSD","2015-03-12T21:29:11.000",NA,"21230",2,-76.6629169,39.258424
"Dispatch Work Crew","1209  LAKESIDE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T15:31:00.000","2015-03-14T15:31:00.000","EDNOR GARDENS-LAKESIDE","Abated - Close SR","15-00195393","MD","CLOSED","2015-03-14T16:59:18.000","2015-03-14T16:58:00.000","21218",2,-76.598502,39.329091
"Dispatch Work Crew","1211 N LINWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T15:28:21.000","2015-03-14T15:28:21.000","BEREA","Abated - Close SR","15-00195379","MD","CLOSED","2015-03-12T21:47:45.000","2015-03-12T21:47:00.000","21213",2,-76.57679,39.305303
"Dispatch Work Crew","431  NOTRE DAME LN","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T15:26:56.000","2015-03-14T15:26:56.000","RADNOR-WINSTON","Abated - Close SR","15-00195363","MD","CLOSED","2015-03-17T17:54:38.000","2015-03-17T17:54:00.000","21212",2,-76.6115915,39.3513452
"Dispatch Work Crew","3000 W PATAPSCO AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T15:26:53.000","2015-03-14T15:26:53.000","MORRELL PARK","Abated - Close SR","15-00195361","MD","CLOSED","2015-03-13T13:11:49.000","2015-03-13T13:11:00.000","21227",2,-76.6641303,39.2584122
"Dispatch Work Crew","RUSSELL ST &W HAMBURG ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T15:25:51.000","2015-03-14T15:25:51.000","RIDGELY'S DELIGHT","Abated - Close SR","15-00195354","MD","CLOSED","2015-03-13T13:09:43.000","2015-03-13T13:00:00.000","21230",2,-89.1473756,37.8292834
"Dispatch Work Crew","N CHARLES ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T15:24:53.000","2015-03-14T15:24:53.000","CHARLES VILLAGE","Abated - Close SR","15-00195345","MD","CLOSED","2015-03-13T21:01:53.000","2015-03-13T21:01:00.000","21218",2,-76.6223937,39.3469802
"Dispatch Work Crew","3200  WESTWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T15:23:55.000","2015-03-14T15:23:55.000","ROSEMONT","Abated - Close SR","15-00195335","MD","CLOSED","2015-03-16T18:36:15.000","2015-03-16T18:36:00.000","21216",2,-76.6715509,39.308174
"Dispatch Work Crew","3210  SHELBURNE RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T15:23:00.000","2015-03-14T15:23:00.000","CROSS COUNTRY","Closed","15-00195330","MD","CLOSED","2015-03-13T14:45:01.000","2015-03-13T14:44:00.000","21208",2,-76.701034,39.371836
"Dispatch Work Crew","S HANOVER ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T15:19:44.000","2015-03-14T15:19:44.000","PORT COVINGTON","Abated - Close SR","15-00195306","MD","CLOSED","2015-03-13T13:08:23.000","2015-03-13T13:07:00.000","21230",2,-76.6147011,39.2616375
"Dispatch Work Crew","4800  CORDELIA AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T15:18:18.000","2015-03-14T15:18:18.000","LANGSTON HUGHES","Closed","15-00195298","MD","CLOSED","2015-03-13T15:21:48.000","2015-03-13T15:21:00.000","21215",2,-76.6782145,39.3422496
"Dispatch Work Crew","1526 N FREMONT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T15:14:51.000","2015-03-14T15:14:51.000","SANDTOWN-WINCHESTER","Abated - Close SR","15-00195280","MD","CLOSED","2015-03-16T21:19:59.000","2015-03-16T21:17:00.000","21217",2,-76.6387258,39.3062472
"Dispatch Work Crew","RUSSELL ST &W HAMBURG ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T15:14:13.000","2015-03-14T15:14:13.000","RIDGELY'S DELIGHT","Abated - Close SR","15-00195274","MD","CLOSED","2015-03-13T13:05:51.000","2015-03-13T13:05:00.000","21230",2,-89.1473756,37.8292834
"Dispatch Work Crew","2900  VIRGINIA AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T15:09:11.000","2015-03-14T15:09:11.000","CYLBURN","Closed","15-00195249","MD","CLOSED","2015-03-13T15:24:17.000","2015-03-13T15:24:00.000","21215",2,-76.663431,39.345314
"Dispatch Work Crew","MCCULLOH ST &W MADISON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T15:07:44.000","2015-03-14T15:07:44.000","SETON HILL","Abated - Close SR","15-00195242","MD","CLOSED","2015-03-16T18:41:49.000","2015-03-16T18:41:00.000","21201",2,-76.6346118,39.3080473
"Dispatch Work Crew","2400  GILES RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T15:01:21.000","2015-03-14T15:01:21.000","CHERRY HILL","Abated - Close SR","15-00195209","MD","CLOSED","2015-03-17T16:10:30.000","2015-03-17T16:00:00.000","21225",2,-76.628745,39.253037
"Dispatch Work Crew","3900  TIVOLY AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T14:54:41.000","2015-03-14T14:54:41.000","EDNOR GARDENS-LAKESIDE","Abated - Close SR","15-00195179","MD","CLOSED","2015-03-16T22:02:56.000","2015-03-16T22:02:00.000","21218",2,-76.5921322,39.3367742
"Dispatch Work Crew","1200 E 20TH ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T14:48:57.000","2015-03-14T14:48:57.000","EAST BALTIMORE MIDWAY","Abated - Close SR","15-00195120","MD","CLOSED","2015-03-12T21:10:44.000","2015-03-12T21:10:00.000","21218",2,-76.6023419,39.313003
"Dispatch Work Crew","7100  PARK HEIGHTS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T14:41:12.000","2015-03-14T14:41:12.000","FALLSTAFF","Closed","15-00195054","MD","CLOSED","2015-03-13T14:43:28.000","2015-03-13T14:43:00.000","21215",2,-76.7058343,39.3672737
"Dispatch Work Crew","7500  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T14:36:29.000","2015-03-14T14:36:29.000","NORTH HARFORD ROAD","Abated - Close SR","15-00195003","MD","CLOSED","2015-03-14T13:37:28.000","2015-03-14T13:37:00.000","21234",2,-76.5453322,39.37144
"Dispatch Work Crew","7200  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T14:34:52.000","2015-03-14T14:34:52.000","NORTH HARFORD ROAD","Abated - Close SR","15-00194979","MD","CLOSED","2015-03-13T16:11:21.000","2015-03-13T16:11:00.000","21234",2,-76.548058,39.368266
"Dispatch Work Crew","2505  AISQUITH ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T14:34:17.000","2015-03-14T14:34:17.000","COLDSTREAM HOMESTEAD MONTEBELLO","Abated - Close SR","15-00194971","MD","CLOSED","2015-03-12T21:09:28.000","2015-03-12T21:00:00.000","21218",2,-76.596466,39.318148
"Dispatch Work Crew","7012  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T14:32:04.000","2015-03-14T14:32:04.000","NORTH HARFORD ROAD","Abated - Close SR","15-00194951","MD","CLOSED","2015-03-13T16:13:04.000","2015-03-13T16:12:00.000","21234",2,-76.548947,39.367382
"Dispatch Work Crew","HILLEN RD &E NORTHERN PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T14:29:33.000","2015-03-14T14:29:33.000","MT PLEASANT PARK","Abated - Close SR","15-00194910","MD","CLOSED","2015-03-14T12:43:52.000","2015-03-14T12:43:00.000","21239",2,-76.5816433,39.3595487
NA,"WINANS WAY &N FRANKLINTOWN RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T14:28:52.000","2015-03-14T14:28:52.000","HUNTING RIDGE",NA,"15-00194900","MD","DUPCLOSD","2015-03-14T16:02:36.000",NA,"21229",2,-76.6998424,39.2966526
"Dispatch Work Crew","2300 E COLD SPRING LN","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T14:21:22.000","2015-03-14T14:21:22.000","LAURAVILLE","Abated - Close SR","15-00194855","MD","CLOSED","2015-03-14T14:00:05.000","2015-03-14T13:59:00.000","21214",2,-76.576844,39.345699
"Dispatch Work Crew","MCELDERRY ST &N PATTERSON PARK AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T14:20:07.000","2015-03-14T14:20:07.000","MCELDERRY PARK","Abated - Close SR","15-00194848","MD","CLOSED","2015-03-12T22:16:46.000","2015-03-12T22:16:00.000","21205",2,-76.5829415,39.2977123
"Dispatch Work Crew","1800 W NORTHERN PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T14:19:42.000","2015-03-14T14:19:42.000","MOUNT WASHINGTON","Abated - Close SR","15-00194844","MD","CLOSED","2015-03-16T17:21:18.000","2015-03-16T17:21:00.000","21209",2,-76.6526818,39.359696
"Dispatch Work Crew","5700  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T14:15:10.000","2015-03-14T14:15:10.000","HARFORD-ECHODALE/PERRING PARKWAY","Abated - Close SR","15-00194821","MD","CLOSED","2015-03-13T18:08:51.000","2015-03-13T18:00:00.000","21214",2,-76.560139,39.354358
"Dispatch Work Crew","FOSTER AVE &S HAVEN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T14:13:26.000","2015-03-14T14:13:26.000","BREWERS HILL","Abated - Close SR","15-00194800","MD","CLOSED","2015-03-12T22:20:33.000","2015-03-12T22:20:00.000","21224",2,-75.8381311,41.040547
"Dispatch Work Crew","3600  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T14:11:33.000","2015-03-14T14:11:33.000","MAYFIELD","Abated - Close SR","15-00194776","MD","CLOSED","2015-03-13T14:30:41.000","2015-03-13T14:30:00.000","21218",2,-76.580921,39.3307829
NA,"CLARKS LN & PARK HEIGHTS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T14:11:10.000","2015-03-14T14:11:10.000","CROSS COUNTRY",NA,"15-00194770","MD","DUPCLOSD","2015-03-12T15:39:45.000",NA,"21215",2,-76.6974173,39.36463
"Dispatch Work Crew","1300  HARFORD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T13:59:49.000","2015-03-14T13:59:49.000","OLIVER","Abated - Close SR","15-00194614","MD","CLOSED","2015-03-12T21:09:32.000","2015-03-12T21:00:00.000","21202",2,-76.601818,39.3051098
"Dispatch Work Crew","1100  HARFORD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T13:56:08.000","2015-03-14T13:56:08.000","JOHNSTON SQUARE","Abated - Close SR","15-00194577","MD","CLOSED","2015-03-12T21:08:18.000","2015-03-12T21:00:00.000","21202",2,-76.602714,39.3031986
"Dispatch Work Crew","2502  MONTEBELLO TER","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T13:50:38.000","2015-03-14T13:50:38.000","MORGAN PARK","Abated - Close SR","15-00194544","MD","CLOSED","2015-03-19T13:17:11.000","2015-03-19T13:16:00.000","21214",2,-76.5771856,39.346033
"Dispatch Work Crew","5600  PERRING PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T13:49:31.000","2015-03-14T13:49:31.000","MT PLEASANT PARK","Abated - Close SR","15-00194539","MD","CLOSED","2015-03-16T18:43:59.000","2015-03-16T18:43:00.000","21239",2,-76.5731595,39.3593646
"Dispatch Work Crew","ENSOR ST &E MONUMENT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T13:48:19.000","2015-03-14T13:48:19.000","OLDTOWN","Abated - Close SR","15-00194530","MD","CLOSED","2015-03-13T17:08:22.000","2015-03-13T17:06:00.000","21202",2,-76.6035139,39.3031386
"Dispatch Work Crew","3200  HILLEN RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T13:45:51.000","2015-03-14T13:45:51.000","COLDSTREAM HOMESTEAD MONTEBELLO","Abated - Close SR","15-00194520","MD","CLOSED","2015-03-14T13:31:11.000","2015-03-14T13:30:00.000","21218",2,-76.5893239,39.3275481
"Dispatch Work Crew","2706  BAYONNE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T13:38:19.000","2015-03-14T13:38:19.000","HARFORD-ECHODALE/PERRING PARKWAY","Abated - Close SR","15-00194473","MD","CLOSED","2015-03-14T13:44:52.000","2015-03-14T13:42:00.000","21214",2,-76.562934,39.357304
"Dispatch Work Crew","GROVELAND AVE & ELDORADO AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T13:34:10.000","2015-03-14T13:34:10.000","WEST ARLINGTON","Closed","15-00194444","MD","CLOSED","2015-03-13T13:55:48.000","2015-03-13T13:55:00.000","21215",2,-71.4413974,41.7056095
"Dispatch Work Crew","1619  INVERNESS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T13:21:05.000","2015-03-14T13:21:05.000","MORRELL PARK","Abated - Close SR","15-00194337","MD","CLOSED","2015-03-16T22:34:19.000","2015-03-16T22:33:00.000","21230",2,-76.6610825,39.2632846
"Dispatch Work Crew","5500 N CHARLES ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T13:21:02.000","2015-03-14T13:21:02.000","THE ORCHARDS","Abated - Close SR","15-00194336","MD","CLOSED","2015-03-13T21:00:45.000","2015-03-13T21:00:00.000","21210",2,-76.625354,39.362311
"Dispatch Work Crew","6001  MORAVIA RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T13:16:56.000","2015-03-14T13:16:56.000","PULASKI INDUSTRIAL AREA","Abated - Close SR","15-00194272","MD","CLOSED","2015-03-16T13:48:21.000","2015-03-12T13:47:00.000","21206",2,-76.544708,39.3151269
"Dispatch Work Crew","2000  DRUID HILL AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T13:14:06.000","2015-03-14T13:14:06.000","DRUID HEIGHTS","Abated - Close SR","15-00194225","MD","CLOSED","2015-03-16T21:39:43.000","2015-03-16T21:37:00.000","21217",2,-76.635656,39.307421
"Dispatch Work Crew","2310  CHESAPEAKE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T13:08:59.000","2015-03-14T13:08:59.000","HOLABIRD INDUSTRIAL PARK","Abated - Close SR","15-00194163","MD","CLOSED","2015-03-24T17:59:54.000","2015-03-24T17:59:00.000","21222",2,-76.5334979,39.2620054
"Dispatch Work Crew","2800 N CALVERT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T13:05:33.000","2015-03-14T13:05:33.000","CHARLES VILLAGE","Abated - Close SR","15-00194146","MD","CLOSED","2015-03-12T22:58:06.000","2015-03-12T22:58:00.000","21218",2,-76.614824,39.322125
"Dispatch Work Crew","6600  PARK HEIGHTS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T13:00:46.000","2015-03-14T13:00:46.000","GLEN","Abated - Close SR","15-00194118","MD","CLOSED","2015-03-12T21:33:48.000","2015-03-12T21:33:00.000","21215",2,-76.6984637,39.3612497
"Dispatch Work Crew","10  CHERRY HILL RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T13:00:45.000","2015-03-14T13:00:45.000","MIDDLE BRANCH/REEDBIRD PARKS","Abated - Close SR","15-00194117","MD","CLOSED","2015-03-12T22:17:50.000","2015-03-12T22:17:00.000","21225",2,-76.617129,39.253042
"Dispatch Work Crew","MORAVIA RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:59:28.000","2015-03-14T12:59:28.000","FRANKFORD","Abated - Close SR","15-00194111","MD","CLOSED","2015-03-13T14:35:25.000","2015-03-13T14:32:00.000","21206",2,-76.5477562,39.3201996
"Dispatch Work Crew","700 N PAYSON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:47:19.000","2015-03-14T12:47:19.000","MIDTOWN-EDMONDSON","Abated - Close SR","15-00194033","MD","CLOSED","2015-03-12T21:32:35.000","2015-03-12T21:29:00.000","21217",2,-76.649386,39.296659
NA,"3308  RICHMOND AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:43:01.000","2015-03-14T12:43:01.000","BELAIR-EDISON",NA,"15-00194009","MD","CLOSED","2015-03-16T22:00:37.000",NA,"21213",2,-76.5775631,39.3252659
NA,"300  GITTINGS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:42:54.000","2015-03-14T12:42:54.000","CEDARCROFT",NA,"15-00194007","MD","DUPCLOSD","2015-03-12T14:22:08.000",NA,"21212",2,-76.615376,39.371608
"Dispatch Work Crew","LIBERTY HEIGHTS AVE & GARRISON BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:40:30.000","2015-03-14T12:40:30.000","FOREST PARK","Abated - Close SR","15-00193999","MD","CLOSED","2015-03-12T18:21:32.000","2015-03-12T18:20:00.000","21207",2,-76.6824045,39.3273606
"Dispatch Work Crew","E 25TH ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:39:50.000","2015-03-14T12:39:50.000","EAST BALTIMORE MIDWAY","Abated - Close SR","15-00193992","MD","CLOSED","2015-03-12T20:51:22.000","2015-03-12T20:51:00.000","21218",2,-76.6044912,39.318311
"Dispatch Work Crew","206  TAPLOW RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:39:23.000","2015-03-14T12:39:23.000","HOMELAND","Abated - Close SR","15-00193989","MD","CLOSED","2015-03-16T14:29:18.000","2015-03-16T14:29:00.000","21212",2,-76.61841,39.36077
"Dispatch Work Crew","WINDSOR MILL RD & ALLENDALE RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:38:12.000","2015-03-14T12:38:12.000","MOUNT HOLLY","Closed","15-00193984","MD","CLOSED","2015-03-12T16:09:10.000","2015-03-12T16:00:00.000","21216",2,-72.3750834,43.5193237
"Dispatch Work Crew","1000 W LEXINGTON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:37:40.000","2015-03-14T12:37:40.000","POPPLETON","Abated - Close SR","15-00193982","MD","CLOSED","2015-03-12T21:35:48.000","2015-03-12T21:35:00.000","21223",2,-76.6339274,39.2910051
"Dispatch Work Crew","HOLLINS FERRY RD & WASHINGTON BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:28:38.000","2015-03-14T12:28:38.000","MORRELL PARK","Abated - Close SR","15-00193939","MD","CLOSED","2015-03-16T22:37:52.000","2015-03-16T22:37:00.000","21230",2,-76.663282,39.2375785
NA,"ECHODALE AVE & HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:24:28.000","2015-03-14T12:24:28.000","WALTHERSON",NA,"15-00193914","MD","CLOSED","2015-03-12T12:24:39.000",NA,"21214",2,-76.5611568,39.3485723
"Dispatch Work Crew","4400  THE ALAMEDA","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:24:14.000","2015-03-14T12:24:14.000","WILSON PARK","Abated - Close SR","15-00193912","MD","CLOSED","2015-03-14T12:29:51.000","2015-03-14T12:29:00.000","21239",2,-76.6000185,39.3437321
NA,"3506 W CATON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:21:40.000","2015-03-14T12:21:40.000","SAINT JOSEPHS",NA,"15-00193896","MD","DUPCLOSD","2015-03-13T08:38:18.000",NA,"21229",2,-76.674987,39.2875069
"Dispatch Work Crew","E NORTHERN PKWY & ELSRODE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:21:22.000","2015-03-14T12:21:22.000","WESTFIELD","Abated - Close SR","15-00193895","MD","CLOSED","2015-03-18T18:56:17.000","2015-03-18T18:56:00.000","21214",2,-76.5791369,39.3675727
"Dispatch Work Crew","N FRANKLINTOWN RD &W FRANKLIN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:20:43.000","2015-03-14T12:20:43.000","ROSEMONT HOMEOWNERS/TENANTS","Abated - Close SR","15-00193890","MD","CLOSED","2015-03-12T21:53:03.000","2015-03-12T21:52:00.000","21223",2,-76.6869435,39.3047184
"Dispatch Work Crew","1200  PARK AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:18:00.000","2015-03-14T12:18:00.000","BOLTON HILL","Abated - Close SR","15-00193878","MD","CLOSED","2015-03-13T17:55:58.000","2015-03-13T17:55:00.000","21217",2,-76.6219579,39.3051618
"Dispatch Work Crew","W BALTIMORE ST &N FRANKLINTOWN RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:15:09.000","2015-03-14T12:15:09.000","SHIPLEY HILL","Abated - Close SR","15-00193851","MD","CLOSED","2015-03-16T16:38:52.000","2015-03-16T16:38:00.000","21223",2,-88.1542236,41.3052771
"Dispatch Work Crew","1800  PARKMAN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:13:39.000","2015-03-14T12:13:39.000","MORRELL PARK","Abated - Close SR","15-00193841","MD","CLOSED","2015-03-12T21:28:09.000","2015-03-12T21:27:00.000","21230",2,-76.660814,39.260688
"Dispatch Work Crew","THE ALAMEDA & SHERIDAN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:10:00.000","2015-03-14T12:10:00.000","KENILWORTH PARK","Abated - Close SR","15-00193811","MD","CLOSED","2015-03-18T19:05:39.000","2015-03-18T19:05:00.000","21239",2,-122.2416355,37.7652065
"Dispatch Work Crew","5513  SEFTON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:05:35.000","2015-03-14T12:05:35.000","GLENHAM-BELFORD","Abated - Close SR","15-00193789","MD","CLOSED","2015-03-17T18:19:00.000","2015-03-17T18:18:00.000","21214",2,-76.556684,39.3493489
"Dispatch Work Crew","E NORTHERN PKWY & OLD HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T12:02:01.000","2015-03-14T12:02:01.000","CHRISTOPHER","Abated - Close SR","15-00193775","MD","CLOSED","2015-03-18T19:01:24.000","2015-03-18T19:01:00.000","21214",2,-76.5791369,39.3675727
"Dispatch Work Crew","4805  HOLDER AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T11:48:40.000","2015-03-14T11:48:40.000","WALTHERSON","Abated - Close SR","15-00193705","MD","CLOSED","2015-03-12T17:10:52.000","2015-03-12T17:10:00.000","21214",2,-76.5626257,39.3428639
"Dispatch Work Crew","5908  LOCH RAVEN BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T11:45:37.000","2015-03-14T11:45:37.000","RAMBLEWOOD","Abated - Close SR","15-00193691","MD","CLOSED","2015-03-12T14:09:42.000","2015-03-12T14:00:00.000","21239",2,-76.58725,39.363667
NA,"3700 E NORTHERN PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T09:28:10.000","2015-03-14T09:28:10.000","OVERLEA",NA,"15-00193388","MD","DUPCLOSD","2015-03-13T22:24:51.000",NA,"21206",2,-76.5366932,39.3585425
"Dispatch Work Crew","1101 E LOMBARD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T11:38:58.000","2015-03-14T11:38:58.000","JONESTOWN","Abated - Close SR","15-00193658","MD","CLOSED","2015-03-12T17:47:45.000","2015-03-12T17:47:00.000","21223",2,-76.6014851,39.2893501
"Dispatch Work Crew","724 E 33RD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T11:35:23.000","2015-03-14T11:35:23.000","WAVERLY","Abated - Close SR","15-00193642","MD","CLOSED","2015-03-12T20:50:21.000","2015-03-12T20:50:00.000","21218",2,-76.6052546,39.328671
"Dispatch Work Crew","2404  EDMONDSON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T11:33:07.000","2015-03-14T11:33:07.000","ROSEMONT HOMEOWNERS/TENANTS","Abated - Close SR","15-00193636","MD","CLOSED","2015-03-12T21:55:52.000","2015-03-12T21:54:00.000","21223",2,-76.655066,39.295035
"Dispatch Work Crew","4202  REISTERSTOWN RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T11:26:05.000","2015-03-14T11:26:05.000","TOWANDA-GRANTLEY","Abated - Close SR","15-00193607","MD","CLOSED","2015-03-12T18:44:56.000","2015-03-12T18:44:00.000","21215",2,-76.666111,39.3361189
"Dispatch Work Crew","5010  LOCH RAVEN BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T11:19:32.000","2015-03-14T11:19:32.000","NEW NORTHWOOD","Abated - Close SR","15-00193588","MD","CLOSED","2015-03-12T17:04:40.000","2015-03-12T17:04:00.000","21239",2,-76.591427,39.350878
"Dispatch Work Crew","5944  BONNIE VIEW DR","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T11:19:23.000","2015-03-14T11:19:23.000","CHESWOLDE","Abated - Close SR","15-00193587","MD","CLOSED","2015-03-12T18:59:48.000","2015-03-12T18:59:00.000","21209",2,-76.6657642,39.3686311
"Dispatch Work Crew","21 N ELLWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T11:11:25.000","2015-03-14T11:11:25.000","BALTIMORE-LINWOOD","Abated - Close SR","15-00193556","MD","CLOSED","2015-03-12T17:44:39.000","2015-03-12T17:44:00.000","21224",2,-76.573104,39.293062
"Dispatch Work Crew","N MARTIN LUTHER KING JR BLVD &N EUTAW ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T11:10:30.000","2015-03-14T11:10:30.000","MADISON PARK","Abated - Close SR","15-00193552","MD","CLOSED","2015-03-13T14:44:53.000","2015-03-13T14:41:00.000","21201",2,-104.9389424,39.7618452
"Dispatch Work Crew","N MARTIN LUTHER KING JR BLVD & MADISON A","BALTIMORE","POTHOLES","TRM-Potholes","2015-03-12T11:09:14.000","2015-03-14T11:09:14.000","MADISON PARK","Abated - Close SR","15-00193541","MD","CLOSED","2015-03-13T14:26:35.000","2015-03-13T14:26:00.000","21201",2,-104.9389424,39.7618452
