"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","i","lon","lat"
"Dispatch Work Crew","2300  LYNDHURST AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T13:47:05.000","2015-04-11T13:47:05.000","WINDSOR HILLS","Abated - Close SR","15-00277572","MD","CLOSED","2015-04-10T15:29:34.000","2015-04-10T15:29:00.000","21216",1,-76.683735,39.313395
"Dispatch Work Crew","GITTINGS AVE & YORK RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T13:42:58.000","2015-04-11T13:42:58.000","CEDARCROFT","Abated - Close SR","15-00277550","MD","CLOSED","2015-04-10T17:06:09.000","2015-04-10T17:06:00.000","21212",1,-76.6054319,39.371148
"Dispatch Work Crew","6310  YORK RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T13:39:08.000","2015-04-11T13:39:08.000","CEDARCROFT","Abated - Close SR","15-00277536","MD","CLOSED","2015-04-10T18:56:42.000","2015-04-10T18:55:00.000","21212",1,-76.610373,39.37172
"Dispatch Work Crew","1900  AISQUITH ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T13:37:01.000","2015-04-11T13:37:01.000","EAST BALTIMORE MIDWAY","Abated - Close SR","15-00277528","MD","CLOSED","2015-04-10T17:13:39.000","2015-04-10T17:13:00.000","21218",1,-76.602855,39.3121996
"Dispatch Work Crew","7300  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T13:25:26.000","2015-04-11T13:25:26.000","NORTH HARFORD ROAD","Abated - Close SR","15-00277482","MD","CLOSED","2015-04-10T14:50:44.000","2015-04-10T14:50:00.000","21234",1,-76.5473554,39.3691949
"Dispatch Work Crew","SHIELDS PL & PITCHER ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T12:55:43.000","2015-04-11T12:55:43.000","UPTON","Abated - Close SR","15-00277316","MD","CLOSED","2015-04-10T19:07:51.000","2015-04-10T19:07:00.000","21217",1,-76.6331108,39.3001435
"Dispatch Work Crew","5500  PERRING PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T12:48:42.000","2015-04-11T12:48:42.000","LOCH RAVEN","Abated - Close SR","15-00277287","MD","CLOSED","2015-04-14T14:07:14.000","2015-04-14T14:06:00.000","21239",1,-76.5733795,39.3580502
"Dispatch Work Crew","800 N HOWARD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T12:41:32.000","2015-04-11T12:41:32.000","MOUNT VERNON","Abated - Close SR","15-00277234","MD","CLOSED","2015-04-10T19:10:36.000","2015-04-10T19:10:00.000","21201",1,-76.6201189,39.2984845
"Dispatch Work Crew","3639  ROBERTS PL","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T12:40:28.000","2015-04-11T12:40:28.000","BALTIMORE HIGHLANDS","Abated - Close SR","15-00277228","MD","CLOSED","2015-04-09T18:53:58.000","2015-04-09T18:53:00.000","21224",1,-76.566597,39.29549
"Dispatch Work Crew","200 N HOWARD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T12:38:03.000","2015-04-11T12:38:03.000","DOWNTOWN","Abated - Close SR","15-00277212","MD","CLOSED","2015-04-10T19:09:42.000","2015-04-10T19:00:00.000","21201",1,-76.6196011,39.2915816
"Dispatch Work Crew","900  ELLICOTT DWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T12:34:58.000","2015-04-11T12:34:58.000","FRANKLINTOWN ROAD","Abated - Close SR","15-00277192","MD","CLOSED","2015-04-10T17:55:42.000","2015-04-10T17:55:00.000","21216",1,-76.7805844,39.2736854
"Dispatch Work Crew","1300 N ELLAMONT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T12:31:01.000","2015-04-11T12:31:01.000","ROSEMONT","Abated - Close SR","15-00277166","MD","CLOSED","2015-04-10T17:57:10.000","2015-04-10T17:56:00.000","21216",1,-76.6706153,39.303282
"Dispatch Work Crew","2600  WASHINGTON BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T12:29:45.000","2015-04-11T12:29:45.000","MORRELL PARK","Abated - Close SR","15-00277157","MD","CLOSED","2015-04-10T16:32:31.000","2015-04-10T16:32:00.000","21230",1,-76.6532936,39.2659402
"Dispatch Work Crew","2500 W FRANKLIN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T12:28:12.000","2015-04-11T12:28:12.000","ROSEMONT HOMEOWNERS/TENANTS","Abated - Close SR","15-00277150","MD","CLOSED","2015-04-10T16:28:55.000","2015-04-10T16:28:00.000","21223",1,-76.6563966,39.2936235
"Dispatch Work Crew","E NORTH AVE &N WOLFE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T12:20:57.000","2015-04-11T12:20:57.000","BROADWAY EAST","Abated - Close SR","15-00277092","MD","CLOSED","2015-04-09T18:54:56.000","2015-04-09T18:54:00.000","21213",1,-87.9735577,41.9055261
"Dispatch Work Crew","WOODMERE AVE & TIPPETT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T12:12:20.000","2015-04-11T12:12:20.000","WOODMERE","Abated - Close SR","15-00277017","MD","CLOSED","2015-04-09T17:54:28.000","2015-04-09T17:54:00.000","21215",1,-85.6072812,44.7500062
"Dispatch Work Crew","2800  CHESTERFIELD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T12:09:21.000","2015-04-11T12:09:21.000","HERRING RUN PARK","Abated - Close SR","15-00276997","MD","CLOSED","2015-04-10T14:45:42.000","2015-04-10T14:44:00.000","21213",1,-76.5709759,39.3258927
"Dispatch Work Crew","1426 E OLIVER ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T11:54:13.000","2015-04-11T11:54:13.000","OLIVER","Abated - Close SR","15-00276935","MD","CLOSED","2015-04-09T17:38:26.000","2015-04-09T17:38:00.000","21213",1,-76.5986599,39.3074909
"Dispatch Work Crew","1100  JORDAN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T11:51:33.000","2015-04-11T11:51:33.000","MADISON PARK","Abated - Close SR","15-00276919","MD","CLOSED","2015-04-10T16:24:47.000","2015-04-10T16:14:00.000","21217",1,-76.6247135,39.3036595
"Dispatch Work Crew","1100  BOLTON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T11:51:04.000","2015-04-11T11:51:04.000","MADISON PARK","Abated - Close SR","15-00276917","MD","CLOSED","2015-04-10T19:08:54.000","2015-04-10T19:00:00.000","21201",1,-76.6236311,39.3035674
"Dispatch Work Crew","5100  OAKLAWN RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T11:48:48.000","2015-04-11T11:48:48.000","FRANKLINTOWN","Abated - Close SR","15-00276908","MD","CLOSED","2015-04-15T15:04:54.000","2015-04-15T15:04:00.000","21207",1,-76.70558,39.306729
"Dispatch Work Crew","5000  CLIFTON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T11:46:29.000","2015-04-11T11:46:29.000","FRANKLINTOWN","Abated - Close SR","15-00276903","MD","CLOSED","2015-04-15T15:06:08.000","2015-04-15T15:06:00.000","21207",1,-76.7067034,39.3069263
"Dispatch Work Crew","1900  AISQUITH ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T11:19:20.000","2015-04-11T11:19:20.000","EAST BALTIMORE MIDWAY","Abated - Close SR","15-00276786","MD","CLOSED","2015-04-09T12:45:39.000","2015-04-09T12:44:00.000","21218",1,-76.602855,39.3121996
"Dispatch Work Crew","6200 E LOMBARD ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T11:19:02.000","2015-04-11T11:19:02.000","PULASKI INDUSTRIAL AREA","Abated - Close SR","15-00276782","MD","CLOSED","2015-04-09T18:51:34.000","2015-04-09T18:49:00.000","21224",1,-76.5409324,39.2960769
"Dispatch Work Crew","6503  LAURELTON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T11:16:49.000","2015-04-11T11:16:49.000","HARFORD-ECHODALE/PERRING PARKWAY","Abated - Close SR","15-00276770","MD","CLOSED","2015-04-09T15:33:32.000","2015-04-09T15:32:00.000","21214",1,-76.5632059,39.365133
"Dispatch Work Crew","OVERLAND AVE & WALTHER AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T11:12:39.000","2015-04-11T11:12:39.000","BEVERLY HILLS","Abated - Close SR","15-00276753","MD","CLOSED","2015-04-09T18:06:27.000","2015-04-09T18:06:00.000","21214",1,-113.7932603,42.535486
"Dispatch Work Crew","309  FALLSWAY ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T11:09:04.000","2015-04-11T11:09:04.000","JONESTOWN","Abated - Close SR","15-00276742","MD","CLOSED","2015-04-09T17:08:25.000","2015-04-09T17:07:00.000","21202",1,-76.6075737,39.2922195
"Dispatch Work Crew","3900 N CHARLES ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T11:07:57.000","2015-04-11T11:07:57.000","TUSCANY-CANTERBURY","Abated - Close SR","15-00276739","MD","CLOSED","2015-04-09T15:15:06.000","2015-04-09T15:14:00.000","21218",1,-76.61876,39.336422
"Dispatch Work Crew","4202  CHARLCOTE RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T11:06:50.000","2015-04-11T11:06:50.000","GUILFORD","Abated - Close SR","15-00276734","MD","CLOSED","2015-04-09T18:01:56.000","2015-04-09T18:00:00.000","21218",1,-76.618772,39.340116
"Dispatch Work Crew","3300  LERCH DR","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T11:05:48.000","2015-04-11T11:05:48.000","WALTHERSON","Abated - Close SR","15-00276733","MD","CLOSED","2015-04-09T16:30:37.000","2015-04-09T16:30:00.000","21214",1,-76.5623026,39.3458708
NA,"400 S BOULDIN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T10:50:57.000","2015-04-11T10:50:57.000","HIGHLANDTOWN",NA,"15-00276689","MD","DUPCLOSD","2015-04-09T18:53:00.000",NA,"21224",1,-76.5709896,39.287358
"Dispatch Work Crew","400 S BOULDIN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T10:46:31.000","2015-04-11T10:46:31.000","HIGHLANDTOWN","Abated - Close SR","15-00276679","MD","CLOSED","2015-04-09T18:53:00.000","2015-04-09T18:52:00.000","21224",1,-76.5709896,39.287358
"Dispatch Work Crew","432 N HILTON ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T10:44:23.000","2015-04-11T10:44:23.000","ALLENDALE","Abated - Close SR","15-00276667","MD","CLOSED","2015-04-09T16:27:18.000","2015-04-09T16:26:00.000","21229",1,-76.672995,39.292711
"Dispatch Work Crew","908  PINE HEIGHTS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T10:29:12.000","2015-04-11T10:29:12.000","VIOLETVILLE","Abated - Close SR","15-00276651","MD","CLOSED","2015-04-09T16:05:48.000","2015-04-09T16:05:00.000","21229",1,-76.676856,39.271232
"Dispatch Work Crew","1501  BURNWOOD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T10:19:04.000","2015-04-11T10:19:04.000","PERRING LOCH","Abated - Close SR","15-00276639","MD","CLOSED","2015-04-09T15:10:43.000","2015-04-09T15:00:00.000","21239",1,-76.589156,39.353599
NA,"4103  LIBERTY HEIGHTS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T07:31:10.000","2015-04-11T07:31:10.000","CENTRAL FOREST PARK",NA,"15-00276583","MD","DUPCLOSD","2015-04-09T15:27:29.000",NA,"21207",1,-76.687942,39.328605
"Dispatch Work Crew","4018  LIBERTY HEIGHTS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T07:29:13.000","2015-04-11T07:29:13.000","DORCHESTER","Abated - Close SR","15-00276581","MD","CLOSED","2015-04-09T15:35:20.000","2015-04-09T15:35:00.000","21207",1,-76.687085,39.329018
NA,"3900  EDGEWOOD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T13:24:23.000","2015-04-09T13:24:23.000","EAST ARLINGTON",NA,"15-00270143","MD","NEW","2015-04-07T13:24:23.000",NA,"21215",1,-76.670454,39.331337
"Dispatch Work Crew","105 E CLEMENT ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-09T01:56:49.000","2015-04-11T01:56:49.000","RIVERSIDE","Abated - Close SR","15-00276492","MD","CLOSED","2015-04-09T14:28:26.000","2015-04-09T14:28:00.000","21230",1,-76.6113516,39.273524
NA,"1700 S HAVEN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T17:08:05.000","2015-04-09T17:08:05.000","CANTON INDUSTRIAL AREA",NA,"15-00271239","MD","NEW","2015-04-07T17:08:05.000",NA,"21224",1,-76.562156,39.272125
"Dispatch Work Crew","6300  LOCHMEDA RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T22:50:56.000","2015-04-10T22:50:56.000","IDLEWOOD","Abated - Close SR","15-00276359","MD","CLOSED","2015-04-09T15:12:57.000","2015-04-09T15:12:00.000","21239",1,-76.584925,39.3704513
"Dispatch Work Crew","5103  EDMONDSON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T22:03:44.000","2015-04-10T22:03:44.000","TEN HILLS","Abated - Close SR","15-00276262","MD","CLOSED","2015-04-09T16:10:47.000","2015-04-09T16:10:00.000","21229",1,-76.705358,39.2903019
"Dispatch Work Crew","3708 E BALTIMORE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T21:15:40.000","2015-04-10T21:15:40.000","BALTIMORE HIGHLANDS","Abated - Close SR","15-00276144","MD","CLOSED","2015-04-10T18:00:15.000","2015-04-10T17:59:00.000","21224",1,-76.566135,39.293071
"Dispatch Work Crew","5809  LEITH WALK","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T20:51:07.000","2015-04-10T20:51:07.000","RAMBLEWOOD","Abated - Close SR","15-00276066","MD","CLOSED","2015-04-09T15:15:00.000","2015-04-09T15:14:00.000","21239",1,-76.590547,39.362703
"Dispatch Work Crew","PRUDENCE ST & ELMTREE ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T20:22:05.000","2015-04-10T20:22:05.000","CURTIS BAY","Abated - Close SR","15-00276000","MD","CLOSED","2015-04-09T17:35:31.000","2015-04-09T17:31:00.000","21226",1,-76.591527,39.2247205
"Dispatch Work Crew","4710  GRINDON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T20:14:46.000","2015-04-10T20:14:46.000","LAURAVILLE","Abated - Close SR","15-00275977","MD","CLOSED","2015-04-09T16:28:22.000","2015-04-09T16:27:00.000","21214",1,-76.574484,39.34677
"Dispatch Work Crew","6112  SMITH AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T19:48:41.000","2015-04-10T19:48:41.000","MOUNT WASHINGTON","Abated - Close SR","15-00275913","MD","CLOSED","2015-04-09T17:57:22.000","2015-04-09T17:57:00.000","21209",1,-76.65935,39.370946
"Dispatch Work Crew","4700  HAMPNETT AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T19:48:37.000","2015-04-10T19:48:37.000","LAURAVILLE","Abated - Close SR","15-00275912","MD","CLOSED","2015-04-10T14:57:13.000","2015-04-10T14:57:00.000","21214",1,-76.569731,39.344076
"Dispatch Work Crew","0  NORTHERN PKWY E","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T19:03:22.000","2015-04-10T19:03:22.000","OVERLEA","Abated - Close SR","15-00275638","MD","CLOSED","2015-04-09T15:29:28.000","2015-04-09T15:28:00.000","21206",1,-76.6249822,39.3621743
"Dispatch Work Crew","2901  BAKER ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T17:32:00.000","2015-04-10T17:32:00.000","NORTHWEST COMMUNITY ACTION","Abated - Close SR","15-00275201","MD","CLOSED","2015-04-09T17:43:02.000","2015-04-09T17:42:00.000","21216",1,-76.666075,39.305736
"Dispatch Work Crew","2101  PRESBURY ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T17:30:07.000","2015-04-10T17:30:07.000","EASTERWOOD","Abated - Close SR","15-00275191","MD","CLOSED","2015-04-09T17:42:23.000","2015-04-09T17:42:00.000","21217",1,-76.651328,39.307529
"Dispatch Work Crew","2702  RIGGS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T17:28:02.000","2015-04-10T17:28:02.000","WINCHESTER","Abated - Close SR","15-00275182","MD","CLOSED","2015-04-09T17:41:45.000","2015-04-09T17:41:00.000","21216",1,-76.661924,39.300628
"Dispatch Work Crew","527 N CALHOUN ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T17:24:23.000","2015-04-10T17:24:23.000","HARLEM PARK","Abated - Close SR","15-00275160","MD","CLOSED","2015-04-09T15:16:26.000","2015-04-09T15:15:00.000","21223",1,-76.639591,39.2948359
"Dispatch Work Crew","111 S CATON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T17:12:46.000","2015-04-10T17:12:46.000","SAINT JOSEPHS","Abated - Close SR","15-00275070","MD","CLOSED","2015-04-09T16:32:24.000","2015-04-09T16:31:00.000","21229",1,-76.67287,39.2845664
"Dispatch Work Crew","1613  EUTAW PL","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T16:09:16.000","2015-04-10T16:09:16.000","BOLTON HILL","Abated - Close SR","15-00274798","MD","CLOSED","2015-04-09T15:17:23.000","2015-04-09T15:17:00.000","21217",1,-76.629116,39.306976
"Dispatch Work Crew","111 W OSTEND ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T15:59:13.000","2015-04-10T15:59:13.000","SBIC","Abated - Close SR","15-00274760","MD","CLOSED","2015-04-09T15:19:53.000","2015-04-09T15:19:00.000","21230",1,-76.6161339,39.2744829
"Dispatch Work Crew","1904  WILKENS AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T15:55:53.000","2015-04-10T15:55:53.000","CARROLLTON RIDGE","Abated - Close SR","15-00274736","MD","CLOSED","2015-04-09T17:37:27.000","2015-04-09T17:37:00.000","21223",1,-76.646916,39.282251
"Dispatch Work Crew","MORAVIA PARK DR & MORAVIA RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T14:44:32.000","2015-04-10T14:44:32.000","FRANKFORD","Abated - Close SR","15-00274405","MD","CLOSED","2015-04-09T17:41:48.000","2015-04-09T17:41:00.000","21206",1,-76.5380869,39.3136543
"Dispatch Work Crew","5506  FREDERICK AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T14:42:21.000","2015-04-10T14:42:21.000","WESTGATE","Abated - Close SR","15-00274395","MD","CLOSED","2015-04-09T16:02:41.000","2015-04-09T16:02:00.000","21228",1,-76.7094354,39.2788232
"Dispatch Work Crew","6300  LOCH RAVEN BLVD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T14:06:27.000","2015-04-10T14:06:27.000","IDLEWOOD","Abated - Close SR","15-00274251","MD","CLOSED","2015-04-09T17:54:12.000","2015-04-09T17:54:00.000","21239",1,-76.583527,39.370478
"Dispatch Work Crew","5500  THE ALAMEDA","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T13:08:20.000","2015-04-10T13:08:20.000","CAMERON VILLAGE","Abated - Close SR","15-00273930","MD","CLOSED","2015-04-09T17:52:05.000","2015-04-09T17:51:00.000","21239",1,-76.59699,39.35582
"Dispatch Work Crew","S HANOVER ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T12:10:51.000","2015-04-10T12:10:51.000","PORT COVINGTON","Abated - Close SR","15-00273588","MD","CLOSED","2015-04-09T15:18:10.000","2015-04-09T15:18:00.000","21230",1,-76.6147011,39.2616375
"Dispatch Work Crew","2600  INSULATOR DR","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T11:22:33.000","2015-04-10T11:22:33.000","PORT COVINGTON","Abated - Close SR","15-00273368","MD","CLOSED","2015-04-09T15:18:49.000","2015-04-09T15:18:00.000","21230",1,-76.613567,39.260628
NA,"1022  SAINT PAUL ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T02:13:16.000","2015-04-10T02:13:16.000","MID-TOWN BELVEDERE",NA,"15-00272971","MD","OPEN","2015-04-08T02:13:16.000",NA,"21202",1,-76.6143712,39.3021141
"Dispatch Work Crew","CROZIER DR & PERRING PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T01:57:25.000","2015-04-10T01:57:25.000","HARFORD-ECHODALE/PERRING PARKWAY","Abated - Close SR","15-00272967","MD","CLOSED","2015-04-14T14:09:49.000","2015-04-14T14:00:00.000","21214",1,-158.1515061,21.5802666
"Dispatch Work Crew","4103 N CHARLES ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T01:52:13.000","2015-04-10T01:52:13.000","GUILFORD","Abated - Close SR","15-00272962","MD","CLOSED","2015-04-09T12:09:58.000","2015-04-09T12:00:00.000","21218",1,-76.617994,39.339001
"Dispatch Work Crew","2500 W PENINSULA DR","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-08T00:06:46.000","2015-04-10T00:06:46.000","PORT COVINGTON","Abated - Close SR","15-00272880","MD","CLOSED","2015-04-09T15:22:38.000","2015-04-09T15:22:00.000","21230",1,-76.6106596,39.2622465
NA,"3512  WOODLEA AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T22:25:16.000","2015-04-09T22:25:16.000","WALTHERSON",NA,"15-00272782","MD","NEW","2015-04-07T22:25:16.000",NA,"21214",1,-76.560353,39.342031
NA,"501  CHESTNUT HILL AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T21:12:31.000","2015-04-09T21:12:31.000","WAVERLY",NA,"15-00272578","MD","OPEN","2015-04-07T21:12:31.000",NA,"21218",1,-76.6090532,39.334301
NA,"2304  EVERGREEN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T20:57:45.000","2015-04-09T20:57:45.000","HARFORD-ECHODALE/PERRING PARKWAY",NA,"15-00272508","MD","OPEN","2015-04-07T20:57:45.000",NA,"21214",1,-76.568084,39.35741
NA,"100 W EAGER ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T20:55:38.000","2015-04-09T20:55:38.000","MID-TOWN BELVEDERE",NA,"15-00272490","MD","NEW","2015-04-07T20:55:38.000",NA,"21201",1,-76.6175749,39.3008893
NA,"936 N CHARLES ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T20:53:54.000","2015-04-09T20:53:54.000","MOUNT VERNON",NA,"15-00272476","MD","OPEN","2015-04-07T20:53:54.000",NA,"21201",1,-76.6158955,39.3008434
"Dispatch Work Crew","6824  HARFORD RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T20:47:37.000","2015-04-09T20:47:37.000","NORTH HARFORD ROAD","Abated - Close SR","15-00272430","MD","CLOSED","2015-04-09T15:31:34.000","2015-04-09T15:30:00.000","21234",1,-76.5507219,39.365176
NA,"HILLSDALE RD & WABASH AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T20:15:30.000","2015-04-09T20:15:30.000","WOODMERE",NA,"15-00272271","MD","NEW","2015-04-07T20:15:30.000",NA,"21215",1,-73.4498074,42.1658737
NA,"3306  HAMILTON AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T20:11:02.000","2015-04-09T20:11:02.000","GLENHAM-BELFORD",NA,"15-00272240","MD","NEW","2015-04-07T20:11:02.000",NA,"21214",1,-76.5576065,39.348385
"Dispatch Work Crew","E COLD SPRING LN & KERNWOOD AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T20:04:05.000","2015-04-09T20:04:05.000","KERNEWOOD","Abated - Close SR","15-00272198","MD","CLOSED","2015-04-09T17:49:35.000","2015-04-09T17:48:00.000","21212",1,-76.5958598,39.3449962
NA,"15 W NORTH AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T20:00:40.000","2015-04-09T20:00:40.000","CHARLES NORTH",NA,"15-00272181","MD","NEW","2015-04-07T20:00:40.000",NA,"21201",1,-76.6171543,39.3107454
"Dispatch Work Crew","I 83 N &W NORTHERN PKWY","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T19:49:09.000","2015-04-09T19:49:09.000","CROSS KEYS","Abated - Close SR","15-00272109","MD","CLOSED","2015-04-11T13:42:41.000","2015-04-11T13:42:00.000","21210",1,-100.7876126,50.2258272
NA,"4300  WHITE AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T19:46:53.000","2015-04-09T19:46:53.000","CEDMONT",NA,"15-00272098","MD","CLOSED","2015-04-09T12:29:34.000",NA,"21206",1,-76.540837,39.3429379
NA,"1500  GREENDALE RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T19:46:35.000","2015-04-09T19:46:35.000","EDNOR GARDENS-LAKESIDE",NA,"15-00272097","MD","NEW","2015-04-07T19:46:35.000",NA,"21218",1,-76.5935161,39.3369393
NA,"ANNAPOLIS RD &W PATAPSCO AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T19:43:44.000","2015-04-09T19:43:44.000","CHERRY HILL",NA,"15-00272090","MD","NEW","2015-04-07T19:43:44.000",NA,"21230",1,-76.8261738,38.9586401
NA,"2700  MANHATTAN AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T19:17:35.000","2015-04-09T19:17:35.000","MOUNT WASHINGTON",NA,"15-00271954","MD","NEW","2015-04-07T19:17:35.000",NA,"21215",1,-76.674076,39.358612
NA,"3300  SUMTER AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T19:12:17.000","2015-04-09T19:12:17.000","CENTRAL PARK HEIGHTS",NA,"15-00271931","MD","NEW","2015-04-07T19:12:17.000",NA,"21215",1,-76.669569,39.341283
NA,"4900  CLAYBURY AVE","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T19:06:01.000","2015-04-09T19:06:01.000","FRANKFORD",NA,"15-00271891","MD","NEW","2015-04-07T19:06:01.000",NA,"21206",1,-76.5483141,39.3192951
NA,"5300  REISTERSTOWN RD","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T18:39:02.000","2015-04-09T18:39:02.000","WOODMERE",NA,"15-00271739","MD","NEW","2015-04-07T18:39:02.000",NA,"21215",1,-76.686847,39.344809
NA,"2300 N DUKELAND ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T18:14:12.000","2015-04-09T18:14:12.000","PANWAY/BRADDISH AVENUE",NA,"15-00271606","MD","DUPOPEN","2015-04-07T18:14:12.000",NA,"21216",1,-76.664565,39.313592
NA,"2200 N DUKELAND ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T18:12:22.000","2015-04-09T18:12:22.000","PANWAY/BRADDISH AVENUE",NA,"15-00271596","MD","NEW","2015-04-07T18:12:22.000",NA,"21216",1,-76.6645209,39.312833
NA,"1200 N BENTALOU ST","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T18:05:37.000","2015-04-09T18:05:37.000","BRIDGEVIEW/GREENLAWN",NA,"15-00271565","MD","NEW","2015-04-07T18:05:37.000",NA,"21216",1,-76.65393,39.301829
"Dispatch Work Crew","800 E COLD SPRING LN","BALTIMORE","POTHOLES","TRM-Potholes","2015-04-07T17:27:45.000","2015-04-09T17:27:45.000","RICHNOR SPRINGS","Abated - Close SR","15-00271366","MD","CLOSED","2015-04-09T17:57:11.000","2015-04-09T17:56:00.000","21212",1,-76.604836,39.3459586
