"address","city","code","codedescription","createddate","duedate","neighborhood","servicerequestnum","state","status","statusdate","zip","activity","outcome","updateddate","i","lon","lat"
"1324 W LEXINGTON ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T13:52:33.000","2015-03-29T13:52:33.000","FRANKLIN SQUARE","15-00235657","MD","CLOSED","2015-03-26T03:29:11.000","21223",NA,NA,NA,2,-76.6395045,39.2909472
"2811  WALDORF AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T13:52:19.000","2015-03-29T13:52:19.000","LUCILLE PARK","15-00235656","MD","DUPCLOSD","2015-03-26T12:12:36.000","21215",NA,NA,NA,2,-76.6716666,39.3398223
"716  COLORADO AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T13:43:02.000","2015-03-29T13:43:02.000","WYNDHURST","15-00235608","MD","CLOSED","2015-03-26T02:34:15.000","21210",NA,NA,NA,2,-76.632734,39.355956
"3720  CHESMONT AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T13:34:34.000","2015-03-29T13:34:34.000","WALTHERSON","15-00235583","MD","CLOSED","2015-04-13T10:25:03.000","21206",NA,NA,NA,2,-76.557407,39.340618
"6302  FAIRLANE DR","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T13:05:37.000","2015-03-29T13:05:37.000","CHESWOLDE","15-00235413","MD","CLOSED","2015-03-26T12:14:36.000","21209",NA,NA,NA,2,-76.679419,39.370807
"4500  NORTHWOOD DR","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T13:02:04.000","2015-03-29T13:02:04.000","NEW NORTHWOOD","15-00235376","MD","CLOSED","2015-03-27T06:33:36.000","21239",NA,NA,NA,2,-76.596027,39.3454849
"1300 E MONUMENT ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T09:21:21.000","2015-03-29T09:21:21.000","OLDTOWN","15-00234500","MD","DUPCLOSD","2015-03-26T14:04:07.000","21205",NA,NA,NA,2,-76.5999241,39.2982944
"3000  JEFFERSON ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T11:47:24.000","2015-03-29T11:47:24.000","ELLWOOD PARK/MONUMENT","15-00234821","MD","CLOSED","2015-03-26T09:24:12.000","21224",NA,NA,NA,2,-76.5750147,39.2970391
"2806  CHESWOLDE RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T12:51:26.000","2015-03-29T12:51:26.000","CHESWOLDE","15-00235282","MD","DUPCLOSD","2015-03-26T13:54:07.000","21209",NA,NA,NA,2,-76.683987,39.369325
"1251  JAMES ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T12:44:02.000","2015-03-29T12:44:02.000","WASHINGTON VILLAGE","15-00235243","MD","CLOSED","2015-03-26T02:34:12.000","21223",NA,NA,NA,2,-76.635688,39.281656
"3600  WOODLEA AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T12:22:04.000","2015-03-29T12:22:04.000","WALTHERSON","15-00235131","MD","CLOSED","2015-03-26T04:09:35.000","21214",NA,NA,NA,2,-76.560047,39.341705
"1515  WASHINGTON BLVD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T12:17:04.000","2015-03-29T12:17:04.000","CARROLL - CAMDEN INDUSTRIAL AREA","15-00235059","MD","CLOSED","2015-03-26T16:54:35.000","21230",NA,NA,NA,2,-76.6383052,39.2776756
"400  LYMAN AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T12:17:01.000","2015-03-29T12:17:01.000","HOMELAND","15-00235057","MD","DUPCLOSD","2015-03-26T13:15:22.000","21212",NA,NA,NA,2,-76.612218,39.358843
"2801  BAKER ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T12:14:48.000","2015-03-29T12:14:48.000","NORTHWEST COMMUNITY ACTION","15-00235024","MD","CLOSED","2015-03-26T13:19:58.000","21216",NA,NA,NA,2,-76.663959,39.305814
"1527  BATTERY AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T12:10:49.000","2015-03-29T12:10:49.000","RIVERSIDE","15-00234971","MD","DUPCLOSD","2015-03-26T12:43:47.000","21230",NA,NA,NA,2,-76.6087832,39.272051
"427 S LEHIGH ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T12:04:53.000","2015-03-29T12:04:53.000","GREEKTOWN","15-00234909","MD","CLOSED","2015-03-26T07:18:18.000","21224",NA,NA,NA,2,-76.5578265,39.287395
"2400  ERDMAN AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T12:00:32.000","2015-03-29T12:00:32.000","MAYFIELD","15-00234883","MD","DUPCLOSD","2015-03-26T12:51:05.000","21213",NA,NA,NA,2,-76.580271,39.326204
"2200  ERDMAN AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T11:56:19.000","2015-03-29T11:56:19.000","MAYFIELD","15-00234864","MD","DUPCLOSD","2015-03-26T13:33:36.000","21213",NA,NA,NA,2,-76.583132,39.328054
"2600  ERDMAN AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T11:55:19.000","2015-03-29T11:55:19.000","BELAIR-EDISON","15-00234861","MD","DUPCLOSD","2015-03-26T12:38:57.000","21213",NA,NA,NA,2,-76.5778986,39.3244824
"2500  ERDMAN AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T11:54:14.000","2015-03-29T11:54:14.000","BELAIR-EDISON","15-00234857","MD","DUPCLOSD","2015-03-26T13:45:54.000","21213",NA,NA,NA,2,-76.578615,39.325044
"800  RUSSELL ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T11:44:27.000","2015-03-29T11:44:27.000","WASHINGTON VILLAGE","15-00234806","MD","CLOSED","2015-03-27T09:34:13.000","21230","Cityworks SR Comments","UPDATED","2015-03-25T13:43:34.000",2,-76.6237558,39.2801897
"300  RUSSELL ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T11:43:12.000","2015-03-29T11:43:12.000","RIDGELY'S DELIGHT","15-00234799","MD","CLOSED","2015-04-06T08:09:22.000","21230",NA,NA,NA,2,-76.623639,39.285098
"1100  RUSSELL ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T11:41:01.000","2015-03-29T11:41:01.000","CARROLL - CAMDEN INDUSTRIAL AREA","15-00234786","MD","CLOSED","2015-03-26T02:26:25.000","21230",NA,NA,NA,2,-76.6252434,39.2792338
"808 W 34TH ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T11:14:03.000","2015-03-29T11:14:03.000","HAMPDEN","15-00234693","MD","DUPCLOSD","2015-03-26T13:54:08.000","21211",NA,NA,NA,2,-76.629925,39.32884
"1600  NORTHGATE RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T11:13:41.000","2015-03-29T11:13:41.000","HILLEN","15-00234691","MD","CLOSED","2015-03-26T01:53:45.000","21218",NA,NA,NA,2,-76.5892159,39.345276
"4501  TAMARIND RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T10:55:47.000","2015-03-29T10:55:47.000","COLDSPRING","15-00234620","MD","DUPCLOSD","2015-03-26T12:51:03.000","21209",NA,NA,NA,2,-76.6549152,39.3466537
"1000  VALLEY ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T01:10:19.000","2015-03-29T01:10:19.000","JOHNSTON SQUARE","15-00234432","MD","DUPCLOSD","2015-03-26T14:20:22.000","21202",NA,NA,NA,2,-76.605191,39.301645
"2110  WALBROOK AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T09:44:43.000","2015-03-29T09:44:43.000","MONDAWMIN","15-00234512","MD","CLOSED","2015-03-25T09:48:29.000","21217",NA,NA,NA,2,-76.651771,39.310933
"3421  HAMILTON AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T09:30:33.000","2015-03-29T09:30:33.000","WALTHERSON","15-00234505","MD","CLOSED","2015-04-21T12:19:04.000","21214",NA,NA,NA,2,-76.5562863,39.3471466
"HERRING RUN DR & GILRAY DR","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T09:25:57.000","2015-03-29T09:25:57.000","MORGAN PARK","15-00234502","MD","DUPCLOSD","2015-03-26T14:14:13.000","21214",NA,NA,NA,2,-76.5747011,39.3521881
"1708 W ROGERS AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T09:06:26.000","2015-03-29T09:06:26.000","MOUNT WASHINGTON","15-00234497","MD","CLOSED","2015-03-25T09:14:11.000","21209",NA,NA,NA,2,-76.6534529,39.3632467
"1708 W ROGERS AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T08:56:02.000","2015-03-29T08:56:02.000","MOUNT WASHINGTON","15-00234494","MD","CLOSED","2015-03-25T09:04:07.000","21209",NA,NA,NA,2,-76.6534529,39.3632467
"1936 W LANVALE ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T08:19:34.000","2015-03-29T08:19:34.000","MIDTOWN-EDMONDSON","15-00234491","MD","CLOSED","2015-03-25T09:14:10.000","21217",NA,NA,NA,2,-76.6486989,39.297712
"6100  PENNINGTON AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T08:15:29.000","2015-03-29T08:15:29.000","HAWKINS POINT","15-00234489","MD","CLOSED","2015-03-25T08:19:13.000","21226",NA,NA,NA,2,-76.5856781,39.2101253
"3060 W STRATHMORE AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T07:14:42.000","2015-03-29T07:14:42.000","CHESWOLDE","15-00234479","MD","CLOSED","2015-03-25T07:18:20.000","21209",NA,NA,NA,2,-76.6894341,39.364341
"N FULTON AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T07:14:38.000","2015-03-29T07:14:38.000","PENN NORTH","15-00234478","MD","CLOSED","2015-03-25T07:18:21.000","21217",NA,NA,NA,2,-76.6458942,39.3020313
"1488 N BRUCE ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T05:55:32.000","2015-03-29T05:55:32.000","SANDTOWN-WINCHESTER","15-00234474","MD","CLOSED","2015-03-25T06:23:31.000","21217",NA,NA,NA,2,-76.6454485,39.3052064
"1213  MADISON AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T05:10:53.000","2015-03-29T05:10:53.000","MADISON PARK","15-00234463","MD","CLOSED","2015-04-03T12:04:38.000","21217",NA,NA,NA,2,-76.626323,39.302956
"4499  HADDON AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T04:46:29.000","2015-03-29T04:46:29.000","HOWARD PARK","15-00234461","MD","CLOSED","2015-03-25T04:48:10.000","21207",NA,NA,NA,2,-76.6921396,39.3322209
"1213  MADISON AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T04:40:44.000","2015-03-29T04:40:44.000","MADISON PARK","15-00234459","MD","CLOSED","2015-03-25T05:08:36.000","21217",NA,NA,NA,2,-76.626323,39.302956
"3708  GLENMORE AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T04:36:32.000","2015-03-29T04:36:32.000","ROSEMONT EAST","15-00234457","MD","CLOSED","2015-03-25T04:38:30.000","21206",NA,NA,NA,2,-76.541781,39.353848
"3014  VIRGINIA AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T03:49:38.000","2015-03-29T03:49:38.000","CYLBURN","15-00234456","MD","CLOSED","2015-03-25T03:53:23.000","21215",NA,NA,NA,2,-76.666925,39.34525
"1309 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T03:25:20.000","2015-03-29T03:25:20.000","RAMBLEWOOD","15-00234454","MD","CLOSED","2015-03-25T03:33:03.000","21239",NA,NA,NA,2,-76.590135,39.366138
"2700  PELHAM AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T00:02:54.000","2015-03-29T00:02:54.000","BELAIR-EDISON","15-00234395","MD","CLOSED","2015-03-26T04:44:37.000","21213",NA,NA,NA,2,-76.573689,39.326854
"933  WHATCOAT ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T02:16:27.000","2015-03-29T02:16:27.000","SANDTOWN-WINCHESTER","15-00234444","MD","CLOSED","2015-03-25T02:38:21.000","21217",NA,NA,NA,2,-76.6408254,39.2993391
"1511  WEBSTER ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T02:11:58.000","2015-03-29T02:11:58.000","RIVERSIDE","15-00234443","MD","DUPCLOSD","2015-03-26T14:20:24.000","21230",NA,NA,NA,2,-76.604122,39.271961
"CHESWOLDE RD & WOODCREST AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T02:08:48.000","2015-03-29T02:08:48.000","CHESWOLDE","15-00234442","MD","DUPCLOSD","2015-03-26T13:54:03.000","21209",NA,NA,NA,2,-76.6832707,39.3689996
"3527 E FAYETTE ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T01:55:57.000","2015-03-29T01:55:57.000","BALTIMORE HIGHLANDS","15-00234441","MD","CLOSED","2015-03-25T02:14:22.000","21224",NA,NA,NA,2,-76.567987,39.294748
"1600 N MONROE ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T01:23:54.000","2015-03-29T01:23:54.000","EASTERWOOD","15-00234436","MD","CLOSED","2015-03-25T01:49:31.000","21217",NA,NA,NA,2,-76.648231,39.306699
"1300 N STOCKTON ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T00:48:38.000","2015-03-29T00:48:38.000","SANDTOWN-WINCHESTER","15-00234424","MD","DUPCLOSD","2015-03-26T06:03:39.000","21217",NA,NA,NA,2,-76.6382435,39.3034084
"809  DROHOMER PL","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T00:39:58.000","2015-03-29T00:39:58.000","NORTH ROLAND PARK/POPLAR HILL","15-00234419","MD","DUPCLOSD","2015-03-26T12:53:44.000","21210",NA,NA,NA,2,-76.635362,39.366921
"5712  ROLAND AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T00:39:54.000","2015-03-29T00:39:54.000","NORTH ROLAND PARK/POPLAR HILL","15-00234418","MD","DUPCLOSD","2015-03-26T13:01:13.000","21210",NA,NA,NA,2,-76.634989,39.3675541
"1600 N MONROE ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T00:32:07.000","2015-03-29T00:32:07.000","EASTERWOOD","15-00234416","MD","CLOSED","2015-03-25T01:39:29.000","21217",NA,NA,NA,2,-76.648231,39.306699
"5711  DENWOOD AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T00:29:46.000","2015-03-29T00:29:46.000","FRANKFORD","15-00234415","MD","CLOSED","2015-04-06T14:19:10.000","21206",NA,NA,NA,2,-76.5482048,39.3187535
"5951  WESTERN RUN DR","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T00:26:03.000","2015-03-29T00:26:03.000","CHESWOLDE","15-00234413","MD","DUPCLOSD","2015-03-25T13:37:51.000","21209",NA,NA,NA,2,-76.6802965,39.3623468
"2710  PELHAM AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T00:15:07.000","2015-03-29T00:15:07.000","BELAIR-EDISON","15-00234404","MD","CLOSED","2015-03-26T04:34:18.000","21213",NA,NA,NA,2,-76.573469,39.326712
"3638  LYNDALE AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-25T00:11:27.000","2015-03-29T00:11:27.000","BELAIR-EDISON","15-00234401","MD","CLOSED","2015-03-25T03:49:25.000","21213",NA,NA,NA,2,-76.56766,39.316891
"3612  ESTHER PL","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T23:45:16.000","2015-03-28T23:45:16.000","BALTIMORE HIGHLANDS","15-00234380","MD","DUPCLOSD","2015-03-25T06:03:11.000","21224",NA,NA,NA,2,-76.567223,39.294535
"1600  SHADYSIDE RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T23:41:08.000","2015-03-28T23:41:08.000","HILLEN","15-00234377","MD","CLOSED","2015-03-25T06:33:59.000","21218",NA,NA,NA,2,-76.591376,39.338859
"3459  KESWICK RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T23:38:12.000","2015-03-28T23:38:12.000","WYMAN PARK","15-00234376","MD","DUPCLOSD","2015-03-25T13:03:33.000","21211",NA,NA,NA,2,-76.6276742,39.3299723
"2800 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T23:35:02.000","2015-03-28T23:35:02.000","NORTH HARFORD ROAD","15-00234374","MD","CLOSED","2015-03-25T03:53:22.000","21214",NA,NA,NA,2,-76.556188,39.365161
"1503  EUTAW PL","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T23:35:01.000","2015-03-28T23:35:01.000","BOLTON HILL","15-00234373","MD","CLOSED","2015-03-25T09:44:39.000","21217",NA,NA,NA,2,-76.627758,39.305866
"642  CHARRAWAY RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T23:30:22.000","2015-03-28T23:30:22.000","BEECHFIELD","15-00234370","MD","DUPCLOSD","2015-03-26T13:09:26.000","21229",NA,NA,NA,2,-76.698055,39.274126
"319 S CASTLE ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T23:30:15.000","2015-03-28T23:30:15.000","UPPER FELLS POINT","15-00234369","MD","CLOSED","2015-03-25T05:14:31.000","21231",NA,NA,NA,2,-76.5877907,39.2873629
"205 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T23:27:43.000","2015-03-28T23:27:43.000","HOMELAND","15-00234365","MD","CLOSED","2015-03-26T03:00:09.000","21212",NA,NA,NA,2,-76.619471,39.363097
"200 W CONWAY ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T23:25:49.000","2015-03-28T23:25:49.000","INNER HARBOR","15-00234364","MD","CLOSED","2015-03-25T10:14:47.000","21201",NA,NA,NA,2,-76.6176424,39.2841722
"1447  ROLAND HEIGHTS AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T23:20:45.000","2015-03-28T23:20:45.000","MEDFIELD","15-00234359","MD","DUPCLOSD","2015-03-25T12:53:20.000","21211",NA,NA,NA,2,-76.643158,39.3393749
"1447  ROLAND HEIGHTS AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T23:20:42.000","2015-03-28T23:20:42.000","MEDFIELD","15-00234358","MD","DUPCLOSD","2015-03-25T12:59:10.000","21211",NA,NA,NA,2,-76.643158,39.3393749
"6513  ALTA AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T23:14:49.000","2015-03-28T23:14:49.000","ROSEMONT EAST","15-00234352","MD","CLOSED","2015-03-25T04:27:54.000","21206",NA,NA,NA,2,-76.543548,39.358512
"2700 E NORTHERN PKWY","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T23:13:45.000","2015-03-28T23:13:45.000","WESTFIELD","15-00234351","MD","CLOSED","2015-03-25T04:13:38.000","21214",NA,NA,NA,2,-76.557902,39.365632
"701 S LINWOOD AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T23:04:31.000","2015-03-28T23:04:31.000","CANTON","15-00234340","MD","CLOSED","2015-03-25T06:19:27.000","21224",NA,NA,NA,2,-76.575436,39.284142
"823 W 34TH ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T23:00:29.000","2015-03-28T23:00:29.000","HAMPDEN","15-00234336","MD","CLOSED","2015-03-25T12:49:15.000","21211",NA,NA,NA,2,-76.630053,39.328443
"2800  WALDORF AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T22:51:50.000","2015-03-28T22:51:50.000","LUCILLE PARK","15-00234324","MD","CLOSED","2015-03-25T04:03:33.000","21215",NA,NA,NA,2,-76.6720109,39.340015
"5114  PEMBROKE AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T22:15:15.000","2015-03-28T22:15:15.000","WALTHERSON","15-00234267","MD","CLOSED","2015-03-25T07:38:37.000","21206",NA,NA,NA,2,-76.557696,39.34155
"5924  NORTHWOOD DR","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T21:57:11.000","2015-03-28T21:57:11.000","CHINQUAPIN PARK-BELVEDERE","15-00234239","MD","CLOSED","2015-04-09T10:25:20.000","21212",NA,NA,NA,2,-76.5998316,39.3649603
"3928  FERNHILL AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T21:41:14.000","2015-03-28T21:41:14.000","DOLFIELD","15-00234193","MD","CLOSED","2015-03-25T04:19:47.000","21215",NA,NA,NA,2,-76.684127,39.337963
"5609  HIGHGATE DR","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T21:41:05.000","2015-03-28T21:41:05.000","GLEN","15-00234192","MD","CLOSED","2015-03-26T05:53:15.000","21215",NA,NA,NA,2,-76.6804729,39.3548276
"2700  BAKER ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T21:05:49.000","2015-03-28T21:05:49.000","COPPIN HEIGHTS/ASH-CO-EAST","15-00234070","MD","DUPCLOSD","2015-03-25T13:19:37.000","21216",NA,NA,NA,2,-76.6610103,39.306306
"4057  THE ALAMEDA","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T20:36:18.000","2015-03-28T20:36:18.000","ORIGINAL NORTHWOOD","15-00234004","MD","CLOSED","2015-03-25T06:33:55.000","21218",NA,NA,NA,2,-76.599897,39.3394229
"2915  HOLLINS FERRY RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T20:16:05.000","2015-03-28T20:16:05.000","LAKELAND","15-00233949","MD","CLOSED","2015-03-25T08:23:36.000","21230",NA,NA,NA,2,-76.646025,39.255024
"1315 W 40TH ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T19:59:47.000","2015-03-28T19:59:47.000","HAMPDEN","15-00233924","MD","DUPCLOSD","2015-03-25T13:58:09.000","21211",NA,NA,NA,2,-76.6380056,39.3361311
"ALAMEDA CIR &E 36TH ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T19:50:27.000","2015-03-28T19:50:27.000","EDNOR GARDENS-LAKESIDE","15-00233899","MD","CLOSED","2015-03-25T06:33:52.000","21218",NA,NA,NA,2,-84.3805204,39.5108687
"2648  POLK ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T19:47:43.000","2015-03-28T19:47:43.000","COLDSTREAM HOMESTEAD MONTEBELLO","15-00233895","MD","CLOSED","2015-03-25T06:33:54.000","21218",NA,NA,NA,2,-76.595219,39.320306
"3806  DORCHESTER RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T19:35:27.000","2015-03-28T19:35:27.000","CALLAWAY-GARRISON","15-00233872","MD","CLOSED","2015-03-25T04:58:18.000","21215",NA,NA,NA,2,-76.680783,39.329285
"1640 N SMALLWOOD ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T19:13:32.000","2015-03-28T19:13:32.000","COPPIN HEIGHTS/ASH-CO-EAST","15-00233736","MD","DUPCLOSD","2015-03-25T12:49:08.000","21216",NA,NA,NA,2,-76.65284,39.3073089
"5901  WESTERN RUN DR","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T19:08:39.000","2015-03-28T19:08:39.000","CHESWOLDE","15-00233720","MD","DUPCLOSD","2015-03-26T13:53:59.000","21209",NA,NA,NA,2,-76.678366,39.3623509
"3724  SPRINGWOOD AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T19:05:01.000","2015-03-28T19:05:01.000","GLENHAM-BELFORD","15-00233707","MD","DUPCLOSD","2015-03-25T05:12:29.000","21206",NA,NA,NA,2,-76.543014,39.350355
"RESERVOIR ST & CALLOW AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T18:57:11.000","2015-03-28T18:57:11.000","RESERVOIR HILL","15-00233640","MD","CLOSED","2015-03-25T09:44:36.000","21217",NA,NA,NA,2,-71.8786916,42.3229469
"2327  LAURETTA AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T18:42:52.000","2015-03-28T18:42:52.000","ROSEMONT HOMEOWNERS/TENANTS","15-00233543","MD","DUPCLOSD","2015-03-26T06:13:29.000","21223",NA,NA,NA,2,-76.6539634,39.293938
"4406  HADDON AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T18:36:49.000","2015-03-28T18:36:49.000","HOWARD PARK","15-00233477","MD","CLOSED","2015-03-25T04:38:24.000","21207",NA,NA,NA,2,-76.691263,39.332219
"3501  SAINT PAUL ST","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T18:26:03.000","2015-03-28T18:26:03.000","CHARLES VILLAGE","15-00233408","MD","CLOSED","2015-03-25T09:28:17.000","21218",NA,NA,NA,2,-76.6157434,39.3304221
"4801  TAMARIND RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T18:06:25.000","2015-03-28T18:06:25.000","COLDSPRING","15-00233296","MD","DUPCLOSD","2015-03-25T13:23:45.000","21209",NA,NA,NA,2,-76.6544849,39.3469546
"2113  LETITIA AVE","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T18:02:54.000","2015-03-28T18:02:54.000","MORRELL PARK","15-00233280","MD","CLOSED","2015-03-25T08:23:37.000","21230",NA,NA,NA,2,-76.652494,39.261214
"2836 S EDGECOMBE CIR","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T17:56:34.000","2015-03-28T17:56:34.000","PARKLANE","15-00233258","MD","CLOSED","2015-03-25T04:23:51.000","21215",NA,NA,NA,2,-76.662468,39.342871
"3800  CHATHAM RD","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T17:08:02.000","2015-03-28T17:08:02.000","CALLAWAY-GARRISON","15-00232978","MD","DUPCLOSD","2015-03-25T12:53:19.000","21215",NA,NA,NA,2,-76.679698,39.330098
"1220  BERNARD DR","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T16:57:17.000","2015-03-28T16:57:17.000","MORRELL PARK","15-00232940","MD","DUPCLOSD","2015-03-25T13:03:30.000","21223",NA,NA,NA,2,-76.658544,39.271478
"606  COOKS LN","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T16:51:03.000","2015-03-28T16:51:03.000","WEST HILLS","15-00232906","MD","DUPCLOSD","2015-03-26T06:13:26.000","21229",NA,NA,NA,2,-76.7033154,39.2933608
"N WOODINGTON RD & GELSTON DR","BALTIMORE","BGESTLI1","BGE-StLight(s) Out","2015-03-24T16:49:06.000","2015-03-28T16:49:06.000","ROGNEL HEIGHTS","15-00232901","MD","DUPCLOSD","2015-03-25T13:23:44.000","21229",NA,NA,NA,2,-76.6861892,39.298461
