"subType","name","block","type","numLanes","project","route","length","dateInstalled","lon","lat"
"STRPRD","S CONKLING ST","600 BLK S CONKLING ST","BIKE LANE",2,"OPERATION ORANGE CONE"," ",373.8722129,2010,"-76.567420","39.285069"
"STRPRD","S CONKLING ST","700 BLK S CONKLING ST","BIKE LANE",2,"OPERATION ORANGE CONE"," ",369.5135462,2010,"-76.567323","39.284450"
"STRPRD","S CONKLING ST","800 BLK S CONKLING ST","BIKE LANE",2,"OPERATION ORANGE CONE"," ",183.0096561,2010,"-76.567253","39.283420"
"STRPRD","S CONKLING ST","800 BLK S CONKLING ST","BIKE LANE",2,"OPERATION ORANGE CONE"," ",187.3298184,2010,"-76.567253","39.283420"
"STRPRD","S CONKLING ST","900 BLK S CONKLING ST","BIKE LANE",2,"OPERATION ORANGE CONE"," ",61.14117262,2010,"-76.567158","39.282427"
"STRPRD","S CONKLING ST","900 BLK S CONKLING ST","BIKE LANE",2,"OPERATION ORANGE CONE"," ",131.005659,2010,"-76.567158","39.282427"
"STRPRD","S CONKLING ST","900 BLK S CONKLING ST","BIKE LANE",2,"OPERATION ORANGE CONE"," ",179.9001712,2010,"-76.567158","39.282427"
"STRPRD","S HANOVER","3100 BLK S HANOVER","BIKE LANE",1,"OPERATION ORANGE CONE"," ",2536.730775,2009,"-76.613786","39.249857"
"STRPRD","S HANOVER ST","2900 BLK S HANOVER ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",1303.126116,2009,"-76.616219","39.251832"
"STRPRD","S HANOVER ST","3300 BLK S HANOVER ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",615.5465953,2009,"-76.608300","39.243363"
"STRPRD","S HANOVER ST","3400 BLK S HANOVER ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",120.0636872,2009,"-76.607647","39.242360"
"STRPRD","S HANOVER ST","3400 BLK S HANOVER ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",165.5517484,2009,"-76.607647","39.242360"
"STRPRD","SAINT PAUL ST",NA,"BIKE LANE",1,"OPERATION ORANGE CONE"," ",13.70212335,2010,NA,NA
"STRPRD","SAINT PAUL ST",NA,"BIKE LANE",1,"OPERATION ORANGE CONE"," ",68.73573992,2010,NA,NA
"STRPRD","SAINT PAUL ST","1400 BLK SAINT PAUL ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",115.7309015,2010,"-76.614662","39.306689"
"STRPRD","SAINT PAUL ST","1500 BLK SAINT PAUL ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",183.6650171,2010,"-76.614672","39.306772"
"STRPRD","SAINT PAUL ST","1600 BLK SAINT PAUL ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",666.9015749,2010,"-76.614679","39.306855"
"STRPRD","SAINT PAUL ST","1700 BLK SAINT PAUL ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",386.2136479,2010,"-76.615069","39.308905"
"STRPRD","SAINT PAUL ST","1800 BLK SAINT PAUL ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",102.0561837,2010,"-76.615160","39.309960"
"STRPRD","SAINT PAUL ST","1800 BLK SAINT PAUL ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",130.4677029,2010,"-76.615160","39.309960"
"STRPRD","SAINT PAUL ST","1800 BLK SAINT PAUL ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",212.3192877,2010,"-76.615160","39.309960"
"STRPRD","SAINT PAUL ST","3100 BLK SAINT PAUL ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",397.4750416,2010,"-76.616400","39.326110"
"STRPRD","SAINT PAUL ST","3200 BLK SAINT PAUL ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",437.0884375,2010,"-76.615998","39.326929"
"STRPRD","SAINT PAUL ST","3300 BLK SAINT PAUL ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",145.6494443,2010,"-76.616090","39.328260"
"STRPRD","SAINT PAUL ST","3300 BLK SAINT PAUL ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",243.64522,2010,"-76.616090","39.328260"
"STRPRD","SAINT PAUL ST","3400 BLK SAINT PAUL ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",230.3478816,2010,"-76.616153","39.329196"
"STRPRD","SAINT PAUL ST","3400 BLK SAINT PAUL ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",297.4636453,2010,"-76.616153","39.329196"
"STRPRD","SAINT PAUL ST","3500 BLK SAINT PAUL ST","BIKE LANE",1,"OPERATION ORANGE CONE"," ",217.2324256,2010,"-76.616234","39.330489"
"STRPRD","SEQUOIA AVE",NA,"BIKE LANE",1,"OPERATION ORANGE CONE"," ",28.67251115,2009,NA,NA
"STRPRD","W BELVEDERE AVE",NA,"SHARROW",2,"OPERATION ORANGE CONE"," ",56.08652418,2008,NA,NA
"STRPRD","W BELVEDERE AVE",NA,"SHARROW",2,"OPERATION ORANGE CONE"," ",64.85426144,2008,NA,NA
"STRPRD","W BELVEDERE AVE","3200 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",134.3134449,2008,"-76.676561","39.348794"
"STRPRD","W BELVEDERE AVE","3200 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",208.2638504,2008,"-76.676561","39.348794"
"STRPRD","W BELVEDERE AVE","3200 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",358.2273292,2008,"-76.676561","39.348794"
"STRPRD","W BELVEDERE AVE","3200 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",468.6419399,2008,"-76.676561","39.348794"
"STRPRD","W BELVEDERE AVE","3300 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",85.47444497,2008,"-76.677316","39.348497"
"STRPRD","W BELVEDERE AVE","3300 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",471.7912637,2008,"-76.677316","39.348497"
"STRPRD","W BELVEDERE AVE","3400 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",84.00611147,2008,"-76.678499","39.347745"
"STRPRD","W BELVEDERE AVE","3400 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",171.9264068,2008,"-76.678499","39.347745"
"STRPRD","W BELVEDERE AVE","3500 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",87.79188175,2008,"-76.679188","39.347301"
"STRPRD","W BELVEDERE AVE","3500 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",159.9374669,2008,"-76.679188","39.347301"
"STRPRD","W BELVEDERE AVE","3500 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",161.1948326,2008,"-76.679188","39.347301"
"STRPRD","W BELVEDERE AVE","3500 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",172.0667727,2008,"-76.679188","39.347301"
"STRPRD","W BELVEDERE AVE","3600 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",88.99606103,2008,"-76.679874","39.346862"
"STRPRD","W BELVEDERE AVE","3600 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",247.5619934,2008,"-76.679874","39.346862"
"STRPRD","W BELVEDERE AVE","3600 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",254.6909179,2008,"-76.679874","39.346862"
"STRPRD","W BELVEDERE AVE","3700 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",168.9214306,2008,"-76.680564","39.346423"
"STRPRD","W BELVEDERE AVE","3700 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",311.4551548,2008,"-76.680564","39.346423"
"STRPRD","W BELVEDERE AVE","3700 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",483.4681558,2008,"-76.680564","39.346423"
"STRPRD","W BELVEDERE AVE","3800 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",257.4494312,2008,"-76.682542","39.345213"
"STRPRD","W BELVEDERE AVE","3800 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",260.4198162,2008,"-76.682542","39.345213"
"STRPRD","W BELVEDERE AVE","3900 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",48.30982921,2008,"-76.681952","39.344746"
"STRPRD","W BELVEDERE AVE","3900 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",212.7693605,2008,"-76.681952","39.344746"
"STRPRD","W BELVEDERE AVE","3900 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",217.2896464,2008,"-76.681952","39.344746"
"STRPRD","W BELVEDERE AVE","4000 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",61.90509505,2008,"-76.682687","39.344309"
"STRPRD","W BELVEDERE AVE","4000 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",179.6363988,2008,"-76.682687","39.344309"
"STRPRD","W BELVEDERE AVE","4000 BLK W BELVEDERE AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",190.3260952,2008,"-76.682687","39.344309"
"STRPRD","W BELVEDERE AVE","4000 BLK W BELVEDERE AVE","SHARROW",2,"OPERATION ORANGE CONE"," ",67.8206425,2008,"-76.682687","39.344309"
"STRPRD","W BELVEDERE AVE","4000 BLK W BELVEDERE AVE","SHARROW",2,"OPERATION ORANGE CONE"," ",71.07147557,2008,"-76.682687","39.344309"
"STRPRD","W BELVEDERE AVE","4000 BLK W BELVEDERE AVE","SHARROW",2,"OPERATION ORANGE CONE"," ",126.5876313,2008,"-76.682687","39.344309"
"STRPRD","W BELVEDERE AVE","4000 BLK W BELVEDERE AVE","SHARROW",2,"OPERATION ORANGE CONE"," ",134.5307552,2008,"-76.682687","39.344309"
"STRPRD","W BELVEDERE AVE","4000 BLK W BELVEDERE AVE","SHARROW",2,"OPERATION ORANGE CONE"," ",259.4047274,2008,"-76.682687","39.344309"
"STRPRD","W BELVEDERE AVE","4100 BLK W BELVEDERE AVE","SHARROW",2,"OPERATION ORANGE CONE"," ",162.1157193,2008,"-76.683604","39.342999"
"STRPRD","W BELVEDERE AVE","4100 BLK W BELVEDERE AVE","SHARROW",2,"OPERATION ORANGE CONE"," ",247.9043004,2008,"-76.683604","39.342999"
"STRPRD","W BELVEDERE AVE","4400 BLK W BELVEDERE AVE","SHARROW",2,"OPERATION ORANGE CONE"," ",121.8371428,2008,"-76.685070","39.341705"
"STRPRD","W BELVEDERE AVE","4400 BLK W BELVEDERE AVE","SHARROW",2,"OPERATION ORANGE CONE"," ",190.4451842,2008,"-76.685070","39.341705"
"STRPRD","W BELVEDERE AVE","4500 BLK W BELVEDERE AVE","SHARROW",2,"OPERATION ORANGE CONE"," ",184.3613476,2008,"-76.683024","39.343656"
"STRPRD","W BELVEDERE AVE","4600 BLK W BELVEDERE AVE","SHARROW",2,"OPERATION ORANGE CONE"," ",187.7509966,2008,"-76.683013","39.343668"
"STRPRD","W COLD SPRING LANE",NA,"SHARROW",2,"OPERATION ORANGE CONE"," ",10.15568005,2008,NA,NA
"STRPRD","W COLD SPRING LANE",NA,"SHARROW",2,"OPERATION ORANGE CONE"," ",29.12791891,2008,NA,NA
"STRPRD","W COLD SPRING LANE",NA,"SHARROW",2,"OPERATION ORANGE CONE"," ",45.39245932,2008,NA,NA
"STRPRD","W COLD SPRING LANE",NA,"SHARROW",2,"OPERATION ORANGE CONE"," ",160.6919976,2008,NA,NA
"STRPRD","W COLD SPRING LANE","2600 BLK W COLD SPRING LANE","SHARROW",2,"OPERATION ORANGE CONE"," ",157.920491,2008,"-76.665478","39.340356"
"STRPRD","W COLD SPRING LANE","2600 BLK W COLD SPRING LANE","SHARROW",2,"OPERATION ORANGE CONE"," ",261.2413005,2008,"-76.665478","39.340356"
"STRPRD","W COLD SPRING LANE","2700 BLK W COLD SPRING LANE","SHARROW",2,"OPERATION ORANGE CONE"," ",494.1150889,2008,"-76.667280","39.339479"
"STRPRD","W COLD SPRING LANE","2800 BLK W COLD SPRING LANE","SHARROW",2,"OPERATION ORANGE CONE"," ",180.2358379,2008,"-76.668635","39.338818"
"STRPRD","W COLD SPRING LANE","2800 BLK W COLD SPRING LANE","SHARROW",2,"OPERATION ORANGE CONE"," ",238.0637138,2008,"-76.668635","39.338818"
"STRPRD","W COLD SPRING LANE","2800 BLK W COLD SPRING LANE","SHARROW",2,"OPERATION ORANGE CONE"," ",419.6879573,2008,"-76.668635","39.338818"
"STRPRD","W COLD SPRING LANE","2900 BLK W COLD SPRING LANE","SHARROW",2,"OPERATION ORANGE CONE"," ",412.5309196,2008,"-76.670128","39.338436"
"STRPRD","W COLD SPRING LANE","3000 BLK W COLD SPRING LANE","SHARROW",2,"OPERATION ORANGE CONE"," ",115.3361167,2008,"-76.671076","39.337702"
"STRPRD","W COLD SPRING LANE","3100 BLK W COLD SPRING LANE","SHARROW",2,"OPERATION ORANGE CONE"," ",354.4128409,2008,"-76.673012","39.336977"
"STRPRD","W COLD SPRING LANE","3300 BLK W COLD SPRING LANE","SHARROW",2,"OPERATION ORANGE CONE"," ",435.0061974,2008,"-76.674613","39.336687"
"STRPRD","W ROGERS AVE",NA,"SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",14.49222428,2008,NA,NA
"STRPRD","W ROGERS AVE",NA,"SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",24.80978009,2008,NA,NA
"STRPRD","W ROGERS AVE",NA,"SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",28.69679546,2008,NA,NA
"STRPRD","W ROGERS AVE","3600 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",133.2408863,2008,"-76.683355","39.351746"
"STRPRD","W ROGERS AVE","3600 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",174.1168907,2008,"-76.683355","39.351746"
"STRPRD","W ROGERS AVE","3600 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",176.2923333,2008,"-76.683355","39.351746"
"STRPRD","W ROGERS AVE","3700 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",336.3386681,2008,"-76.685126","39.351110"
"STRPRD","W ROGERS AVE","3800 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",106.0183913,2008,"-76.686031","39.350535"
"STRPRD","W ROGERS AVE","3800 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",107.5073028,2008,"-76.686031","39.350535"
"STRPRD","W ROGERS AVE","3800 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",110.498921,2008,"-76.686031","39.350535"
"STRPRD","W ROGERS AVE","3800 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",110.8436857,2008,"-76.686031","39.350535"
"STRPRD","W ROGERS AVE","3800 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",217.4531405,2008,"-76.686031","39.350535"
"STRPRD","W ROGERS AVE","3900 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",92.60492426,2008,"-76.687958","39.349557"
"STRPRD","W ROGERS AVE","3900 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",99.73524661,2008,"-76.687958","39.349557"
"STRPRD","W ROGERS AVE","3900 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",137.380238,2008,"-76.687958","39.349557"
"STRPRD","W ROGERS AVE","4000 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",79.74222265,2008,"-76.689118","39.348659"
"STRPRD","W ROGERS AVE","4000 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",90.43656492,2008,"-76.689118","39.348659"
"STRPRD","W ROGERS AVE","4000 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",117.9013243,2008,"-76.689118","39.348659"
"STRPRD","W ROGERS AVE","4000 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",145.1663106,2008,"-76.689118","39.348659"
"STRPRD","W ROGERS AVE","4000 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",193.4068771,2008,"-76.689118","39.348659"
"STRPRD","W ROGERS AVE","4100 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",94.72245327,2008,"-76.690125","39.347592"
"STRPRD","W ROGERS AVE","4100 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",147.4822308,2008,"-76.690125","39.347592"
"STRPRD","W ROGERS AVE","4100 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",247.6319653,2008,"-76.690125","39.347592"
"STRPRD","W ROGERS AVE","4200 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",107.4012932,2008,"-76.691756","39.346630"
"STRPRD","W ROGERS AVE","4200 BLK W ROGERS AVE","SHARROW",2,"OPERATION ORANGE CONE","NORTHERN",252.3010375,2008,"-76.691756","39.346630"
"STRPRD","WABASH AVE","4100 BLK WABASH AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",91.37430952,2009,"-76.666153","39.331183"
"STRPRD","WABASH AVE","4100 BLK WABASH AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",132.4562605,2009,"-76.666153","39.331183"
"STRPRD","WABASH AVE","4100 BLK WABASH AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",135.323325,2009,"-76.666153","39.331183"
"STRPRD","WABASH AVE","4100 BLK WABASH AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",139.2085031,2009,"-76.666153","39.331183"
"STRPRD","WABASH AVE","4100 BLK WABASH AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",139.3031214,2009,"-76.666153","39.331183"
"STRPRD","WABASH AVE","4100 BLK WABASH AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",140.8068955,2009,"-76.666153","39.331183"
"STRPRD","WABASH AVE","4100 BLK WABASH AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",141.0791021,2009,"-76.666153","39.331183"
"STRPRD","WABASH AVE","4100 BLK WABASH AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",142.1256996,2009,"-76.666153","39.331183"
"STRPRD","WABASH AVE","4100 BLK WABASH AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",142.9048217,2009,"-76.666153","39.331183"
"STRPRD","WABASH AVE","4100 BLK WABASH AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",144.7732576,2009,"-76.666153","39.331183"
"STRPRD","WABASH AVE","4100 BLK WABASH AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",216.8823138,2009,"-76.666153","39.331183"
"STRPRD","WALTHER AVE",NA,"BIKE LANE",1,"OPERATION ORANGE CONE"," ",40.34959584,2011,NA,NA
"STRPRD","WALTHER AVE",NA,"BIKE LANE",1,"OPERATION ORANGE CONE"," ",49.62988625,2011,NA,NA
"STRPRD","WALTHER AVE","4100 BLK WALTHER AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",84.73449244,2011,"-76.573155","39.335777"
"STRPRD","WALTHER AVE","4100 BLK WALTHER AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",336.3926232,2011,"-76.573155","39.335777"
"STRPRD","WALTHER AVE","4200 BLK WALTHER AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",222.8318967,2011,"-76.572088","39.336103"
"STRPRD","WALTHER AVE","4200 BLK WALTHER AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",224.3762928,2011,"-76.572088","39.336103"
"STRPRD","WALTHER AVE","4200 BLK WALTHER AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",226.6778136,2011,"-76.572088","39.336103"
"STRPRD","WALTHER AVE","4300 BLK WALTHER AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",321.7592674,2011,"-76.571493","39.336864"
"STRPRD","WALTHER AVE","4300 BLK WALTHER AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",346.298216,2011,"-76.571493","39.336864"
"STRPRD","WALTHER AVE","4300 BLK WALTHER AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",464.2956513,2011,"-76.571493","39.336864"
"STRPRD","WALTHER AVE","4300 BLK WALTHER AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",471.6952195,2011,"-76.571493","39.336864"
"STRPRD","WALTHER AVE","4400 BLK WALTHER AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",337.8088291,2011,"-76.569558","39.338051"
"STRPRD","WALTHER AVE","4400 BLK WALTHER AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",357.1858979,2011,"-76.569558","39.338051"
"STRPRD","WALTHER AVE","4500 BLK WALTHER AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",182.5453639,2011,"-76.568510","39.338898"
"STRPRD","WALTHER AVE","4500 BLK WALTHER AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",201.9184794,2011,"-76.568510","39.338898"
"STRPRD","WALTHER AVE","4500 BLK WALTHER AVE","BIKE LANE",1,"OPERATION ORANGE CONE"," ",411.1786086,2011,"-76.568510","39.338898"
"STRPRD","GREENSPRING AVE","4400 BLK GREENSPRING AVE","SHARROW",2,"PARK HEIGHTS BIKE NETWORK"," ",692.25441,2010,"-76.658182","39.340679"
"STRPRD","N ROGERS AVE","3200 BLK N ROGERS AVE","BIKE LANE",2,"PARK HEIGHTS BIKE NETWORK","NORTHERN",189.8455745,2010,"-76.679150","39.354224"
"STRPRD","N ROGERS AVE","3300 BLK N ROGERS AVE","BIKE LANE",2,"PARK HEIGHTS BIKE NETWORK","NORTHERN",186.0973654,2010,"-76.680015","39.353794"
"STRPRD","N ROGERS AVE","3300 BLK N ROGERS AVE","BIKE LANE",2,"PARK HEIGHTS BIKE NETWORK","NORTHERN",199.623881,2010,"-76.680015","39.353794"
"STRPRD","N ROGERS AVE","3400 BLK N ROGERS AVE","BIKE LANE",2,"PARK HEIGHTS BIKE NETWORK","NORTHERN",189.709161,2010,"-76.681772","39.352937"
"STRPRD","N ROGERS AVE","3400 BLK N ROGERS AVE","BIKE LANE",2,"PARK HEIGHTS BIKE NETWORK","NORTHERN",189.7901323,2010,"-76.681772","39.352937"
"STRPRD","N ROGERS AVE","3500 BLK N ROGERS AVE","BIKE LANE",2,"PARK HEIGHTS BIKE NETWORK","NORTHERN",201.6355523,2010,"-76.682566","39.352517"
"STRPRD","N ROGERS AVE","3500 BLK N ROGERS AVE","BIKE LANE",2,"PARK HEIGHTS BIKE NETWORK","NORTHERN",237.6693097,2010,"-76.682566","39.352517"
"STRPRD","CROSS COUNTRY BLVD","6200 BLK CROSS COUNTRY BLVD","SIGNED ROUTE",2,"PARK HEIGHTS BIKE NETWORK","CROSS COUNTRY",484.0288407,2010,"-76.688736","39.363071"
"STRPRD","CROSS COUNTRY BLVD","6100 BLK CROSS COUNTRY BLVD","SIGNED ROUTE",2,"PARK HEIGHTS BIKE NETWORK","CROSS COUNTRY",657.9146416,2010,"-76.687803","39.362428"
"STRPRD","GARRISON BLVD","4400 BLK GARRISON BLVD","SHARROW",2,"PARK HEIGHTS BIKE NETWORK"," ",379.7498884,2010,"-76.685201","39.336869"
"STRPRD","GARRISON BLVD","4500 BLK GARRISON BLVD","SHARROW",2,"PARK HEIGHTS BIKE NETWORK"," ",376.3148314,2010,"-76.685193","39.337896"
"STRPRD","GARRISON BLVD","4600 BLK GARRISON BLVD","SHARROW",2,"PARK HEIGHTS BIKE NETWORK"," ",53.26057772,2010,"-76.684737","39.338713"
"STRPRD","GARRISON BLVD","4600 BLK GARRISON BLVD","SHARROW",2,"PARK HEIGHTS BIKE NETWORK"," ",133.1366469,2010,"-76.684737","39.338713"
"STRPRD","GLEN AVE",NA,"SHARROW",2,"PARK HEIGHTS BIKE NETWORK","NORTHERN",15.19877673,2010,NA,NA
"STRPRD","GLEN AVE","2600 BLK GLEN AVE","SHARROW",2,"PARK HEIGHTS BIKE NETWORK","NORTHERN",315.295503,2010,"-76.677005","39.361692"
"STRPRD","GLEN AVE","2700 BLK GLEN AVE","SHARROW",2,"PARK HEIGHTS BIKE NETWORK","NORTHERN",322.3826975,2010,"-76.677861","39.361506"
"STRPRD","GLEN AVE","2700 BLK GLEN AVE","SHARROW",2,"PARK HEIGHTS BIKE NETWORK","NORTHERN",357.0022725,2010,"-76.677861","39.361506"
"STRPRD","GLEN AVE","2800 BLK GLEN AVE","SHARROW",2,"PARK HEIGHTS BIKE NETWORK","NORTHERN",833.6645096,2010,"-76.678700","39.361143"
"STRPRD","GLEN AVE","3000 BLK GLEN AVE","SHARROW",2,"PARK HEIGHTS BIKE NETWORK","NORTHERN",279.4181134,2010,"-76.680771","39.359975"
"STRPRD","GLEN AVE","3000 BLK GLEN AVE","SHARROW",2,"PARK HEIGHTS BIKE NETWORK","NORTHERN",281.9255512,2010,"-76.680771","39.359975"
"STRPRD","GLEN AVE","3100 BLK GLEN AVE","SHARROW",2,"PARK HEIGHTS BIKE NETWORK","NORTHERN",285.7855331,2010,"-76.682495","39.359061"
"STRPRD","GLEN AVE","3200 BLK GLEN AVE","SHARROW",2,"PARK HEIGHTS BIKE NETWORK","NORTHERN",296.9495572,2010,"-76.683373","39.358589"
"STRPRD","GLEN AVE","3300 BLK GLEN AVE","SHARROW",2,"PARK HEIGHTS BIKE NETWORK","NORTHERN",297.338546,2010,"-76.684169","39.358177"
"STRPRD","HAMLIN AVE","5500 BLK HAMLIN AVE","SHARROW",1,"PARK HEIGHTS BIKE NETWORK","NORTHERN",193.8964583,2010,"-76.681404","39.352817"
"STRPRD","HAMLIN AVE","5500 BLK HAMLIN AVE","SHARROW",1,"PARK HEIGHTS BIKE NETWORK","NORTHERN",129.6039088,2010,"-76.681404","39.352817"
"STRPRD","HAMLIN AVE",NA,"SHARROW",2,"PARK HEIGHTS BIKE NETWORK","NORTHERN",49.09990387,2010,NA,NA
"STRPRD","ETHELBERT AVE","5800 BLK ETHELBERT AVE","SIGNED ROUTE",1,"PARK HEIGHTS BIKE NETWORK","NORTHERN",699.8844883,2010,"-76.683417","39.355775"
"STRPRD","CROSS COUNTRY BLVD","6000 BLK CROSS COUNTRY BLVD","SIGNED ROUTE",2,"PARK HEIGHTS BIKE NETWORK","CROSS COUNTRY",698.3353517,2010,"-76.684436","39.361586"
"STRPRD","CROSS COUNTRY BLVD","5900 BLK CROSS COUNTRY BLVD","SIGNED ROUTE",2,"PARK HEIGHTS BIKE NETWORK","CROSS COUNTRY",1282.705515,2010,"-76.676182","39.362114"
"STRPRD","CROSS COUNTRY BLVD","5900 BLK CROSS COUNTRY BLVD","SIGNED ROUTE",2,"PARK HEIGHTS BIKE NETWORK","CROSS COUNTRY",421.1653335,2010,"-76.676182","39.362114"
"STRPRD","CROSS COUNTRY BLVD","5900 BLK CROSS COUNTRY BLVD","SIGNED ROUTE",2,"PARK HEIGHTS BIKE NETWORK","CROSS COUNTRY",391.2598571,2010,"-76.676182","39.362114"
