"lat","lon","type"
39.2913878567,-76.6243266028,"Arrest"
39.3485671706,-76.6751669054,"Arrest"
39.2965190351,-76.6813779589,"Arrest"
39.3166476655,-76.631619162,"Arrest"
39.3166476655,-76.631619162,"Arrest"
39.3499298885,-76.6822791495,"Arrest"
39.2948476043,-76.6228294904,"Arrest"
39.3416444402,-76.6662383024,"Arrest"
39.2897590702,-76.6101536574,"Arrest"
39.2330359032,-76.6007344956,"Arrest"
39.2770975492,-76.5654837521,"Arrest"
39.2825031143,-76.5673100152,"Arrest"
39.3174814062,-76.5729287473,"Arrest"
39.3174814062,-76.5729287473,"Arrest"
39.3174814062,-76.5729287473,"Arrest"
39.3227706461,-76.5897587836,"Arrest"
39.2939175087,-76.6602359884,"Arrest"
39.3544792957,-76.6623693839,"Arrest"
39.3176619478,-76.5781853806,"Arrest"
39.2896910774,-76.64125295,"Arrest"
39.3335072811,-76.6330373919,"Arrest"
39.3181174106,-76.6102072321,"Arrest"
39.3136048031,-76.6080183575,"Arrest"
39.2982255308,-76.5794523292,"Arrest"
39.3206156147,-76.5547521601,"Arrest"
39.3443519605,-76.6706470507,"Arrest"
39.33977056,-76.669624319,"Arrest"
39.2927922722,-76.621240209,"Arrest"
39.294275614,-76.5682618657,"Arrest"
39.3181418394,-76.6944623725,"Arrest"
39.3181418394,-76.6944623725,"Arrest"
39.3102488497,-76.6676620335,"Arrest"
39.2953586745,-76.5677659028,"Arrest"
39.285578198,-76.6374065015,"Arrest"
39.2777886059,-76.6157059707,"Arrest"
39.3110039432,-76.6167511461,"Arrest"
39.352220263,-76.6824161983,"Arrest"
39.3188381958,-76.5696746533,"Arrest"
39.2842238863,-76.645003239,"Arrest"
39.2925930545,-76.6120440298,"Arrest"
39.3102488497,-76.6676620335,"Arrest"
39.2990637872,-76.6390044478,"Arrest"
39.303099575,-76.6173554382,"Arrest"
39.2813556533,-76.5409030765,"Arrest"
39.2314973168,-76.5953075215,"Arrest"
39.2314973168,-76.5953075215,"Arrest"
39.2894722546,-76.5662483718,"Arrest"
39.3059649671,-76.5798013882,"Arrest"
39.3133583394,-76.6042442962,"Arrest"
39.3555461771,-76.5858900763,"Arrest"
39.3430496101,-76.5927891128,"Arrest"
39.309590755,-76.595783893,"Arrest"
39.2990703899,-76.638893453,"Arrest"
39.3648838401,-76.5957633749,"Arrest"
39.3007244647,-76.589760131,"Arrest"
39.3443792777,-76.6450427581,"Arrest"
39.3473798175,-76.668317042,"Arrest"
39.3366537311,-76.6606122193,"Arrest"
39.3186814001,-76.6539908435,"Arrest"
39.3123690781,-76.5902851856,"Arrest"
39.3069095177,-76.6454848174,"Arrest"
39.3432424637,-76.6739964354,"Arrest"
39.2850125197,-76.5827344799,"Arrest"
39.3064266213,-76.5738461792,"Arrest"
39.3016275862,-76.6010112508,"Arrest"
39.3003489285,-76.6444829033,"Arrest"
39.3582213426,-76.5690877843,"Arrest"
39.3210024345,-76.5929093375,"Arrest"
39.2883887621,-76.6337178994,"Arrest"
39.3267166634,-76.6053178283,"Arrest"
39.2745495099,-76.533682587,"Arrest"
39.2854220232,-76.5934443612,"Arrest"
39.2941006552,-76.6197005724,"Arrest"
39.2941006552,-76.6197005724,"Arrest"
39.261265229,-76.6532859474,"Arrest"
39.2672175136,-76.6533621682,"Arrest"
39.3094028475,-76.6562200822,"Arrest"
39.3108060221,-76.6387213399,"Arrest"
39.2284025142,-76.5881931738,"Arrest"
39.2894021333,-76.6066949733,"Arrest"
39.2993513003,-76.6652233796,"Arrest"
39.2981112843,-76.6016232619,"Arrest"
39.2981112843,-76.6016232619,"Arrest"
39.3120440857,-76.6387005465,"Arrest"
39.3234178502,-76.6468373182,"Arrest"
39.2880240702,-76.5950698399,"Arrest"
39.3146982252,-76.638067626,"Arrest"
39.312456203,-76.6426729923,"Arrest"
39.2981023994,-76.573639462,"Arrest"
39.2981023994,-76.573639462,"Arrest"
39.2362395266,-76.6023927501,"Arrest"
39.3150056088,-76.5683943379,"Arrest"
39.3150056088,-76.5683943379,"Arrest"
39.3334817411,-76.576982633,"Arrest"
39.3334817411,-76.576982633,"Arrest"
39.2964217993,-76.5706333454,"Arrest"
39.2958058033,-76.5849766881,"Arrest"
39.2813520991,-76.695571717,"Arrest"
39.2853884446,-76.5935093838,"Arrest"
39.2858321036,-76.556527594,"Arrest"
39.2858321036,-76.556527594,"Arrest"
39.3314654959,-76.6959926758,"Arrest"
39.2495113886,-76.6219144465,"Arrest"
39.2762575863,-76.5426747459,"Arrest"
39.2857005927,-76.6359789826,"Arrest"
39.3107850211,-76.5911844147,"Arrest"
39.2946483431,-76.5976834744,"Arrest"
39.3128224416,-76.6150918786,"Arrest"
39.3128224416,-76.6150918786,"Arrest"
39.3095696275,-76.6557060047,"Arrest"
39.2888516562,-76.6591109954,"Arrest"
39.3226419002,-76.6094123536,"Arrest"
39.2898601585,-76.6755055614,"Arrest"
39.2909061731,-76.5680557292,"Arrest"
39.2959504964,-76.5835680549,"Arrest"
39.2928471107,-76.6212438101,"Arrest"
39.2928471107,-76.6212438101,"Arrest"
39.2956257212,-76.5829584685,"Arrest"
39.353854456,-76.5344940029,"Arrest"
39.353854456,-76.5344940029,"Arrest"
39.2789763793,-76.6082397892,"Arrest"
39.2789763793,-76.6082397892,"Arrest"
39.2874536001,-76.5475650732,"Arrest"
39.342533642,-76.5694894216,"Arrest"
39.3423229166,-76.6744350868,"Arrest"
39.2392298621,-76.6044493703,"Arrest"
39.3638316742,-76.5958490406,"Arrest"
39.3041711607,-76.5948074116,"Arrest"
39.3325291185,-76.6390923145,"Arrest"
39.2871596506,-76.6474372667,"Arrest"
39.3104963363,-76.6612258392,"Arrest"
39.3103195075,-76.637067273,"Arrest"
39.2699697138,-76.5939284248,"Arrest"
39.2915557496,-76.6197949846,"Arrest"
39.3227038487,-76.5703701649,"Arrest"
39.329692053,-76.6608260601,"Arrest"
39.2897716401,-76.6098515498,"Arrest"
39.3266918137,-76.6892007878,"Arrest"
39.3266918137,-76.6892007878,"Arrest"
39.2772955756,-76.560304085,"Arrest"
39.3501291742,-76.5345378637,"Arrest"
39.3327912228,-76.5460716842,"Arrest"
39.3582506244,-76.7052824949,"Arrest"
39.2857566916,-76.6877758243,"Arrest"
39.2673021735,-76.6863278273,"Arrest"
39.2673021735,-76.6863278273,"Arrest"
39.3065765043,-76.6023489586,"Arrest"
39.340470469,-76.5825822297,"Arrest"
39.3084564697,-76.6259989568,"Arrest"
39.322550426,-76.6214053358,"Arrest"
39.322550426,-76.6214053358,"Arrest"
39.2869552234,-76.6505858917,"Arrest"
39.2925397365,-76.6135035068,"Arrest"
39.3268893657,-76.6087377319,"Arrest"
39.3179957509,-76.6582134943,"Arrest"
39.2336375784,-76.5961609827,"Arrest"
39.3402609393,-76.591389801,"Arrest"
39.3611582464,-76.7103819454,"Arrest"
39.2836336732,-76.5547082495,"Arrest"
39.271500884,-76.6116009965,"Arrest"
39.2811245225,-76.6514482863,"Arrest"
39.2811245225,-76.6514482863,"Arrest"
39.2840508007,-76.5843219244,"Arrest"
39.3102673591,-76.6980410934,"Arrest"
39.2988156947,-76.5836209586,"Arrest"
39.2608891096,-76.6421863854,"Arrest"
39.2933770684,-76.576198382,"Arrest"
39.2852154118,-76.6200604706,"Arrest"
39.2897590702,-76.6101536574,"Arrest"
39.2897590702,-76.6101536574,"Arrest"
39.2897590702,-76.6101536574,"Arrest"
39.2276795301,-76.5988038417,"Arrest"
39.277149751,-76.5665475783,"Arrest"
39.2952870261,-76.5912864305,"Arrest"
39.2988707063,-76.5822449744,"Arrest"
39.2947458409,-76.6565607921,"Arrest"
39.312946284,-76.6459786184,"Arrest"
39.2980541563,-76.6237144711,"Arrest"
39.3460468249,-76.6068121465,"Arrest"
39.3622154304,-76.5529438422,"Arrest"
39.3622154304,-76.5529438422,"Arrest"
39.2844845317,-76.5913519003,"Arrest"
39.2844845317,-76.5913519003,"Arrest"
39.3222619479,-76.5468669039,"Arrest"
39.3199843866,-76.6085917653,"Arrest"
39.3508511604,-76.67049289,"Arrest"
39.3199843866,-76.6085917653,"Arrest"
39.3199843866,-76.6085917653,"Arrest"
39.3180043895,-76.6474539856,"Arrest"
39.3006292942,-76.5963907337,"Arrest"
39.3001738831,-76.6485052703,"Arrest"
39.2916297075,-76.6182628862,"Arrest"
39.2916297075,-76.6182628862,"Arrest"
39.2916297075,-76.6182628862,"Arrest"
39.2905802302,-76.613957663,"Arrest"
39.2905802302,-76.613957663,"Arrest"
39.2831413202,-76.6274713497,"Arrest"
39.2769448245,-76.6135040403,"Arrest"
39.2769448245,-76.6135040403,"Arrest"
39.2714834823,-76.6009396114,"Arrest"
39.3070332162,-76.6715729412,"Arrest"
39.3168049586,-76.5961667003,"Arrest"
39.3143300132,-76.5868259826,"Arrest"
39.2929030921,-76.5694742046,"Arrest"
39.317412873,-76.6094926522,"Arrest"
39.3173836857,-76.6734815186,"Arrest"
39.3006858938,-76.6581508706,"Arrest"
39.2994955593,-76.5759359308,"Arrest"
39.2941576251,-76.6739890209,"Arrest"
39.2941576251,-76.6739890209,"Arrest"
39.2913818592,-76.5994650862,"Arrest"
39.2904172825,-76.6211914895,"Arrest"
39.2898755862,-76.6505024326,"Arrest"
39.288563144,-76.5936264296,"Arrest"
39.229643992,-76.5993829202,"Arrest"
39.3282770807,-76.5946260881,"Arrest"
39.3226419002,-76.6094123536,"Arrest"
39.3157893629,-76.6005592687,"Arrest"
39.3135373433,-76.6438893952,"Arrest"
39.3011070769,-76.5942795217,"Arrest"
39.2991676752,-76.5781067797,"Arrest"
39.2908982206,-76.5709975974,"Arrest"
39.2907393541,-76.6736270027,"Arrest"
39.2907393541,-76.6736270027,"Arrest"
39.2900996898,-76.605243579,"Arrest"
39.288609794,-76.5936284256,"Arrest"
39.2311133574,-76.5988297334,"Arrest"
39.3204897883,-76.5935202743,"Arrest"
39.3171394796,-76.6497773158,"Arrest"
39.3084955392,-76.6097533415,"Arrest"
39.3053298289,-76.598086172,"Arrest"
39.3049130378,-76.6376874396,"Arrest"
39.2984626636,-76.6330835881,"Arrest"
39.2910542505,-76.6325492672,"Arrest"
39.2887442125,-76.557455249,"Arrest"
39.3692540368,-76.5699726023,"Arrest"
39.3592355117,-76.6057131002,"Arrest"
39.3392378808,-76.6661895751,"Arrest"
39.3208583383,-76.592678139,"Arrest"
39.3144276443,-76.6451982047,"Arrest"
39.3107318832,-76.5739982605,"Arrest"
39.3011574237,-76.578095472,"Arrest"
39.2986919236,-76.63942392,"Arrest"
39.2961268294,-76.5696232383,"Arrest"
39.2961268294,-76.5696232383,"Arrest"
39.2938847429,-76.6205369371,"Arrest"
39.2915696972,-76.6210983902,"Arrest"
39.2776876842,-76.6175341428,"Arrest"
39.2775348999,-76.6048666968,"Arrest"
39.3521317692,-76.5602347834,"Arrest"
39.3490430034,-76.671194251,"Arrest"
39.3150056088,-76.5683943379,"Arrest"
39.3138494897,-76.5406497705,"Arrest"
39.3138494897,-76.5406497705,"Arrest"
39.3133627408,-76.6452354531,"Arrest"
39.3001189773,-76.5774759091,"Arrest"
39.2981099303,-76.5734741052,"Arrest"
39.296572761,-76.57298885,"Arrest"
39.2925427044,-76.5995417175,"Arrest"
39.2890983984,-76.6738834752,"Arrest"
39.2875448288,-76.5672523348,"Arrest"
39.2873970157,-76.68880265,"Arrest"
39.280358745,-76.5753189334,"Arrest"
39.3206578246,-76.70938276,"Arrest"
39.3390451207,-76.6601545763,"Arrest"
39.3089408388,-76.6464769041,"Arrest"
39.3202958079,-76.6234964771,"Arrest"
39.2503103267,-76.6222766866,"Arrest"
39.2904668146,-76.6210251192,"Arrest"
39.2888429954,-76.6127311572,"Arrest"
39.2904307774,-76.6120702823,"Arrest"
39.3297751474,-76.6089227498,"Arrest"
39.2914649613,-76.593735763,"Arrest"
39.3023803729,-76.5911775971,"Arrest"
39.305578477,-76.5899246199,"Arrest"
39.2987525338,-76.585067961,"Arrest"
39.2955620491,-76.5844585202,"Arrest"
39.347455652,-76.5388854103,"Arrest"
39.3417263689,-76.6860403554,"Arrest"
39.3374030206,-76.6725765279,"Arrest"
39.3384916998,-76.6688989644,"Arrest"
39.3151877028,-76.6294970622,"Arrest"
39.3013004213,-76.582488075,"Arrest"
39.3004570575,-76.5774139787,"Arrest"
39.2991649507,-76.5748343858,"Arrest"
39.2973151923,-76.5737230301,"Arrest"
39.2942764592,-76.568240612,"Arrest"
39.2942764592,-76.568240612,"Arrest"
39.3138494897,-76.5406497705,"Arrest"
39.3251360125,-76.6158250521,"Arrest"
39.3080379302,-76.5828981102,"Arrest"
39.2507540397,-76.6307470521,"Arrest"
39.3390367924,-76.6070613929,"Arrest"
39.2747608899,-76.6111121096,"Arrest"
39.2856082324,-76.5933386655,"Arrest"
39.3181919138,-76.6170585408,"Arrest"
39.289376737,-76.6196691624,"Arrest"
39.2929794458,-76.621188558,"Arrest"
39.2839790632,-76.7076846501,"Arrest"
39.2925158663,-76.7045898616,"Arrest"
39.3003489285,-76.6444829033,"Arrest"
39.2883652928,-76.6409364323,"Arrest"
39.2864126172,-76.6394681618,"Arrest"
39.2811870657,-76.6346612008,"Arrest"
39.3020593285,-76.5596750333,"Arrest"
39.321473416,-76.6728443284,"Arrest"
39.289376737,-76.6196691624,"Arrest"
39.3164345135,-76.6152074963,"Arrest"
39.3164345135,-76.6152074963,"Arrest"
39.2897716401,-76.6098515498,"Arrest"
39.3242415247,-76.600844316,"Arrest"
39.2928677888,-76.5998197901,"Arrest"
39.325366662,-76.5913981906,"Arrest"
39.2915943982,-76.6224676155,"Arrest"
39.2539966961,-76.6498585116,"Arrest"
39.2539966961,-76.6498585116,"Arrest"
39.283205745,-76.6453678747,"Arrest"
39.283205745,-76.6453678747,"Arrest"
39.3100137878,-76.6429697828,"Arrest"
39.3109519375,-76.6387767428,"Arrest"
39.2915943982,-76.6224676155,"Arrest"
39.2732183049,-76.6152700181,"Arrest"
39.3142121072,-76.6045344478,"Arrest"
39.3704639443,-76.6011035621,"Arrest"
39.3154053003,-76.5990944289,"Arrest"
39.3494922554,-76.5515875263,"Arrest"
39.3407536726,-76.6613351379,"Arrest"
39.2782935423,-76.6577110491,"Arrest"
39.3504281662,-76.6942093836,"Arrest"
39.2868109317,-76.6868203051,"Arrest"
39.3157791608,-76.6524485086,"Arrest"
39.3133799769,-76.6167380744,"Arrest"
39.3090487598,-76.6114992976,"Arrest"
39.3090487598,-76.6114992976,"Arrest"
39.3381184586,-76.6076076349,"Arrest"
39.3582975078,-76.6059576396,"Arrest"
39.2897012095,-76.6050812779,"Arrest"
39.3151029955,-76.5993204807,"Arrest"
39.3193196217,-76.5962996891,"Arrest"
39.3193196217,-76.5962996891,"Arrest"
39.3001691321,-76.5746387492,"Arrest"
39.2915696972,-76.6210983902,"Arrest"
39.324954439,-76.6876153931,"Arrest"
39.2964840953,-76.6669603116,"Arrest"
39.323002556,-76.6559762962,"Arrest"
39.2878572947,-76.6530694476,"Arrest"
39.2820922905,-76.6420451894,"Arrest"
39.2375483196,-76.6100773085,"Arrest"
39.3499553495,-76.6030063522,"Arrest"
39.2270056204,-76.6003917832,"Arrest"
39.3201635061,-76.5944381984,"Arrest"
39.2846356782,-76.5908088698,"Arrest"
39.2848501954,-76.5869374952,"Arrest"
39.2875883129,-76.5689473799,"Arrest"
39.3266950526,-76.5602543122,"Arrest"
39.3614466633,-76.553612893,"Arrest"
39.3434348631,-76.5347527308,"Arrest"
39.2775210503,-76.6981472295,"Arrest"
39.3282972683,-76.6855371414,"Arrest"
39.3397228012,-76.6665597886,"Arrest"
39.3007345461,-76.6530216408,"Arrest"
39.2651867753,-76.6510675151,"Arrest"
39.2865449832,-76.6375175545,"Arrest"
39.3103195075,-76.637067273,"Arrest"
39.2913219378,-76.6302236087,"Arrest"
39.2829599868,-76.6285145801,"Arrest"
39.3123749385,-76.6180269574,"Arrest"
39.2780645746,-76.6176283274,"Arrest"
39.2992524633,-76.6157307391,"Arrest"
39.2963535924,-76.5764280274,"Arrest"
39.2799842475,-76.5759780816,"Arrest"
39.3520312292,-76.565180245,"Arrest"
39.3215028223,-76.5405168599,"Arrest"
39.2787097144,-76.6634881415,"Arrest"
39.2897961211,-76.6066516354,"Arrest"
39.3064947198,-76.6031367926,"Arrest"
39.3263710724,-76.5890965124,"Arrest"
39.299536901,-76.5788353303,"Arrest"
39.3513108765,-76.5622635897,"Arrest"
39.3222078143,-76.5472798837,"Arrest"
39.3412848441,-76.6710704996,"Arrest"
39.2538341241,-76.649247794,"Arrest"
39.3044672298,-76.6316548223,"Arrest"
39.2526585031,-76.6168061552,"Arrest"
39.3224338344,-76.6061178009,"Arrest"
39.3231069582,-76.5962896906,"Arrest"
39.3231069582,-76.5962896906,"Arrest"
39.3095071829,-76.5962887382,"Arrest"
39.2940892033,-76.6539291815,"Arrest"
39.2978207508,-76.6935181534,"Arrest"
39.335465192,-76.664466052,"Arrest"
39.3196149187,-76.6255326881,"Arrest"
39.326506704,-76.6066386774,"Arrest"
39.3204168148,-76.6016959413,"Arrest"
39.2973326685,-76.5730194118,"Arrest"
39.3234137625,-76.5711707247,"Arrest"
39.2942764592,-76.568240612,"Arrest"
39.2942764592,-76.568240612,"Arrest"
39.2868982388,-76.6314876888,"Arrest"
39.2868982388,-76.6314876888,"Arrest"
39.3001757151,-76.6069707446,"Arrest"
39.3333479678,-76.6002244738,"Arrest"
39.3502673009,-76.5985476334,"Arrest"
39.2946608141,-76.5977541348,"Arrest"
39.3111106847,-76.5874644461,"Arrest"
39.3012333864,-76.5845938595,"Arrest"
39.3001220822,-76.5795839828,"Arrest"
39.2961268294,-76.5696232383,"Arrest"
39.334909072,-76.689308847,"Arrest"
39.3153385934,-76.6768854248,"Arrest"
39.3153385934,-76.6768854248,"Arrest"
39.3080867555,-76.66928361,"Arrest"
39.3102613319,-76.6385372584,"Arrest"
39.30668704,-76.5967691192,"Arrest"
39.3069865873,-76.5814276567,"Arrest"
39.2908640574,-76.5692256081,"Arrest"
39.2908640574,-76.5692256081,"Arrest"
39.2874536001,-76.5475650732,"Arrest"
39.3173136262,-76.5682800479,"Arrest"
39.3282863922,-76.6081300241,"Arrest"
39.288446519,-76.5936214398,"Arrest"
39.2843621386,-76.5935874551,"Arrest"
39.2279676658,-76.5871198556,"Arrest"
39.2279676658,-76.5871198556,"Arrest"
39.3186814001,-76.6539908435,"Arrest"
39.2953589198,-76.6401238406,"Arrest"
39.2510318783,-76.631627927,"Arrest"
39.2510318783,-76.631627927,"Arrest"
39.2767844274,-76.6144495517,"Arrest"
39.2940349607,-76.6041737584,"Arrest"
39.3643068586,-76.6016937346,"Arrest"
39.30681702,-76.5851758894,"Arrest"
39.30681702,-76.5851758894,"Arrest"
39.2988156947,-76.5836209586,"Arrest"
39.2991779981,-76.5830662021,"Arrest"
39.283783069,-76.5374215579,"Arrest"
39.2864258455,-76.5728973063,"Arrest"
39.3314635947,-76.6958047126,"Arrest"
39.3676230663,-76.6516986507,"Arrest"
39.2441101499,-76.6218977193,"Arrest"
39.3060174834,-76.6085250157,"Arrest"
39.2902131839,-76.5937369424,"Arrest"
39.310800308,-76.5921294619,"Arrest"
39.3056939801,-76.5868619827,"Arrest"
39.3093993526,-76.6563082001,"Arrest"
39.3194713437,-76.6559016477,"Arrest"
39.2897247368,-76.6501985881,"Arrest"
39.2897247368,-76.6501985881,"Arrest"
39.2623868875,-76.6333262159,"Arrest"
39.2623868875,-76.6333262159,"Arrest"
39.2623868875,-76.6333262159,"Arrest"
39.2623868875,-76.6333262159,"Arrest"
39.2623868875,-76.6333262159,"Arrest"
39.2623868875,-76.6333262159,"Arrest"
39.2894216017,-76.6182584152,"Arrest"
39.2894216017,-76.6182584152,"Arrest"
39.2894216017,-76.6182584152,"Arrest"
39.2896761923,-76.6120986986,"Arrest"
39.3111121979,-76.5949000008,"Arrest"
39.3263774438,-76.5873797967,"Arrest"
39.3111341096,-76.5857584027,"Arrest"
39.2968357538,-76.5803108009,"Arrest"
39.3303608207,-76.5428037789,"Arrest"
39.3152761791,-76.6734971258,"Arrest"
39.3445296978,-76.6724575393,"Arrest"
39.2863438469,-76.6711849161,"Arrest"
39.2864516283,-76.6697999422,"Arrest"
39.3473249376,-76.6683147403,"Arrest"
39.3671025812,-76.6010136472,"Arrest"
39.3094331629,-76.5996645179,"Arrest"
39.2872685721,-76.5958713981,"Arrest"
39.2954030278,-76.5756617077,"Arrest"
39.3498808106,-76.6698548802,"Arrest"
39.3498808106,-76.6698548802,"Arrest"
39.3394921517,-76.6666485002,"Arrest"
39.2842567655,-76.6455951573,"Arrest"
39.2890780429,-76.6423882687,"Arrest"
39.3082514922,-76.6404658653,"Arrest"
39.3082514922,-76.6404658653,"Arrest"
39.2915696972,-76.6210983902,"Arrest"
39.3012600318,-76.6089157523,"Arrest"
39.2977407325,-76.5850962729,"Arrest"
39.299404832,-76.5794649277,"Arrest"
39.3334013969,-76.5584938486,"Arrest"
39.2874536001,-76.5475650732,"Arrest"
39.3023944805,-76.6847548309,"Arrest"
39.298920364,-76.6430510171,"Arrest"
39.3449228142,-76.6425964211,"Arrest"
39.3075411951,-76.6395441778,"Arrest"
39.2840201924,-76.638584609,"Arrest"
39.2840201924,-76.638584609,"Arrest"
39.2840201924,-76.638584609,"Arrest"
39.2840201924,-76.638584609,"Arrest"
39.2840201924,-76.638584609,"Arrest"
39.2840201924,-76.638584609,"Arrest"
39.2841021273,-76.6385180461,"Arrest"
39.2841021273,-76.6385180461,"Arrest"
39.2808826873,-76.6318228022,"Arrest"
39.3009518325,-76.6262881302,"Arrest"
39.3140298599,-76.6035488123,"Arrest"
39.2934628285,-76.5998586672,"Arrest"
39.2274636048,-76.5886271429,"Arrest"
39.2855888149,-76.5680664187,"Arrest"
39.3395454438,-76.546850607,"Arrest"
39.3602787872,-76.7078927627,"Arrest"
39.3388051839,-76.6828559741,"Arrest"
39.3264289352,-76.6826434092,"Arrest"
39.3024771899,-76.6645957343,"Arrest"
39.2787097144,-76.6634881415,"Arrest"
39.3017636667,-76.653706807,"Arrest"
39.2948996534,-76.6532856138,"Arrest"
39.2852682322,-76.6451042446,"Arrest"
39.2852682322,-76.6451042446,"Arrest"
39.2970058384,-76.6442910123,"Arrest"
39.2956843584,-76.6182443104,"Arrest"
39.2878123777,-76.6124591688,"Arrest"
39.2766518631,-76.612257001,"Arrest"
39.2894021333,-76.6066949733,"Arrest"
39.3612445792,-76.7103971707,"Arrest"
39.2978179085,-76.6935215522,"Arrest"
39.3346674448,-76.6718106744,"Arrest"
39.2732502861,-76.6630486196,"Arrest"
39.2732502861,-76.6630486196,"Arrest"
39.2832179326,-76.6450385413,"Arrest"
39.2838122952,-76.6399508531,"Arrest"
39.3131770797,-76.6367859405,"Arrest"
39.2924510005,-76.6181161179,"Arrest"
39.2924510005,-76.6181161179,"Arrest"
39.292473432,-76.6100555974,"Arrest"
39.3238957855,-76.5891606481,"Arrest"
39.296321096,-76.5828833954,"Arrest"
39.2936674241,-76.5805003763,"Arrest"
39.2939390075,-76.5710143269,"Arrest"
39.2939390075,-76.5710143269,"Arrest"
39.320879951,-76.564216095,"Arrest"
39.3512613975,-76.5623894877,"Arrest"
39.3453684701,-76.5495524097,"Arrest"
39.2804662007,-76.699313338,"Arrest"
39.2787846652,-76.6656966918,"Arrest"
39.3186814001,-76.6539908435,"Arrest"
39.29516909,-76.6323190822,"Arrest"
39.285880449,-76.6320753364,"Arrest"
39.2940671639,-76.6161887226,"Arrest"
39.3171600287,-76.6153045354,"Arrest"
39.3136122833,-76.6151487646,"Arrest"
39.3393200935,-76.6020064521,"Arrest"
39.3071592842,-76.6018492541,"Arrest"
39.3488841379,-76.5800505215,"Arrest"
39.3221152775,-76.5695965002,"Arrest"
39.2934967578,-76.692663056,"Arrest"
39.3455895832,-76.668564647,"Arrest"
39.2899249723,-76.6506642785,"Arrest"
39.2913120768,-76.6100972198,"Arrest"
39.2898145556,-76.6088188813,"Arrest"
39.2294168537,-76.6016437515,"Arrest"
39.2983454406,-76.5958683004,"Arrest"
39.3111106847,-76.5874644461,"Arrest"
39.2971889941,-76.5828664424,"Arrest"
39.2988707063,-76.5822449744,"Arrest"
39.2918032754,-76.571827427,"Arrest"
39.2834238971,-76.5687826987,"Arrest"
39.3175696612,-76.5478326105,"Arrest"
39.2810260138,-76.6317387101,"Arrest"
39.3129087228,-76.6282786757,"Arrest"
39.2892767298,-76.6224840572,"Arrest"
39.2894924175,-76.6166000785,"Arrest"
39.3063142448,-76.5975992915,"Arrest"
39.3114669257,-76.5838274764,"Arrest"
39.3014282445,-76.581006496,"Arrest"
39.3608681805,-76.5541138224,"Arrest"
39.3138494897,-76.5406497705,"Arrest"
39.3426700423,-76.6721004476,"Arrest"
39.2882903299,-76.6760757929,"Arrest"
39.2917976425,-76.6519998244,"Arrest"
39.2917976425,-76.6519998244,"Arrest"
39.2917976425,-76.6519998244,"Arrest"
39.2852934486,-76.6408197397,"Arrest"
39.2798490221,-76.6508684934,"Arrest"
39.3003489285,-76.6444829033,"Arrest"
39.2818581256,-76.6377244421,"Arrest"
39.3074369991,-76.6337939469,"Arrest"
39.3074369991,-76.6337939469,"Arrest"
39.2439379247,-76.6246951777,"Arrest"
39.291712844,-76.6180703278,"Arrest"
39.2526585031,-76.6168061552,"Arrest"
39.289643946,-76.6101772967,"Arrest"
39.3533650143,-76.6098525955,"Arrest"
39.3084586467,-76.5975632321,"Arrest"
39.3633353656,-76.7046922078,"Arrest"
39.3633353656,-76.7046922078,"Arrest"
39.288911989,-76.632108584,"Arrest"
39.2971569582,-76.6170367923,"Arrest"
39.2967604877,-76.5757521423,"Arrest"
39.326877333,-76.5635585787,"Arrest"
39.32941754,-76.6953170046,"Arrest"
39.2793809503,-76.6687560173,"Arrest"
39.3386021673,-76.6677378676,"Arrest"
39.2968780128,-76.6170175939,"Arrest"
39.288098594,-76.6045889639,"Arrest"
39.3246469444,-76.5901392737,"Arrest"
39.2937235072,-76.5676589431,"Arrest"
39.2913766682,-76.5673717285,"Arrest"
39.291419623,-76.5646238593,"Arrest"
39.291419623,-76.5646238593,"Arrest"
39.3635114751,-76.5518172648,"Arrest"
39.3149819808,-76.6401112963,"Arrest"
39.3003489285,-76.6444829033,"Arrest"
39.2821709345,-76.6435846077,"Arrest"
39.3079816432,-76.6272241765,"Arrest"
39.3089502437,-76.6024144886,"Arrest"
39.3083157322,-76.6023788989,"Arrest"
39.3068434567,-76.6015670995,"Arrest"
39.3452240282,-76.5912293059,"Arrest"
39.3114669257,-76.5838274764,"Arrest"
39.340470469,-76.5825822297,"Arrest"
39.2991529977,-76.573574572,"Arrest"
39.2860297921,-76.5549308575,"Arrest"
39.2839902056,-76.5501662645,"Arrest"
39.3173870667,-76.6169972759,"Arrest"
39.2820000568,-76.5352133597,"Arrest"
39.2888056285,-76.5438093543,"Arrest"
39.2891198581,-76.6006411424,"Arrest"
39.3119182212,-76.6002404522,"Arrest"
39.3010624841,-76.580581596,"Arrest"
39.2864552904,-76.5564931889,"Arrest"
39.3360103035,-76.7029367095,"Arrest"
39.3423657694,-76.6827657289,"Arrest"
39.3224551839,-76.6765365312,"Arrest"
39.2950559325,-76.6676220163,"Arrest"
39.3302975495,-76.6606114949,"Arrest"
39.2832062643,-76.6317711242,"Arrest"
39.2433401739,-76.6259493425,"Arrest"
39.283095105,-76.6876148522,"Arrest"
39.3451512177,-76.671462903,"Arrest"
39.2644070805,-76.6499723283,"Arrest"
39.3109368791,-76.6471369113,"Arrest"
39.3166476655,-76.631619162,"Arrest"
39.3166476655,-76.631619162,"Arrest"
39.2978704767,-76.6303731626,"Arrest"
39.3681886395,-76.6172216164,"Arrest"
39.3283594842,-76.6133385286,"Arrest"
39.3283594842,-76.6133385286,"Arrest"
